EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'850934007497,63.99,B07C5HQFQV,"#385.208, (Sport & Freizeit)",-11.04 ,"-16,22 %"
'4712511839630,30.99,B075GZ29BF,"#59.908, (Sport & Freizeit)",-4.01 ,"-401,15 %"
'4712511825916,15.99,B000FIE44U,"#92.565, (Sport & Freizeit)",-5.18 ,"-37,06 %"
'4028017532488,22.99,B08W8D6FZ9,-,-7.06 ,"-21,41 %"
'4714247519350,29.99,B07M8RCTKX,"#622.118, (Sport & Freizeit)",-7.78 ,"-22,76 %"
'768686194436,108.99,B07J2RCBNQ,"#112.490, (Sport & Freizeit)",-8.27 ,"-826,92 %"
'7615523394029,55.99,B09FT81C7M,"#181.482, (Sport & Freizeit)",-15.82 ,"-25,50 %"
'8804269652022,59.99,B085467XGY,-,-14.52 ,"-14,49 %"
'720018002055,44.99,B06XCR516P,"#424.141, (Sport & Freizeit)",-7.54 ,"-13,90 %"
'4043197361000,69.99,B0BWYBSVHL,-,-11.26 ,"-15,18 %"
'8713249333229,17.99,B0BT4XS5CH,-,-7.05 ,"-25,07 %"
'8713249333205,9.99,B0BT4XR1T6,"#240.733, (Sport & Freizeit)",-0.69 ,"-3,58 %"
'4714247511651,27.99,B00368J3KQ,"#733.995, (Sport & Freizeit)",-8.60 ,"-24,90 %"
'4260224791474,11.99,B09Z6Q6L3R,"#371.430, (Baumarkt)",-6.65 ,"-26,48 %"
'768686470509,49.99,B09DLB59Z3,-,-8.29 ,"-829,28 %"
'768686470578,40.99,B09DLC6FF1,-,-12.58 ,"-31,22 %"
'848391078860,164.99,B0C46WMCVP,-,-45.93 ,"-15,63 %"
'4006021010666,35.99,B01G8YK5HE,"#410.981, (Sport & Freizeit)",-7.89 ,"-22,55 %"
'4006021009868,29.99,B00NZ538FQ,"#26.706, (Sport & Freizeit)",-4.98 ,"-18,52 %"
'886798006147,54.99,B0786LJ22H,"#85.595, (Sport & Freizeit)",-10.52 ,"-20,12 %"
'7325549883574,89.99,B0BRQPVHR7,"#11.237, (Sport & Freizeit)",-16.26 ,"-20,29 %"
'7325549884403,101.99,B0BRQMRXGC,"#36.876, (Sport & Freizeit)",-23.22 ,"-15,68 %"
'7325541004045,95.99,B07WV57KZ8,"#11.237, (Sport & Freizeit)",-23.13 ,"-15,69 %"
'7325549925977,63.99,B09NQV6HHL,"#11.237, (Sport & Freizeit)",-21.53 ,"-16,23 %"
'4260477073457,66.99,B09GB52Y8G,"#42.325, (Sport & Freizeit)",-15.07 ,"-19,73 %"
'4062218106048,122.99,B08L6337NF,"#120.509, (Sport & Freizeit)",-16.10 ,"-14,71 %"
'4026465026511,289.99,B0C45VP9YS,-,-71.10 ,"-18,94 %"
'4015731047633,439.99,B083K7T9ZB,"#250.349, (Sport & Freizeit)",-65.18 ,"-15,16 %"
'630950926473,349.99,B09J9C7YRC,-,-108.14 ,"-17,27 %"
'4006021012141,24.99,B00FY4U9VC,"#210.731, (Sport & Freizeit)",-5.16 ,"-515,70 %"
'817966010109,26.99,B001JIL57Y,"#98.003, (Sport & Freizeit)",-6.79 ,"-679,39 %"
'817966010079,31.99,B001F2U6I8,"#119.288, (Sport & Freizeit)",-8.10 ,"-810,22 %"
'817966010789,98.99,B01M1BSPJW,"#467.146, (Sport & Freizeit)",-21.14 ,"-15,35 %"
'4062218106024,95.99,B08L653HPP,"#120.509, (Sport & Freizeit)",-13.35 ,"-11,26 %"
'4052285961718,84.99,B08L64R37Y,"#136.745, (Sport & Freizeit)",-12.56 ,"-13,46 %"
'4046068605241,83.99,B09VTCWQ1R,"#95.322, (Sport & Freizeit)",-19.34 ,"-18,50 %"
'4046068604732,77.99,B09VTCZY3Y,"#95.322, (Sport & Freizeit)",-19.91 ,"-18,06 %"
'4046068575766,83.99,B089SXMLD2,"#52.013, (Sport & Freizeit)",-14.98 ,"-18,96 %"
'4046068576343,76.99,B089SX4232,"#7.974, (Sport & Freizeit)",-15.01 ,"-18,76 %"
'4046068529813,24.99,B07GBPXHCR,"#461.543, (Auto & Motorrad)",-9.70 ,"-46,19 %"
'4250450723028,22.99,B07XQ75WVF,"#11.034, (Sport & Freizeit)",-5.42 ,"-24,66 %"
'4250450723042,24.99,B07XQ7J9D4,"#11.034, (Sport & Freizeit)",-5.99 ,"-24,00 %"
'3760230430653,71.99,B07L99DXNC,"#134.220, (Sport & Freizeit)",-10.39 ,"-11,54 %"
'3760230430646,59.99,B07L98QTFS,"#205.379, (Sport & Freizeit)",-9.88 ,"-13,17 %"
'3760230430677,78.99,B07MGK3L2T,"#575.441, (Sport & Freizeit)",-10.67 ,"-10,78 %"
'3760230430745,86.99,B0BMLSYYNC,"#215.087, (Sport & Freizeit)",-12.52 ,"-11,49 %"
'4021573982520,8.99,B006JMHX8U,"#6.586, (Sport & Freizeit)",-1.09 ,"-9,14 %"
'768686678127,39.99,B013VQ1E9K,"#110.839, (Sport & Freizeit)",-9.29 ,"-22,12 %"
'768686155314,79.99,B07GT6P4TN,"#339.736, (Sport & Freizeit)",-10.10 ,"-11,80 %"
'4710069688571,76.99,B0859V8XS1,"#88.110, (Sport & Freizeit)",-11.28 ,"-13,49 %"
'4250450723172,25.99,B07XTRVQKH,"#25.436, (Sport & Freizeit)",-5.54 ,"-22,06 %"
'4250450723059,22.99,B07XL15246,"#11.034, (Sport & Freizeit)",-5.52 ,"-23,01 %"
'4250450723035,20.99,B07XQ7KMBH,"#11.034, (Sport & Freizeit)",-4.62 ,"-462,05 %"
'4250450727002,14.99,B095KB2HKB,"#21.245, (Sport & Freizeit)",-5.36 ,"-26,80 %"
'4052285592295,60.99,B0771CDFRF,"#43.377, (Sport & Freizeit)",-15.33 ,"-21,44 %"
'4712511830774,29.99,B00734RS24,"#64.969, (Sport & Freizeit)",-6.27 ,"-26,13 %"
'4043197361505,7.99,B0BVQYXY83,"#35.673, (Sport & Freizeit)",-1.88 ,"-18,94 %"
'9008415641215,29.99,B015A150X0,"#538.114, (Sport & Freizeit)",-7.72 ,"-20,17 %"
'191972501166,44.99,B08W26FRL3,"#273.477, (Auto & Motorrad)",-13.29 ,"-19,47 %"
'191972557958,220.99,B096KXR8VY,-,-55.84 ,"-19,33 %"
'191972557965,152.99,B096KYPZNP,"#368.700, (Sport & Freizeit)",-32.35 ,"-20,61 %"
'884065330773,144.99,B01JGTS81I,"#540.815, (Auto & Motorrad)",-25.69 ,"-23,15 %"
'4710069687871,67.99,B081C1R2CB,"#158.241, (Sport & Freizeit)",-10.38 ,"-12,16 %"
'4710069687888,48.99,B081C3R73W,"#211.717, (Sport & Freizeit)",-9.59 ,"-15,29 %"
'843990098363,19.99,B07HFH4SZM,"#592.720, (Sport & Freizeit)",-10.89 ,"-31,13 %"
'850934007770,63.99,B084H9MH21,"#406.864, (Sport & Freizeit)",-12.83 ,"-14,33 %"
'4712511825435,11.99,B004BU78IC,"#225.999, (Sport & Freizeit)",-4.11 ,"-34,52 %"
'4030572105496,26.99,B083ZNWX7J,"#52.157, (Sport & Freizeit)",-7.79 ,"-779,10 %"
'4030572106462,24.99,B09QMG96V8,"#569.487, (Sport & Freizeit)",-8.52 ,"-27,85 %"
'4030572104529,137.99,B078H513QL,"#23.427, (Sport & Freizeit)",-19.90 ,"-16,73 %"
'4048174130303,49.99,B00H8LJUOQ,"#25.257, (Sport & Freizeit)",-10.00 ,"-1.000,20 %"
'4260131176159,1999.99,B0CCSKPT4P,-,-321.52 ,"-16,33 %"
'4712878776869,639.99,B0BCQ65HVG,-,-10.38 ,"-51,76 %"
'4712878773240,949.99,B0BCQ7S7JB,-,-5.19 ,"-45,04 %"
'4048174130075,37.99,B0021QRS9W,"#4.961, (Sport & Freizeit)",-9.98 ,"-28,22 %"
'4006021009974,17.99,B015DK3A26,"#25.652, (Sport & Freizeit)",-4.50 ,"-450,07 %"
'4062218476264,103.99,B0BHTKBQW1,"#93.705, (Fashion)",-18.64 ,"-17,75 %"
'4714247516175,9.99,B00O4435W8,"#5.306, (Sport & Freizeit)",-1.17 ,"-8,45 %"
'8716683122527,10.99,B0851DBZKD,"#356.086, (Sport & Freizeit)",1.24 ,"6,32 %"
'8716683046717,5.99,B001ANPMDG,"#811.558, (Sport & Freizeit)",-1.35 ,"-13,60 %"
'8716683132724,5.99,B09V7NF91L,"#146.858, (Sport & Freizeit)",-1.20 ,"-12,09 %"
'8716683113075,18.99,B079K5T74W,"#88.934, (Sport & Freizeit)",-6.46 ,"-21,14 %"
'8716683103311,11.99,B06Y3JKJKG,"#88.934, (Sport & Freizeit)",-5.63 ,"-37,70 %"
'8716683103328,14.99,B06Y3QHQNS,"#88.934, (Sport & Freizeit)",-5.90 ,"-27,48 %"
'8716683103335,16.99,B06Y3JK925,"#88.934, (Sport & Freizeit)",-5.83 ,"-22,50 %"
'8716683110357,12.99,B079YZSHL3,"#343.263, (Sport & Freizeit)",-6.14 ,"-25,65 %"
'8716683110364,15.99,B079YXMT9C,"#343.263, (Sport & Freizeit)",-5.75 ,"-22,86 %"
'8716683046700,5.99,B0011M9HH8,-,-1.93 ,"-27,74 %"
'8716683100099,18.99,B01MSB3XIN,"#206.981, (Sport & Freizeit)",-4.66 ,"-15,60 %"
'8716683095760,10.99,B0717BHZV6,"#118.879, (Sport & Freizeit)",-1.62 ,"-9,84 %"
'8716683041231,13.99,B002JGLUKW,"#90.299, (Sport & Freizeit)",-6.16 ,"-30,80 %"
'8716683089097,55.99,B00QWI15XA,"#77.711, (Sport & Freizeit)",-12.45 ,"-19,15 %"
'8716683128017,54.99,B08QYWF9TH,"#518.234, (Sport & Freizeit)",-15.79 ,"-20,51 %"
'8716683125870,58.99,B08RRS8K77,-,-8.26 ,"-825,69 %"
'8716683125696,75.99,B08QYXRSB8,"#528.843, (Sport & Freizeit)",-7.57 ,"-756,62 %"
'8716683132465,18.99,B09VMWLCXH,"#209.188, (Sport & Freizeit)",-9.19 ,"-49,85 %"
'4018861014230,83.99,B01LXZQ699,"#95.746, (Sport & Freizeit)",-10.40 ,"-12,94 %"
'768686382895,102.99,B08KWC6XFT,"#57.502, (Sport & Freizeit)",-19.16 ,"-17,56 %"
'768686282775,66.99,B07ZP8B498,"#94.550, (Sport & Freizeit)",-15.62 ,"-20,83 %"
'196178155748,71.99,B0BDSBX6X3,-,-8.26 ,"-826,36 %"
'196178155144,81.99,B0BDRXKBPK,-,-19.15 ,"-17,68 %"
'768686470745,71.99,B09DLCKJ6Z,-,-20.05 ,"-17,63 %"
'768686167669,73.99,B07J2P28DX,"#106.537, (Sport & Freizeit)",-15.01 ,"-21,75 %"
'768686295430,50.99,B08GWQLH5M,-,-13.37 ,"-27,85 %"
'768686281440,99.99,B07ZP88C5C,"#88.493, (Sport & Freizeit)",-17.70 ,"-18,63 %"
'768686478857,30.99,B09DL8P73J,"#214.690, (Sport & Freizeit)",-11.26 ,"-35,07 %"
'3420586600857,9.99,B09HCNPZXN,"#274.020, (Sport & Freizeit)",-1.97 ,"-28,38 %"
'4250450726845,38.99,B095K9M3QX,"#24.508, (Sport & Freizeit)",-8.83 ,"-22,10 %"
'4046051129174,12.99,B08S4QZL69,"#101.463, (Fashion)",-6.96 ,"-31,91 %"
'4046068527499,19.99,B07FR3HW3P,"#36.277, (Auto & Motorrad)",-8.41 ,"-46,73 %"
'768686587429,114.99,B00NU9X0ZA,"#80.095, (Sport & Freizeit)",-10.99 ,"-12,21 %"
'850027128078,83.99,B0BHWZ42VZ,-,-16.75 ,"-15,86 %"
'850027128092,83.99,B0BHXN9DBK,-,-16.20 ,"-16,17 %"
'4712511827552,34.99,B004BUE222,"#266.547, (Sport & Freizeit)",-5.08 ,"-17,52 %"
'3420586600437,24.99,B08MWLS7DY,"#367.735, (Sport & Freizeit)",-7.38 ,"-24,51 %"
'4015731044199,289.99,B08HCMBG66,"#519.905, (Elektronik & Foto)",-33.12 ,"-11,08 %"
'4712878771116,1999.99,B0BD3J5JV7,-,-5.44 ,"-51,01 %"
'5037835397000,29.99,B078ZMTTG1,"#302, (Sport & Freizeit)",-12.82 ,"-27,39 %"
'5037835904000,11.99,B000NNSXLM,"#302, (Sport & Freizeit)",-6.86 ,"-48,01 %"
'7611197117582,37.99,B06XDBGGGT,"#120.219, (Auto & Motorrad)",-7.71 ,"-21,97 %"
'4030572103713,62.99,B0158MLJHM,"#54.509, (Sport & Freizeit)",-9.66 ,"-15,21 %"
'4030572103706,62.99,B0158MLKIK,"#87.232, (Sport & Freizeit)",-9.30 ,"-14,89 %"
'5037835367003,15.99,B00HIL6HEC,"#5.525, (Sport & Freizeit)",-5.90 ,"-27,46 %"
'4714247520745,119.99,B0BK553HZK,"#609.813, (Computer & Zubehör)",-23.91 ,"-18,53 %"
'4714247519046,27.99,B07K1ZRCL6,"#182.182, (Sport & Freizeit)",-4.75 ,"-14,79 %"
'4714247519091,22.99,B07NSFDRCM,-,-5.30 ,"-16,97 %"
'4714247514393,57.99,B008GR48HK,"#509.617, (Baumarkt)",-13.10 ,"-22,99 %"
'4714247514416,3.99,B009X1IO3C,"#613.131, (Sport & Freizeit)",-2.52 ,"-21,19 %"
'4714247520776,54.99,B09VYCYX5H,"#418.278, (Sport & Freizeit)",-15.40 ,"-19,64 %"
'4714247520639,45.99,B09KYKRZWP,-,-11.82 ,"-17,61 %"
'4714247516328,17.99,B011F8W2CY,"#479.130, (Sport & Freizeit)",-3.88 ,"-15,05 %"
'4714247517875,4.99,B01HC28KN2,"#300.886, (Sport & Freizeit)",-1.40 ,"-15,76 %"
'4714247515963,8.99,B00L6E29IU,"#733.268, (Baumarkt)",-3.73 ,"-373,27 %"
'4714247519732,61.99,B07TPYF2JR,-,-13.83 ,"-13,94 %"
'4714247519930,69.99,B085K9TVN4,"#579.005, (Sport & Freizeit)",-10.75 ,"-12,34 %"
'4714247518902,31.99,B079MK3VT7,"#400.536, (Sport & Freizeit)",-7.52 ,"-22,86 %"
'4714247519121,18.99,B07PFK7F6B,"#197.522, (Sport & Freizeit)",-6.89 ,"-25,49 %"
'4714247517929,22.99,B01LZIS03V,-,-5.75 ,"-24,51 %"
'4714247517837,45.99,B071NGDN51,-,-12.21 ,"-17,50 %"
'4714247514584,25.99,B008GR48ZW,-,-4.96 ,"-496,40 %"
'4714247518063,14.99,B07M8GSL7X,"#602.154, (Sport & Freizeit)",-5.52 ,"-26,08 %"
'4714247514621,22.99,B008GR49DS,-,-5.40 ,"-539,84 %"
'4714247516182,16.99,B00X7LGZKS,"#573.299, (Baumarkt)",-4.59 ,"-459,10 %"
'4714247519466,31.99,B07TWHNNMY,-,-8.19 ,"-24,01 %"
'4714247513686,85.99,B0054F2BBW,"#556.490, (Baumarkt)",-13.87 ,"-14,54 %"
'4714247515031,29.99,B008GR45OG,"#282.329, (Sport & Freizeit)",-7.78 ,"-19,50 %"
'4714247512917,11.99,B008R9IHQU,"#291.721, (Auto & Motorrad)",-5.13 ,"-29,75 %"
'888392590893,144.99,B0BGXG8B9L,"#863.598, (Fashion)",-28.76 ,"-17,06 %"
'888392590886,169.99,B0BGWPKYYR,"#983.968, (Fashion)",-33.30 ,"-16,65 %"
'888392489357,144.99,B08HDK1ZVV,"#103.593, (Fashion)",-20.77 ,"-18,30 %"
'888392562111,135.99,B09FXLRKV3,"#377.699, (Fashion)",-26.49 ,"-17,31 %"
'888392581174,90.99,B07ZJYNYPY,"#406.683, (Fashion)",-14.72 ,"-14,15 %"
'888392584397,183.99,B07Z1VFLCX,-,-5.03 ,"-503,05 %"
'888392555175,95.99,B08TR5Y1YT,"#1.986.376, (Fashion)",-22.98 ,"-12,42 %"
'888392555182,84.99,B08TQPN35Y,"#1.986.376, (Fashion)",-4.37 ,"-437,46 %"
'888392489302,135.99,B087KSRM4L,"#244.923, (Fashion)",-23.69 ,"-17,72 %"
'4015731043666,289.99,B0BJL7HYH7,"#152.428, (Spielzeug)",-44.60 ,"-15,49 %"
'4055822507141,739.99,B08P6D94Y3,-,-17.72 ,"-1.772,01 %"
'4015731044724,499.99,B0BJL6W9JS,"#118.991, (Sport & Freizeit)",-64.17 ,"-15,17 %"
'888392243683,165.99,B01KAFO1T0,"#199.369, (Fashion)",-4.65 ,"-464,85 %"
'888392454690,84.99,B07XQLLJQ2,"#80.896, (Fashion)",-14.20 ,"-14,34 %"
'888392606945,130.99,B0BXWWZT8B,-,-22.94 ,"-17,65 %"
'888392603043,144.99,B0BXX3ZY84,"#1.019.863, (Fashion)",-30.25 ,"-16,90 %"
'888392602770,134.99,B0BXPYJSF5,"#155.882, (Sport & Freizeit)",-16.42 ,"-12,54 %"
'888392602725,134.99,B0BXFSHNBP,"#107.145, (Sport & Freizeit)",-28.97 ,"-17,04 %"
'888392602718,134.99,B0BXX4VVV6,"#331.311, (Sport & Freizeit)",-4.65 ,"-465,29 %"
'888392601766,123.99,B0BTH4TLFL,"#2.408.118, (Fashion)",-21.97 ,"-17,82 %"
'888392601803,123.99,B0BTH4DWV7,-,-29.19 ,"-16,88 %"
'888392489272,127.99,B08HDJTMZG,"#90.685, (Fashion)",-23.98 ,"-17,67 %"
'888392499790,127.99,B08HDK1ZNV,"#333.828, (Fashion)",-21.13 ,"-18,22 %"
'888392499776,135.99,B08HDJFBCP,"#333.828, (Fashion)",-23.83 ,"-17,70 %"
'888392568854,127.99,B09T24ZVG9,"#2.279.344, (Fashion)",-4.63 ,"-462,98 %"
'888392404756,127.99,B07N7XL6JM,"#44.486, (Fashion)",-21.42 ,"-18,16 %"
'888392554352,135.99,B08TR8Z9G4,"#333.828, (Fashion)",-21.71 ,"-18,09 %"
'888392568823,134.99,B09V1L5NXF,"#1.049.681, (Fashion)",-4.63 ,"-463,06 %"
'888392489371,134.99,B08HDKTQ25,"#44.561, (Fashion)",-21.57 ,"-18,12 %"
'768686916649,13.99,B009IIJQZ0,"#184.986, (Sport & Freizeit)",-4.42 ,"-441,90 %"
'768686136436,19.99,B07DFRZYVF,"#201.928, (Sport & Freizeit)",-5.40 ,"-25,84 %"
'196178238502,32.99,B0BHT8NYTF,"#148.483, (Sport & Freizeit)",-6.03 ,"-14,52 %"
'768686678035,23.99,B014DW099M,-,-6.66 ,"-22,97 %"
'768686079900,23.99,B075RQNTJ6,"#80.034, (Sport & Freizeit)",-6.35 ,"-28,86 %"
'768686167768,124.99,B07GT8CK1D,"#340.189, (Sport & Freizeit)",-16.23 ,"-13,69 %"
'888392606372,134.99,B0BXWYHVDY,"#1.778.182, (Fashion)",-26.20 ,"-17,35 %"
'888392603050,134.99,B0BXX4S2CJ,"#1.778.182, (Fashion)",-28.97 ,"-17,04 %"
'3760230430370,73.99,B01NBA2ZG5,"#21.133, (Sport & Freizeit)",-17.07 ,"-15,66 %"
'3760230430165,10.99,B010FO5MM6,"#151.828, (Sport & Freizeit)",-0.32 ,"-2,17 %"
'9328389025447,39.99,B01I1X51D8,"#12.499, (Sport & Freizeit)",-8.75 ,"-19,47 %"
'9328389025478,39.99,B01I1X5C1Y,"#104.596, (Sport & Freizeit)",-4.48 ,"-447,71 %"
'3760230430660,43.99,B08FKPH7VM,"#93.985, (Sport & Freizeit)",-9.29 ,"-15,75 %"
'8020775033258,68.99,B084LFQ7TR,"#163.898, (Sport & Freizeit)",-9.06 ,"-16,18 %"
'191972679001,155.99,B0BFRBQFCT,"#632.882, (Auto & Motorrad)",-8.34 ,"-833,73 %"
'4712511836295,51.99,B017EIXC14,"#459.566, (Sport & Freizeit)",-9.90 ,"-990,07 %"
'4710069708088,29.99,B0BFCWYHV6,"#103.145, (Sport & Freizeit)",-10.79 ,"-30,38 %"
'4710069708095,29.99,B0BFD19261,-,-3.14 ,"-314,07 %"
'4036638088260,32.99,B07GHJ47Y2,"#1.571, (Sport & Freizeit)",-10.73 ,"-32,52 %"
'888392590336,76.99,B07Z4MM5VB,-,-13.14 ,"-14,80 %"
'8015190260471,144.99,B07H2TXKDF,-,-30.97 ,"-20,79 %"
'054917320959,113.99,B01EOGMSF0,-,-23.66 ,"-11,65 %"
'848391079010,50.99,B0C4B5B44H,-,-11.46 ,"-14,33 %"
'054917321079,143.99,B09NMKXZ4R,-,-8.78 ,"-877,61 %"
'054917361174,89.99,B08TY89V1P,-,-23.28 ,"-15,59 %"
'054917321147,77.99,B09NMKS2QQ,-,-18.34 ,"-12,75 %"
'601842517086,29.99,B07MMYRGCP,"#832.331, (Sport & Freizeit)",-7.92 ,"-15,85 %"
'601842320112,79.99,B08KWDMXTL,"#895.463, (Sport & Freizeit)",-19.15 ,"-11,97 %"
'601842341162,77.99,B08KWF1KRY,"#401.955, (Sport & Freizeit)",-14.57 ,"-12,67 %"
'601842684535,64.99,B09JPG86PZ,"#701.881, (Sport & Freizeit)",-14.04 ,"-12,76 %"
'601479759507,24.99,B07H911NQ2,"#36.544, (Sport & Freizeit)",-3.90 ,"-11,81 %"
'601479967599,55.99,B07H92G9TV,-,-5.23 ,"-6,97 %"
'601479967476,46.99,B07H916RCT,"#767.288, (Sport & Freizeit)",-4.75 ,"-7,92 %"
'886798003610,42.99,B01LA5IGJK,"#101.022, (Sport & Freizeit)",-10.40 ,"-20,28 %"
'4712511824452,5.99,B00320QMGQ,"#23.428, (Sport & Freizeit)",-1.96 ,"-32,64 %"
'4006021013605,36.99,B08JJGJ1XN,"#24.559, (Sport & Freizeit)",-4.41 ,"-440,86 %"
'888392279682,84.99,B06XVZMG4P,"#945.683, (Fashion)",-13.81 ,"-13,95 %"
'5037835373004,8.99,B003LVZE0G,"#9.609, (Sport & Freizeit)",-3.06 ,"-305,73 %"
'5037835370003,11.99,B003LVZE2E,"#9.609, (Sport & Freizeit)",-6.61 ,"-35,89 %"
'5037835368000,9.99,B00K5OB7RG,"#9.609, (Sport & Freizeit)",-1.52 ,"-12,63 %"
'5037835372007,8.99,B07DVTQDW6,"#26.701, (Sport & Freizeit)",-2.81 ,"-26,77 %"
'5037835204001,8.99,B0045ZWU8Q,"#9.620, (Sport & Freizeit)",-1.14 ,"-10,85 %"
'5037835999006,79.99,B00167S6IE,"#5.289, (Sport & Freizeit)",-17.08 ,"-24,55 %"
'5060277660425,69.99,B016186PQC,"#112.880, (Sport & Freizeit)",-5.64 ,"-564,38 %"
'5060277660401,54.99,B00PDHHLKM,"#301.271, (Sport & Freizeit)",-10.14 ,"-21,66 %"
'5060277660197,46.99,B00FOLOIOO,"#51.965, (Sport & Freizeit)",-10.14 ,"-21,57 %"
'720018002161,134.99,B06XN5GV9K,"#7.896, (Sport & Freizeit)",-18.02 ,"-19,10 %"
'720018110415,46.99,B000LPHO2Q,"#102.037, (Sport & Freizeit)",-9.00 ,"-25,36 %"
'720018004196,43.99,B078HHPQLD,"#91.769, (Sport & Freizeit)",-6.48 ,"-18,53 %"
'720018002147,76.99,B06XCPGFP3,"#22.636, (Sport & Freizeit)",-12.88 ,"-18,94 %"
'888392555960,110.99,B08TR53XM1,"#1.088.896, (Fashion)",-18.50 ,"-13,35 %"
'888392601810,123.99,B0BXNPXZJF,"#414.338, (Sport & Freizeit)",-34.82 ,"-16,43 %"
'888392590343,76.99,B0BJ81DBZX,"#561.888, (Sport & Freizeit)",-4.37 ,"-437,42 %"
'4006021002258,3.49,B000SJ08P0,"#584.170, (Sport & Freizeit)",-2.02 ,"-44,04 %"
'4006021011229,12.99,B01LCMBV20,"#275.319, (Sport & Freizeit)",-4.96 ,"-41,68 %"
'4015731047725,589.99,B083K78W4X,"#506.227, (Sport & Freizeit)",-98.46 ,"-17,74 %"
'4015731044212,349.99,B09DGNPNVW,"#324.689, (Elektronik & Foto)",-51.16 ,"-13,96 %"
'4006021012196,64.99,B078HK6RR7,"#83.298, (Sport & Freizeit)",-10.38 ,"-14,04 %"
'4006021012585,139.99,B07N8B6PQD,"#114.165, (Sport & Freizeit)",-21.01 ,"-18,27 %"
'4006021013056,42.99,B07YN11MZS,"#365.841, (Sport & Freizeit)",-8.81 ,"-20,00 %"
'4006021009400,61.99,B00GO9WBGC,"#92.187, (Sport & Freizeit)",-4.61 ,"-461,43 %"
'4006021013537,27.99,B08L9697B5,"#253.550, (Sport & Freizeit)",-6.13 ,"-35,08 %"
'4006021012622,34.99,B07JVJ7Q45,-,-4.37 ,"-437,15 %"
'4006021012639,32.99,B07JBDJKMF,"#57.098, (Sport & Freizeit)",-4.37 ,"-436,89 %"
'4006021009615,12.99,B016ZK4UZE,"#154.242, (Sport & Freizeit)",-5.01 ,"-500,86 %"
'4006021004290,11.99,B001EI9BWA,"#34.907, (Sport & Freizeit)",-5.90 ,"-51,37 %"
'4006021008380,28.99,B006GCTWJQ,"#11.637, (Sport & Freizeit)",-6.90 ,"-25,56 %"
'4006021006348,125.99,B002YHP8VS,"#24.599, (Sport & Freizeit)",-19.55 ,"-18,62 %"
