EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'4046068576794,38.99,B09VTH3LBJ,"#94.025, (Sport & Freizeit)",-9.80 ,"-22,27 %"
'7640357497998,32.99,B0C74NYCWN,-,-8.83 ,"-23,25 %"
'8030819136166,38.99,B082YCS28J,-,-6.76 ,"-13,46 %"
'9010583112381,56.99,B0BNK792FX,-,2.16 ,"2,70 %"
'4043197345871,75.99,B0999KBS4T,"#189.067, (Sport & Freizeit)",-18.77 ,"-24,70 %"
'7640166560722,32.99,B01AGB0KK2,"#169.154, (Sport & Freizeit)",-8.82 ,"-23,22 %"
'0655586096567,41.99,B078Z5D6VP,-,-12.34 ,"-29,39 %"
'4003318667046,53.99,B09B2XLYN7,"#1.035, (Sport & Freizeit)",-16.12 ,"-29,86 %"
'4062218595736,136.99,B09ZLPYNHG,"#53.992, (Fashion)",-26.46 ,"-19,32 %"
'5056286935968,87.99,B0BDTT9Q5S,-,-80.84 ,"-8.084,22 %"
'0768686184178,37.99,B07J2S8HYM,"#298.862, (Sport & Freizeit)",-10.24 ,"-23,83 %"
'0768686182853,47.99,B07J2S9R9C,"#392.981, (Sport & Freizeit)",-15.97 ,"-34,72 %"
'5420078881397,74.99,B084H9DQQW,-,-70.49 ,"-7.049,21 %"
'4046068575346,38.99,B089SVPCNC,"#107.482, (Sport & Freizeit)",-9.30 ,"-20,88 %"
'4003318657559,75.99,B09B2W71P7,"#8.988, (Sport & Freizeit)",-18.79 ,"-24,73 %"
'8057099286916,83.99,B0CCYPMNJB,-,-19.92 ,"-23,44 %"
'0858718007633,136.99,B083TXYSZC,"#194.405, (Sport & Freizeit)",1.50 ,"0,84 %"
'4003692313232,91.99,B09B9PT81P,"#35.168, (Sport & Freizeit)",-7.34 ,"-6,54 %"
'4062218532977,79.99,B0BLGWLH5X,"#79.211, (Fashion)",-19.45 ,"-24,31 %"
'0768686474767,97.99,B09DLBHFJX,"#292.253, (Sport & Freizeit)",-28.53 ,"-29,11 %"
'0810014048147,42.99,B08TMW3SSM,-,-42.95 ,"-4.295,26 %"
'4046068545837,10.99,B07YZ8B6W7,"#187.878, (Auto & Motorrad)",-12.85 ,"-1.284,73 %"
'4003692315786,89.99,B0B5LCDVGV,"#508.097, (Sport & Freizeit)",-20.88 ,"-23,20 %"
'8030819319965,44.99,B0BRR77M91,-,3.03 ,"4,33 %"
'0768686470608,79.99,B09DLB7MSY,-,-16.84 ,"-19,73 %"
'8050949854181,79.99,B0BWKYGR48,-,-29.96 ,"-48,73 %"
'4046068592664,37.99,B095WFZYZ9,"#74.738, (Auto & Motorrad)",-9.53 ,"-22,17 %"
'0191972711947,52.99,B0BFRB7K7W,"#359.708, (Sport & Freizeit)",-20.72 ,"-44,06 %"
'4063098162834,89.99,B0BYP3PJTK,-,-10.75 ,"-10,75 %"
'0768686294778,63.99,B084QDHKZY,-,-7.22 ,"-9,63 %"
'8057099242301,199.99,B0BK11K8K5,"#364.530, (Sport & Freizeit)",-5.41 ,"-2,18 %"
'3701078853600,23.99,B07T85J4HH,-,0.15 ,"0,37 %"
'0887202371417,75.99,B09SPZB5MW,-,-12.59 ,"-14,48 %"
'6009699105496,50.99,B08MQ92GP5,"#396.385, (Sport & Freizeit)",-28.09 ,"-62,41 %"
'4046068575315,38.99,B089SWVNN4,"#107.482, (Sport & Freizeit)",-26.25 ,"-131,32 %"
'8050949872031,46.99,B0BRVFSDDK,-,3.75 ,"5,56 %"
'4003318655319,93.99,B09B2X9DB2,"#71.526, (Sport & Freizeit)",-22.12 ,"-23,53 %"
'0768686478505,207.99,B09J6BFMS9,"#643.898, (Sport & Freizeit)",-24.23 ,"-10,53 %"
'4003692310422,53.99,B09B9NK169,"#134.736, (Sport & Freizeit)",-7.39 ,"-11,25 %"
'0191972635199,134.99,B0988ZDXG7,-,-19.39 ,"-13,38 %"
'4046068583532,145.99,B096FSGM6H,"#182.780, (Sport & Freizeit)",-60.30 ,"-60,31 %"
'0196178246378,61.99,B0BGM4495G,"#416.286, (Sport & Freizeit)",-3.51 ,"-4,48 %"
'0641740242505,21.99,B00U1UFCZ2,"#18.817, (Sport & Freizeit)",-9.49 ,"-47,50 %"
'4003318672392,99.99,B0BF5FP4QV,"#71.526, (Sport & Freizeit)",-23.02 ,"-23,02 %"
'8050949847435,42.99,B0BRVGFH6M,-,-13.48 ,"-34,75 %"
'4046068565484,118.99,B089SXTTXF,"#6.642, (Sport & Freizeit)",-59.62 ,"-85,18 %"
'9006063652461,99.99,B085WXM2RV,"#740.899, (Fashion)",-2.53 ,"-2,02 %"
'0810014042152,36.99,B086CFHC2V,-,-37.83 ,"-3.782,79 %"
'5420078893758,108.99,B097RNC7TM,-,7.57 ,"4,87 %"
'7318573829335,69.99,B0BZZ9CRD1,-,-18.40 ,"-27,84 %"
'4003692310583,39.99,B09B9PLXSM,"#128.828, (Sport & Freizeit)",-40.49 ,"-4.048,56 %"
'4003318401664,46.99,B08QS7GZG5,"#88, (Sport & Freizeit)",-15.89 ,"-35,39 %"
'0887202377419,67.99,B09VGK41QZ,-,-11.86 ,"-16,21 %"
'8050949859780,81.99,B0BRY9V6WY,"#1.853.598, (Fashion)",-19.75 ,"-26,92 %"
'8017732556110,129.99,B0B75G4466,"#4.793.210, (Fashion)",-51.85 ,"-54,58 %"
'0191972637841,133.99,B0988XZ7BM,-,-14.80 ,"-9,85 %"
'0193517684532,59.99,B0B4ZLSYQ9,-,-2.60 ,"-3,49 %"
'0810059473072,93.99,B0BHJ5SR58,"#410.215, (Baumarkt)",-20.18 ,"-21,04 %"
'8050949287910,65.99,B09RTFC7T7,"#904.856, (Fashion)",-14.92 ,"-23,31 %"
'8033577565827,54.99,B0BSLVB5MC,-,-7.15 ,"-11,53 %"
'8050949863091,159.99,B0BRVDS2Y3,-,-29.20 ,"-18,25 %"
'4003318034268,63.99,B0BF5HRCDH,"#58.768, (Sport & Freizeit)",-19.74 ,"-32,93 %"
'8050949868652,167.99,B0BRVHCWMH,-,-145.83 ,"-14.582,73 %"
'8015190279152,380.99,B0B75473Q8,"#950.672, (Sport & Freizeit)",-66.83 ,"-17,54 %"
'4003318618284,178.99,B0BF5J7ZB6,"#6.333, (Sport & Freizeit)",-16.11 ,"-7,81 %"
'0193517716479,69.99,B0C1KBT5KL,-,-12.59 ,"-16,14 %"
'4043197336299,231.99,B08FC3FXHD,"#281.642, (Baumarkt)",-78.12 ,"-43,41 %"
'0191972710506,226.99,B0B4SQY1BM,-,-34.60 ,"-14,54 %"
'7318573830508,103.99,B0CD2M4BJG,-,-10.59 ,"-8,83 %"
'0888392496485,19.99,B0969PKVRB,-,-5.06 ,"-22,03 %"
'8058364029061,204.99,B07846KX2T,-,-37.32 ,"-18,20 %"
'7048652893987,119.99,B0BYPL1M4N,-,-20.34 ,"-16,00 %"
'9010583096063,105.99,B0BJ799HSH,-,1.55 ,"1,11 %"
'4046068534794,8.99,B07J6RXMXW,"#99.041, (Auto & Motorrad)",-9.20 ,"-102,34 %"
'4046068534787,8.99,B07J5NR3VR,"#222.641, (Auto & Motorrad)",-10.76 ,"-1.075,75 %"
'9008415975945,49.99,B08G8LFR72,-,-16.15 ,"-35,15 %"
'4046068466781,4.99,B01KK8CIQ0,"#135.066, (Auto & Motorrad)",-6.53 ,"-81,74 %"
'0796941303835,59.99,B005QSK1FK,-,2.76 ,"3,33 %"
'5056286922937,64.99,B09S28VVWN,"#710.843, (Fashion)",-59.25 ,"-5.924,66 %"
'8030819208436,59.99,B08VNM474R,"#3.281.038, (Fashion)",-13.35 ,"-22,26 %"
'8717565716285,47.99,B09V1MLMZX,"#267.477, (Fashion)",-46.25 ,"-4.624,65 %"
'4046068575162,92.99,B089SYJQ3B,"#6.642, (Sport & Freizeit)",-23.96 ,"-26,62 %"
'5055939904474,38.99,B01N5O21FD,-,-40.72 ,"-4.071,78 %"
'0655586642214,105.99,B081LKSLTC,"#457.606, (Sport & Freizeit)",-13.66 ,"-11,58 %"
'0768686471049,35.99,B09DLCKNZR,"#255.142, (Sport & Freizeit)",-10.63 ,"-26,09 %"
'0768686461170,63.99,B09DLC43GR,"#3.492.713, (Fashion)",2.09 ,"2,35 %"
'0768686097744,65.99,B077ZBYVP9,"#669.635, (Sport & Freizeit)",-17.95 ,"-27,20 %"
'4046068548579,65.99,B07XBM7FQQ,"#76.051, (Fashion)",-13.05 ,"-18,65 %"
'4043197346298,72.99,B0999LFD67,"#20.823, (Sport & Freizeit)",-20.61 ,"-29,53 %"
'4017912128513,59.99,B001HFA30E,"#265.341, (Fashion)",-15.97 ,"-27,55 %"
'0768686361401,92.99,B08HD4322H,"#4.822.000, (Fashion)",-36.14 ,"-44,69 %"
'4036638096661,32.99,B08L81NQ63,"#205.820, (Sport & Freizeit)",-10.27 ,"-27,83 %"
'4003692302250,59.99,B08GHSLT2F,"#4.425, (Sport & Freizeit)",-13.65 ,"-21,36 %"
'7318573339445,54.99,B07Z4CFMKQ,"#427.666, (Fashion)",-4.22 ,"-6,18 %"
'0768686353222,104.99,B08GFNLX1V,-,-16.80 ,"-15,01 %"
'4046068576695,86.99,B089SY81KN,"#6.642, (Sport & Freizeit)",-21.73 ,"-24,98 %"
'0193517780173,102.99,B0BZDMRC36,"#61.217, (Sport & Freizeit)",-5.66 ,"-4,39 %"
'0768686180392,72.99,B07J2RFR51,"#39.965, (Sport & Freizeit)",-27.32 ,"-45,54 %"
'5420078886705,41.99,B0B7586QC7,-,-6.42 ,"-12,01 %"
'0768686382161,139.99,B08N1HGLML,-,-1.99 ,"-1,06 %"
'8050949288504,37.99,B08XNFBNRS,"#1.423.949, (Fashion)",-20.91 ,"-89,09 %"
'4050772092112,111.99,B079BRLCDF,"#129.991, (Fashion)",-36.83 ,"-39,81 %"
'4550170922306,102.99,B0B1KYB5P7,"#266.483, (Fashion)",-23.63 ,"-22,95 %"
'8058364026428,133.99,B077F83JGK,"#1.482.704, (Fashion)",-27.47 ,"-20,51 %"
'0191972661761,112.99,B0BCNV42YP,"#177.799, (Sport & Freizeit)",-25.61 ,"-22,67 %"
'8015190251936,139.99,B0765DXV56,"#162.127, (Sport & Freizeit)",-19.35 ,"-12,48 %"
'8030819232905,203.99,B09D7QB4PH,"#110.287, (Fashion)",-43.56 ,"-22,49 %"
'4021573780652,71.99,B004S7AL1Y,"#36.572, (Fashion)",-26.44 ,"-44,10 %"
'0191972384356,209.99,B085724896,"#588.744, (Sport & Freizeit)",2.56 ,"1,00 %"
'4043197347394,85.99,B0999HKSTS,"#151.952, (Sport & Freizeit)",-79.06 ,"-7.905,68 %"
'8017732514752,208.99,B07HR7MY9P,-,-180.65 ,"-18.065,23 %"
'4052285741129,47.99,B07BNWFGB1,"#100.160, (Fashion)",-13.80 ,"-28,78 %"
'4550170063665,59.99,B09H6C5N3V,"#1.539.861, (Fashion)",-12.79 ,"-20,48 %"
'0191972613630,59.99,B09889V8GP,"#2.825.401, (Fashion)",-56.41 ,"-5.640,68 %"
'0641300302052,95.99,B08R87JPVJ,"#1.392.277, (Fashion)",9.09 ,"6,43 %"
'8030819230444,67.99,B09965TXMX,"#2.891.391, (Fashion)",-18.26 ,"-28,10 %"
'7325549930551,216.99,B09FTGJVDS,"#96.936, (Sport & Freizeit)",-62.65 ,"-33,88 %"
'0768686475511,113.99,B09DLC3YHS,"#196.212, (Sport & Freizeit)",-24.49 ,"-21,48 %"
'8057099233606,166.99,B09P6JSCF6,-,-24.09 ,"-13,38 %"
'8059175373404,99.99,B0949DZD4X,"#48.685, (Auto & Motorrad)",-27.02 ,"-28,47 %"
'8020838304547,43.99,B01MUL5NJH,-,-12.75 ,"-27,90 %"
'4017912171823,38.99,B002CJA3NQ,-,-13.95 ,"-41,05 %"
'8020838304646,43.99,B01MUMCS5M,-,-5.06 ,"-9,53 %"
'4017912171526,39.99,B00187FON2,"#360.815, (Fashion)",-37.72 ,"-3.772,44 %"
'7318573510134,59.99,B08L6T5K8B,-,-3.72 ,"-5,05 %"
'0768686447877,79.99,B09W9G3DFM,-,-4.33 ,"-4,39 %"
'0887202422577,113.99,B0BRYT9Y4W,"#734.310, (Sport & Freizeit)",-26.05 ,"-22,98 %"
'6009699105434,71.99,B08MQ5W9WJ,"#414.186, (Auto & Motorrad)",-37.71 ,"-84,41 %"
'5034948137110,35.99,B08Z7J1LKY,-,-16.81 ,"-58,00 %"
'0853740005916,22.99,B07C7G944H,"#192.209, (Sport & Freizeit)",4.34 ,"10,94 %"
'4062218530669,57.99,B0BLHHXK7J,"#216.607, (Fashion)",-12.88 ,"-22,21 %"
'4062218600874,79.99,B09ZLPJWCG,"#62.740, (Fashion)",-17.91 ,"-22,39 %"
'4062218584181,62.99,B0BLHKDMHR,"#207.302, (Fashion)",-12.71 ,"-20,18 %"
'8057099235174,66.99,B09J3B73PH,-,-4.91 ,"-5,70 %"
'9008169773767,59.99,B0BZZD8FWP,"#1.032.912, (Fashion)",-12.31 ,"-19,62 %"
'4036638088628,29.99,B07GH5MJVY,"#1.116, (Sport & Freizeit)",-13.28 ,"-47,46 %"
'8030819316742,42.99,B0BRR7V1TP,-,-11.63 ,"-27,04 %"
'8030819314427,58.99,B0BRR94454,-,2.81 ,"3,54 %"
'0768686204296,69.99,B07HB7D4LR,"#1.584.247, (Fashion)",-7.71 ,"-9,51 %"
'0768686204784,53.99,B07HB9616F,"#2.712.238, (Fashion)",-12.15 ,"-22,51 %"
'4003692302922,39.99,B08H5QMH7Q,"#23.199, (Sport & Freizeit)",-8.53 ,"-17,81 %"
'4062218511231,51.99,B0BLHMGVJZ,"#102.991, (Fashion)",-11.61 ,"-22,34 %"
'0601479719174,39.99,B074TWX3KK,"#67.134, (Sport & Freizeit)",-41.06 ,"-4.105,71 %"
'0768686478901,47.99,B09DLCMSHP,"#136.886, (Sport & Freizeit)",-25.65 ,"-77,65 %"
'8050949867327,63.99,B0BRVH8V9Z,-,-4.37 ,"-5,79 %"
'4063098159353,57.99,B0BYSXXSG9,"#2.046.683, (Fashion)",-11.26 ,"-16,88 %"
'6009554022906,66.99,B0B5LM7M7F,"#850.051, (Fashion)",-64.36 ,"-6.435,83 %"
'4003318818226,58.99,B07HMQGGQW,"#584, (Sport & Freizeit)",-16.97 ,"-28,77 %"
'5056286949361,61.99,B0BZ581MPF,-,1.96 ,"2,42 %"
'5400974005844,116.99,B09XSDJ396,-,-14.75 ,"-11,05 %"
'8050949729724,154.99,B09YTDD3TD,-,-28.79 ,"-18,58 %"
'0768686476167,29.99,B09DLBXYZ9,"#161.193, (Sport & Freizeit)",-11.86 ,"-39,55 %"
'5034948121423,42.99,B07Z432675,-,-20.05 ,"-44,85 %"
'8015190280103,29.99,B09T5WCZLJ,-,-14.14 ,"-53,28 %"
'9008169802979,113.99,B0BZZ9KRPN,"#492.600, (Fashion)",-15.44 ,"-12,45 %"
'7640357494201,59.99,B09RG4K311,"#572.042, (Sport & Freizeit)",-16.32 ,"-27,20 %"
'8435409078848,22.99,B084L7YZL1,-,-3.87 ,"-13,91 %"
'0887202369407,126.99,B09RMH7S6P,"#191.539, (Sport & Freizeit)",-27.30 ,"-21,43 %"
'8050949587744,90.99,B09RNFSFKW,-,-19.79 ,"-21,79 %"
'4003692303448,49.99,B08H5P3Z2Q,"#26.228, (Sport & Freizeit)",-48.84 ,"-4.884,14 %"
'0768686351723,158.99,B088219YDG,-,-18.00 ,"-10,23 %"
'4062218578661,66.99,B0BLH6J6LL,"#21.875, (Fashion)",-17.34 ,"-25,88 %"
'4062218517752,41.99,B0BLHHTGKN,"#183.673, (Fashion)",-12.56 ,"-32,21 %"
'4036638093530,63.99,B07ZM6M498,"#274.973, (Sport & Freizeit)",-24.19 ,"-45,13 %"
'4062218332133,67.99,B09JT45S9X,"#187.860, (Fashion)",-9.82 ,"-12,20 %"
'8050949868782,124.99,B0BRVFGDCC,-,-23.94 ,"-19,16 %"
'5056286924207,46.99,B0BD4LHLBD,"#943.729, (Baumarkt)",-47.45 ,"-4.744,78 %"
'0887202423628,82.99,B0BRYVSJ8T,-,-16.14 ,"-17,94 %"
'8030819316865,42.99,B0BRR7WXS7,-,-3.33 ,"-6,06 %"
'7318573280624,48.99,B07Z4BQW1W,"#1.152.461, (Fashion)",-12.69 ,"-25,39 %"
'0191361285417,54.99,B09B1BRK1Q,"#345.579, (Auto & Motorrad)",-9.53 ,"-15,37 %"
'4062218531376,59.99,B0BLND7C93,"#345.295, (Fashion)",-15.55 ,"-25,91 %"
'4036638096708,32.99,B08L8229LB,"#396.102, (Sport & Freizeit)",-12.34 ,"-37,41 %"
'0768686474521,92.99,B09DKQCV5P,"#412.856, (Sport & Freizeit)",-18.08 ,"-19,44 %"
'6009554020452,46.99,B0B5LKT5Q6,"#650.878, (Fashion)",-14.03 ,"-28,43 %"
'8717009451024,42.99,B0B34KGL3C,"#3.237.750, (Fashion)",-9.53 ,"-20,31 %"
'7325549931831,47.99,B09FTHCGVS,"#493.277, (Fashion)",-14.80 ,"-32,92 %"
'0887202332500,107.99,B08N38JCKF,"#898.617, (Sport & Freizeit)",-22.94 ,"-20,86 %"
'0810014041711,51.99,B07ZG9QR3L,-,6.83 ,"8,14 %"
'4043197347431,85.99,B0999JPGRN,"#144.917, (Sport & Freizeit)",-29.80 ,"-41,31 %"
'0887202376870,40.99,B09V21CZ4B,-,-8.50 ,"-15,67 %"
'4043197346274,73.99,B0999H6BHM,"#13.796, (Sport & Freizeit)",-26.94 ,"-43,59 %"
'8050949729380,155.99,B0B59HLNCQ,"#567.548, (Fashion)",-5.51 ,"-551,47 %"
'0768686470271,75.99,B09DL8V7FD,"#949.310, (Sport & Freizeit)",-16.10 ,"-20,22 %"
'0810014047911,50.99,B08TMSZJQZ,"#625.416, (Sport & Freizeit)",-3.57 ,"-5,28 %"
'0768686383403,49.99,B08KWCZF2K,-,-9.74 ,"-16,70 %"
'4036638096685,32.99,B08L82P2XS,"#299.262, (Sport & Freizeit)",-4.55 ,"-10,26 %"
'4017912155694,27.99,B0013O94S6,"#416.228, (Fashion)",-6.07 ,"-43,17 %"
'8030819295665,87.99,B0BBNBCHXP,"#4.470.914, (Fashion)",-12.11 ,"-10,30 %"
'4251702319990,89.99,B0BB1G8GBL,-,-14.05 ,"-11,14 %"
'8717009476195,74.99,B0BCPK7TF4,-,-6.67 ,"-7,94 %"
'0196261004007,98.99,B09M1VZPYX,-,-8.35 ,"-21,23 %"
'0768686457388,80.99,B09DLBS7K6,"#1.297.682, (Fashion)",-18.13 ,"-18,87 %"
'8050949730607,111.99,B0B59LQDQW,"#231.772, (Fashion)",-21.98 ,"-19,63 %"
'4062218584631,40.99,B0BLHW7X3M,"#114.893, (Fashion)",-11.39 ,"-27,78 %"
'5420078893932,99.99,B08ZLW942J,-,-18.38 ,"-18,38 %"
'0841269137263,39.99,B07PBYL71K,-,-2.97 ,"-5,46 %"
'8050949398777,111.99,B09G8V4H23,"#330.430, (Fashion)",-16.67 ,"-14,89 %"
'4062218530010,41.99,B0BLNDR8LX,"#96.770, (Fashion)",-8.43 ,"-20,07 %"
'0655586642092,86.99,B0894SLV7Y,"#166.509, (Sport & Freizeit)",-16.86 ,"-19,38 %"
'0768686470585,55.99,B09JCQGHZK,-,-16.91 ,"-30,21 %"
'7325540792622,59.99,B01N5P4FZC,"#1.561.056, (Fashion)",-16.30 ,"-27,18 %"
'4050772346154,103.99,B0C4Z65LDH,"#472.270, (Fashion)",-22.87 ,"-21,99 %"
'4017912119412,89.99,B08F4W285K,"#228.179, (Fashion)",-19.48 ,"-21,65 %"
'9008169772203,54.99,B0BZDLNNBB,"#2.875.668, (Fashion)",-6.41 ,"-10,34 %"
'0887202214172,98.99,B079KBD3BP,"#667.837, (Fashion)",-7.71 ,"-6,59 %"
'5904083311167,38.99,B0BNJFZWYL,-,-7.56 ,"-17,19 %"
'0196178155717,109.99,B0BDRXYL65,-,-24.51 ,"-22,28 %"
'4003692295798,41.99,B07YNCN3WM,"#12.614, (Sport & Freizeit)",-13.59 ,"-32,35 %"
'4003318042836,47.99,B0BF5HQ49X,"#9.579, (Sport & Freizeit)",-15.17 ,"-32,99 %"
'8030819260243,41.99,B09L6Q2N52,"#1.971.969, (Fashion)",-14.99 ,"-35,69 %"
'8015190276977,45.99,B09RFCK99R,-,-3.82 ,"-6,25 %"
'5037835999006,72.99,B00167S6IE,"#10.263, (Sport & Freizeit)",-23.31 ,"-33,50 %"
'5420078876133,55.99,B0B34H9B7Y,-,-12.84 ,"-20,92 %"
'0655586513873,95.99,B0BJW27GNX,"#946.576, (Sport & Freizeit)",-8.16 ,"-7,78 %"
'0768686474743,97.99,B09DL92KHN,"#305.928, (Sport & Freizeit)",7.35 ,"4,90 %"
'4003318403798,42.99,B08SWM39YH,"#8.146, (Sport & Freizeit)",-19.34 ,"-55,34 %"
'4031381005830,94.99,B0B96SD89B,"#30.833, (Sport & Freizeit)",1.90 ,"1,46 %"
'0810014041629,51.99,B07ZG9P5QR,"#586.920, (Sport & Freizeit)",-14.46 ,"-27,26 %"
'4036638099723,87.99,B09MK2TZV6,"#38.054, (Sport & Freizeit)",-30.61 ,"-41,56 %"
'8716683069488,2.99,B0050NIZFO,"#281.869, (Sport & Freizeit)",-3.34 ,"-111,64 %"
'8050949727515,99.99,B0B46F4Q38,-,-18.95 ,"-18,40 %"
'0768686474101,84.99,B09DL9Z8MK,"#429.525, (Sport & Freizeit)",-45.22 ,"-77,98 %"
'4017912155236,77.99,B09F3R8YVW,"#506.634, (Fashion)",-13.91 ,"-17,06 %"
'0887202370021,81.99,B09RN1DQLQ,-,-38.80 ,"-69,30 %"
'7325549925632,101.99,B09FTH5LVZ,"#19.778, (Sport & Freizeit)",-23.31 ,"-22,85 %"
'0887202374661,43.99,B09TXNGKP7,"#424.210, (Fashion)",-7.64 ,"-15,28 %"
'8015190270081,49.99,B09F2R3V17,"#480.209, (Sport & Freizeit)",-8.76 ,"-14,86 %"
'0196261004304,69.99,B09D1CXS7P,-,-16.40 ,"-22,40 %"
'0841269189149,43.99,B09NB2P9GM,-,-8.61 ,"-18,72 %"
'0768686447730,69.99,B09VCRC9Z7,-,-15.14 ,"-21,64 %"
'4003318892004,72.99,B08QSBJDHZ,"#31.028, (Sport & Freizeit)",-21.10 ,"-30,16 %"
'5034948151475,59.99,B08VD9C2RT,"#1.707.490, (Fashion)",3.14 ,"3,71 %"
