EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'5034948142176,62.99,B09166DDNY,-,-12.82 ,"-19,98 %"
'4062218235830,81.99,B091B79TQ8,"#338.385, (Fashion)",-18.32 ,"-22,34 %"
'4064625018334,45.99,B09WDBDCK4,-,-44.11 ,"-4.410,62 %"
'5034948139404,64.99,B09168BJYW,"#5.598.161, (Fashion)",-15.74 ,"-24,22 %"
'7318573735483,59.99,B0BM4S1SY1,-,-14.24 ,"-23,74 %"
'8050949395424,31.99,B094TMBDDD,"#2.641.720, (Fashion)",0.93 ,"1,96 %"
'4062218245037,86.99,B09B2BL6FM,"#1.651.714, (Fashion)",-20.61 ,"-23,69 %"
'4062218420298,91.99,B09X1DL98X,"#359.558, (Fashion)",-29.57 ,"-36,97 %"
'4063098076520,64.99,B0B7JYDQZH,-,-14.91 ,"-22,95 %"
'4063833361928,79.99,B095SBYCSD,"#2.556.195, (Fashion)",-7.14 ,"-7,55 %"
'0191972682056,52.99,B0BHP5Z6VZ,-,-4.61 ,"-6,93 %"
'8050949719381,73.99,B0B58R7QDX,-,-5.83 ,"-6,94 %"
'4062218417779,169.99,B09X1G1CCR,"#277.801, (Fashion)",-33.27 ,"-19,57 %"
'0191972710841,125.99,B0B9HM4ML9,"#948.143, (Sport & Freizeit)",-21.41 ,"-15,69 %"
'8026492104141,43.99,B07P66PTFP,-,5.91 ,"8,57 %"
'8050949154380,69.99,B08L1JJWL9,"#422.242, (Fashion)",-15.72 ,"-22,47 %"
'8033577478608,72.99,B07HYLNZF1,-,-18.63 ,"-27,40 %"
'4062218101128,149.99,B08445G7BH,"#310.567, (Fashion)",-29.67 ,"-19,78 %"
'8050949406182,40.99,B09JWTF82D,"#1.395.834, (Fashion)",8.02 ,"12,06 %"
'8050949452660,88.99,B09JVSQF8M,-,-27.53 ,"-36,23 %"
'4062218245136,55.99,B091B74R9D,"#288.729, (Fashion)",-17.89 ,"-31,96 %"
'4062218244580,81.99,B091B4CDLC,"#263.449, (Fashion)",-19.73 ,"-24,07 %"
'4062218447165,116.99,B09L8H55B2,"#446.984, (Fashion)",-17.40 ,"-13,83 %"
'4052285923839,59.99,B07R4XB5TP,"#328.486, (Fashion)",-16.34 ,"-27,24 %"
'8050949384923,79.99,B0BN8BJ6VZ,-,-31.53 ,"-52,17 %"
'8050949724101,104.99,B0B59HQWWN,-,-20.56 ,"-19,58 %"
'8050949384930,79.99,B09DGJD1T5,-,-18.53 ,"-23,73 %"
'8050703268971,124.99,B0BG4DHX5R,-,-8.56 ,"-6,25 %"
'8050949388297,118.99,B097H9CQ1G,"#785.689, (Fashion)",-71.88 ,"-143,24 %"
'4062218442177,91.99,B09X1GFK39,"#610.425, (Fashion)",-21.30 ,"-23,16 %"
'8050949718360,44.99,B0B58S53CP,"#662.322, (Fashion)",-42.43 ,"-4.243,46 %"
'8050949728970,104.99,B0B59FK3X9,"#174.092, (Fashion)",-21.77 ,"-20,74 %"
'8050949729175,104.99,B0B59JWN9G,"#174.092, (Fashion)",-23.03 ,"-21,93 %"
'4063833361089,79.99,B095S9LKDF,"#1.777.572, (Fashion)",-73.95 ,"-7.395,28 %"
'0887202341694,57.99,B098TT6TD3,"#2.215.438, (Fashion)",-15.70 ,"-28,34 %"
'5034948140189,90.99,B09167WRZ5,-,6.80 ,"5,83 %"
'4043876617558,13.99,B005OUVCDK,"#36.681, (Fashion)",-3.14 ,"-18,54 %"
'4050772109902,14.99,B075H55GJM,"#3.431.604, (Fashion)",-4.93 ,"-27,43 %"
'8030819489583,21.99,B00DJ9RY7G,"#735.589, (Fashion)",-2.98 ,"-10,45 %"
'5708486111689,22.99,B00NNHAI7C,"#127.008, (Fashion)",-8.61 ,"-41,09 %"
'5708486111061,37.99,B00NNH7H2Q,"#610.980, (Fashion)",5.70 ,"9,50 %"
'4043197285719,14.99,B01KCFZC0K,"#1.594, (Sport & Freizeit)",-16.19 ,"-1.618,99 %"
'9008415761814,56.99,B076FC17RR,"#69.385, (Sport & Freizeit)",-6.52 ,"-9,58 %"
'4046068551234,55.99,B07XGCNHKQ,"#131.036, (Auto & Motorrad)",-9.59 ,"-15,23 %"
'5420071118919,13.99,B086XS49S4,"#933.929, (Fashion)",-6.26 ,"-44,72 %"
'9008415761692,57.99,B076FBGLYY,"#33.746, (Sport & Freizeit)",-13.22 ,"-21,33 %"
'5708486012450,39.99,B07TWWVH32,"#361.238, (Fashion)",-15.13 ,"-46,14 %"
'0191972509582,24.99,B08SGJVY9H,"#58.124, (Auto & Motorrad)",-10.23 ,"-50,88 %"
'5708486002109,18.99,B06XHY4R2B,"#6.856, (Fashion)",-5.98 ,"-31,54 %"
'0821973372280,24.99,B086R7WKZ5,"#626.998, (Sport & Freizeit)",-5.32 ,"-18,35 %"
'0191234689380,19.99,B089NZ6BHF,"#3.064.579, (Fashion)",2.78 ,"7,50 %"
'4046068497891,43.99,B073SBCFYM,"#125.689, (Auto & Motorrad)",-8.49 ,"-16,99 %"
'6009699059133,78.99,B07H17FQQP,"#243.282, (Drogerie & Körperpflege)",-12.92 ,"-15,01 %"
'0884065503764,84.99,B01N4UDA46,-,-25.22 ,"-33,63 %"
'4046068546247,15.99,B07TLHXKRS,"#168.601, (Auto & Motorrad)",-7.58 ,"-47,40 %"
'4044791698134,25.99,B09Q2Z53LX,"#488.614, (Fashion)",0.96 ,"2,40 %"
'5708486111597,26.99,B00NNH9WVK,"#58.334, (Sport & Freizeit)",-9.64 ,"-38,62 %"
'5708486109761,32.99,B00KFAD7QY,"#36.009, (Sport & Freizeit)",-9.73 ,"-29,50 %"
'4017912083805,49.99,B07PQHC5KV,"#82.130, (Fashion)",-12.28 ,"-24,56 %"
'5708486109358,8.99,B00ISUPZYU,"#668.540, (Fashion)",-10.77 ,"-1.076,62 %"
'0887202033278,85.99,B004KZZOVG,"#4.573.265, (Fashion)",-20.46 ,"-23,79 %"
'4003692303837,119.97,B08H8PX1LT,"#56.173, (Sport & Freizeit)",-43.07 ,"-47,88 %"
'6009699065585,68.49,B07XRKL9BL,-,-16.01 ,"-23,86 %"
'4017912005807,20.99,B075NRNH8V,"#111.627, (Fashion)",-7.30 ,"-34,79 %"
'4046068496160,34.99,B073SBCP8W,"#102.476, (Auto & Motorrad)",-15.11 ,"-50,08 %"
'6009699090822,36.99,B08L3FHLRH,-,-6.76 ,"-16,63 %"
'4055149419387,24.99,B0995X2HR5,-,-17.45 ,"-119,28 %"
'3660576792746,79.99,B07ZN1ZLHS,"#180.037, (Sport & Freizeit)",-12.27 ,"-14,34 %"
'0887202069932,89.99,B00I2EL0AU,-,-13.15 ,"-13,15 %"
'4046068510347,26.99,B074FCMN4H,-,-6.76 ,"-22,56 %"
'8050949071335,28.99,B081QMWRGT,"#1.304.133, (Fashion)",-8.68 ,"-31,66 %"
'7325540653688,47.99,B00ULNEBQK,"#119.992, (Fashion)",-10.73 ,"-22,36 %"
'4052285469528,14.99,B01LXME912,"#28.581, (Sport & Freizeit)",-6.74 ,"-52,08 %"
'4043876617756,14.99,B005OUVADC,"#47.995, (Fashion)",-6.39 ,"-42,64 %"
'4003692314451,13.99,B0B5HJZP28,"#25.882, (Sport & Freizeit)",-5.84 ,"-41,76 %"
'4031309371207,12.99,B0B1VBHFCY,"#47.995, (Fashion)",-5.05 ,"-38,90 %"
'4031309929989,13.99,B0BW4JYYST,"#23.453, (Fashion)",-5.85 ,"-41,84 %"
'4043876617794,15.99,B005OUVAD2,"#47.995, (Fashion)",-5.50 ,"-34,37 %"
'4046068597782,16.99,B0BT4XNFGW,"#14.290, (Sport & Freizeit)",-4.82 ,"-24,13 %"
'8050949873489,11.99,B0BRVNKR39,"#371.093, (Fashion)",-5.92 ,"-49,36 %"
'3663926000799,8.99,B0716NRYCX,"#902.277, (Fashion)",-10.10 ,"-1.009,51 %"
'0091037132345,4.99,B009ZC1QOI,-,8.94 ,"38,05 %"
'5708486018322,9.99,B09M7GKV3T,"#161.595, (Fashion)",-4.73 ,"-47,33 %"
'5708486008606,9.99,B07MQFTZY6,"#817, (Fashion)",-4.59 ,"-45,94 %"
'5708486018483,9.99,B09M7H9DHS,"#161.595, (Fashion)",-5.24 ,"-52,47 %"
'4046068524948,7.99,B07GCDMH4Y,-,-3.92 ,"-41,45 %"
'9420051490673,37.99,B01IH25ZSY,"#426.683, (Fashion)",-35.15 ,"-3.515,18 %"
'4031309929934,14.99,B0BW4KV2QD,"#23.453, (Fashion)",-5.34 ,"-35,65 %"
'0842346022212,10.99,B01HFWWDWS,"#37.814, (Auto & Motorrad)",-3.72 ,"-26,62 %"
'8050949602010,9.99,B09RTDQ8VZ,-,0.12 ,"0,71 %"
'7630554911526,52.99,B09WYXJW81,"#118.196, (Auto & Motorrad)",2.15 ,"2,82 %"
'8050949514009,24.99,B09W186F8P,-,-7.55 ,"-31,48 %"
'4059749425915,12.99,B07K1Z68LR,"#73.033, (Fashion)",-5.19 ,"-39,98 %"
'8716683101522,14.99,B01MZDHG2P,"#193.447, (Sport & Freizeit)",-0.33 ,"-1,40 %"
'5709388068385,4.05,B07HT74LZS,-,-10.86 ,"-1.085,87 %"
'4046068595313,159.99,B096FS78M7,-,-38.52 ,"-26,21 %"
'3663926001994,9.99,B072HF9SQX,"#2.769.495, (Fashion)",-1.00 ,"-6,59 %"
'4063833720206,15.99,B0BSQYZXBM,"#30.880, (Fashion)",-5.64 ,"-35,27 %"
'5708486018933,9.99,B09M7GVZ8B,"#161.595, (Fashion)",-4.59 ,"-45,90 %"
'5055939958132,14.99,B083V4XKZ1,"#3.014.702, (Fashion)",-0.37 ,"-1,66 %"
'4065901000197,8.99,B09PH2CY3P,"#258.300, (Fashion)",-3.55 ,"-35,49 %"
'5055939929477,27.99,B072TQ8VJ8,"#687.357, (Fashion)",-1.44 ,"-3,80 %"
'4063833749580,19.99,B0BSQZBLWW,-,-6.10 ,"-30,50 %"
'7317430024982,14.99,B01MTU2JUZ,"#274.500, (Fashion)",-2.64 ,"-13,99 %"
'8050949873021,34.99,B0BRVFSDQW,-,5.20 ,"9,46 %"
'5708486018001,11.99,B09RWX4931,"#7.074, (Fashion)",1.28 ,"6,12 %"
'7640171491943,44.99,B06XD521SF,"#529.827, (Sport & Freizeit)",-19.23 ,"-54,95 %"
'4063833401396,12.99,B09RBDRXLS,"#11.133, (Fashion)",-5.05 ,"-38,85 %"
'5708486008781,15.99,B07MCDC1V5,"#7.074, (Fashion)",-2.08 ,"-9,93 %"
'4550170307646,25.99,B0BVPG7FC1,-,-5.24 ,"-17,76 %"
'4046068592886,10.99,B095YGJ7PQ,"#193.318, (Fashion)",-3.72 ,"-26,62 %"
'0196261006957,43.99,B09MSRM8BR,"#379.555, (Drogerie & Körperpflege)",-21.72 ,"-76,54 %"
'3663926005831,8.99,B07SX2WBFX,-,-0.74 ,"-5,14 %"
'8033637946085,27.99,B07GZJ2KRM,"#197.038, (Sport & Freizeit)",4.60 ,"9,39 %"
'8050949877777,14.99,B0BRVPF94K,-,-6.02 ,"-40,18 %"
'8030819255201,18.99,B09L6QDD2Y,-,-5.59 ,"-25,40 %"
'5708486003656,21.99,B075HQ8Y6G,"#4.126, (Fashion)",-5.74 ,"-23,48 %"
'0196178085625,12.99,B0BGPDJ1H5,-,-14.14 ,"-1.413,54 %"
'5708486008231,24.99,B07MJLQRSV,"#212.596, (Fashion)",-8.85 ,"-40,12 %"
'8055688140267,33.99,B013J8CBR4,"#421.199, (Fashion)",-12.03 ,"-40,15 %"
'0768686497780,18.99,B09DLC1R2Q,"#345.179, (Fashion)",-11.83 ,"-98,61 %"
'0768686497704,14.99,B09DLBW8N1,"#345.179, (Fashion)",-9.33 ,"-91,62 %"
'4063833398634,12.99,B09RBD58RR,"#16.552, (Fashion)",-3.32 ,"-21,46 %"
'0768686497742,14.99,B09DLD7LQB,"#345.179, (Fashion)",-8.09 ,"-67,41 %"
'0887202436536,33.99,B0BV176BDN,-,-0.13 ,"-0,28 %"
'8030819313000,21.99,B0BRSVHJSP,-,-20.83 ,"-2.082,97 %"
'7630472652747,65.99,B08NFC1NC2,"#360.186, (Sport & Freizeit)",-60.42 ,"-6.042,01 %"
'0768686011054,21.99,B01LKXRE1I,"#788.739, (Fashion)",-9.06 ,"-47,43 %"
'4062218539914,13.99,B0BHTK2JGR,"#250.320, (Fashion)",-9.76 ,"-69,75 %"
'4062218532571,9.99,B0BLHF6RLK,"#32.177, (Fashion)",-4.59 ,"-45,97 %"
'5420071116168,9.99,B07HGDPVCV,"#132.956, (Sport & Freizeit)",-1.83 ,"-12,24 %"
'9010583029306,60.99,B09G39L4DL,"#33.746, (Sport & Freizeit)",-21.38 ,"-39,59 %"
'4046068524818,14.99,B07FHDJW1Y,-,-6.39 ,"-42,66 %"
'0768686254383,35.99,B07XNCQBZF,"#2.127.776, (Fashion)",-26.04 ,"-215,00 %"
'9010583120249,43.99,B0BVMR3WJP,"#349.963, (Auto & Motorrad)",-8.64 ,"-16,74 %"
'7610639715560,89.99,B0091C5ZVC,-,-80.31 ,"-8.030,89 %"
'7325549975576,96.99,B08TGHKD1C,"#65.486, (Sport & Freizeit)",-20.07 ,"-20,54 %"
'0768686022166,25.99,B01LKXSFUW,"#274.623, (Fashion)",-25.04 ,"-2.504,48 %"
'7325540785280,83.99,B01N9MGREY,"#439.441, (Sport & Freizeit)",-18.13 ,"-21,59 %"
'5708486007968,24.99,B07MFZGP9B,"#41.159, (Fashion)",-6.84 ,"-27,37 %"
'9008415981496,51.99,B08G8H8VL6,"#174.553, (Sport & Freizeit)",-17.46 ,"-38,85 %"
'0196261006476,58.99,B09FC27FTC,-,-10.60 ,"-16,06 %"
'0768686345500,35.99,B087Z2J8TC,"#752.740, (Fashion)",-12.52 ,"-39,11 %"
'4003692286833,46.49,B07HSKR6GQ,"#94.371, (Sport & Freizeit)",-12.84 ,"-29,18 %"
'4003692286222,18.99,B018C8FZBA,"#19.002, (Fashion)",-6.98 ,"-36,74 %"
'4046068562490,26.99,B089RKMSY3,"#92.259, (Auto & Motorrad)",-11.47 ,"-49,91 %"
'5708486001287,21.99,B06XSKYV96,"#317.860, (Fashion)",-8.83 ,"-44,16 %"
'8030819035209,29.99,B076CY2L99,-,-4.22 ,"-10,08 %"
'5420071116120,11.99,B07K8LF1RP,"#123.587, (Sport & Freizeit)",-5.56 ,"-46,40 %"
'5708486015321,29.99,B08THWGL4V,"#189.299, (Fashion)",-7.44 ,"-23,87 %"
'0887202388859,21.99,B0B5JYXYJ1,"#1.255.691, (Fashion)",0.22 ,"0,64 %"
'8716683111880,42.99,B07MK5Z2WC,"#31.748, (Sport & Freizeit)",-5.78 ,"-11,56 %"
'0841269184984,22.99,B09M1T4KQQ,-,-1.73 ,"-5,59 %"
'8716683111910,53.99,B07FF9SN6W,"#21.560, (Sport & Freizeit)",0.67 ,"0,92 %"
'6009699059379,69.99,B07H3RLJ12,-,-12.33 ,"-15,81 %"
'5708486006732,29.99,B07MJLRZR9,"#6.525, (Fashion)",-7.74 ,"-25,79 %"
'7640128776628,78.99,B089N3Y22P,"#498.487, (Sport & Freizeit)",-7.66 ,"-8,17 %"
'0768686082023,19.99,B075RQB7D5,"#274.648, (Fashion)",-5.76 ,"-26,18 %"
'5420071100716,19.99,B09N73FT5Z,-,9.01 ,"20,76 %"
'8716683115031,55.99,B07PHN4WN4,"#311.720, (Sport & Freizeit)",2.72 ,"3,47 %"
'5708486000938,16.99,B06XJJCC66,"#229.733, (Fashion)",-6.31 ,"-37,12 %"
'4046068589732,21.99,B095WC7YHM,"#97.086, (Auto & Motorrad)",-9.04 ,"-45,20 %"
'5708486015970,39.99,B08THKR37X,"#375.042, (Fashion)",-22.37 ,"-102,99 %"
'4046068514116,17.99,B07C445955,"#912.618, (Sport & Freizeit)",2.37 ,"7,90 %"
'4062218539631,14.99,B0BHTHJQGY,"#250.320, (Fashion)",-5.35 ,"-35,72 %"
'4017912025447,9.99,B075NR36K6,"#26.603, (Fashion)",-3.96 ,"-36,36 %"
'7630472612772,22.99,B088DNTJJZ,"#3.055.092, (Fashion)",-5.66 ,"-21,70 %"
'0196261007077,47.99,B09MSSKY5X,"#241.270, (Drogerie & Körperpflege)",-8.78 ,"-16,89 %"
'5708486007043,16.99,B07MM625XD,"#229.733, (Fashion)",-6.31 ,"-37,15 %"
'9010583108391,33.99,B0BJ47ZDRW,"#652.843, (Fashion)",-5.07 ,"-12,65 %"
'0191972449994,22.99,B08C7DFQVR,"#617.237, (Auto & Motorrad)",-10.07 ,"-55,65 %"
'9010583108384,33.99,B0BJ78TL1V,"#109.277, (Fashion)",-6.69 ,"-17,35 %"
'0194626419800,21.99,B09V6G74K8,-,1.72 ,"5,07 %"
'5056286921312,23.99,B09RTFQJHR,"#56.809, (Fashion)",0.18 ,"0,52 %"
'4055822501279,19.99,B08D89BW59,"#5.401.114, (Fashion)",7.80 ,"18,98 %"
'4065901032693,13.99,B0BWS74KYH,"#1.157.759, (Fashion)",-5.87 ,"-37,97 %"
'0847631058181,59.99,B08VGYJBLZ,"#1.109.011, (Fashion)",-1.10 ,"-1,41 %"
'0191972779237,27.99,B0B3SHTYW3,-,0.69 ,"1,72 %"
'4003692286192,15.99,B07K311VC5,"#19.002, (Fashion)",-7.86 ,"-58,30 %"
'0888392446008,29.99,B089FS1FP6,-,-6.95 ,"-20,46 %"
'9420058528423,69.99,B078W6R27V,"#319.603, (Fashion)",-62.45 ,"-6.244,89 %"
'0888392507068,29.99,B09151JPC6,-,-6.95 ,"-20,46 %"
'8716683116342,31.99,B0853TB9WH,"#157.901, (Sport & Freizeit)",-5.70 ,"-15,56 %"
'8050949873779,12.99,B0BRVPSNL8,"#1.460.291, (Fashion)",-3.70 ,"-24,72 %"
'4003692311382,79.99,B09B7TP5Z9,"#147.694, (Sport & Freizeit)",-37.05 ,"-74,11 %"
'8716683128314,64.99,B08QZLYSQK,"#400.669, (Sport & Freizeit)",-13.88 ,"-21,35 %"
'8015190253015,62.99,B0765DYC3Y,-,-9.97 ,"-14,59 %"
'0193517734497,25.99,B0B4ZNFT8K,-,-4.40 ,"-14,68 %"
'4032191840857,8.99,B005VLBR5U,"#2.054.024, (Fashion)",-8.21 ,"-163,96 %"
'7325549948617,41.99,B09G6VJDLL,"#8.044, (Sport & Freizeit)",-11.10 ,"-26,44 %"
'4017912169912,19.99,B0B5B1QD8Y,"#617.691, (Fashion)",-19.36 ,"-1.936,41 %"
'9010583105932,15.99,B0BNK7RV99,-,4.37 ,"14,58 %"
'8716683122671,71.99,B07ZR25LGQ,"#329.511, (Sport & Freizeit)",-15.16 ,"-21,06 %"
'8050949862971,28.99,B0BRVGGH1B,-,-27.58 ,"-2.758,28 %"
'0768686067631,31.99,B075RVNQ71,"#221.233, (Sport & Freizeit)",-9.56 ,"-29,88 %"
'0196261006513,51.99,B09D1CRLS3,-,-8.98 ,"-15,23 %"
'4550170152383,24.99,B09SNPQJLG,-,-4.78 ,"-17,09 %"
'4003318818080,30.99,B07N89KX1Q,"#26.949, (Sport & Freizeit)",-9.47 ,"-30,55 %"
'5055939933313,30.99,B072TQ8P34,"#3.543.231, (Fashion)",-28.60 ,"-2.860,03 %"
'8716683111927,53.99,B07FFDBSDM,"#21.560, (Sport & Freizeit)",-12.23 ,"-22,66 %"
'8050949863893,29.99,B0BRVF5455,"#173.257, (Fashion)",-7.74 ,"-25,81 %"
'0768686345463,35.99,B087Z8BLWH,"#757.102, (Fashion)",-0.91 ,"-1,87 %"
'5708486008293,15.99,B07MFZGRL4,"#388.898, (Fashion)",-5.49 ,"-34,36 %"
'8050949076019,32.99,B081QMG7LH,"#1.482.468, (Fashion)",-9.31 ,"-28,23 %"
'4046068616681,21.99,B09V5L22LJ,"#127.175, (Auto & Motorrad)",-7.06 ,"-32,11 %"
'4046068594972,12.99,B095YGQ43C,-,-1.02 ,"-5,18 %"
'0888392507044,34.99,B095C53N4D,-,-10.47 ,"-29,92 %"
'0888392568021,31.99,B0B1LFT75J,-,-6.12 ,"-16,54 %"
'0841269184892,21.99,B09M1V68BZ,-,-7.98 ,"-36,30 %"
'0655586393277,95.99,B08N4CLWGP,-,-18.74 ,"-19,53 %"
'5420071118179,9.99,B07Z11ZRSZ,"#3.221.438, (Fashion)",1.66 ,"8,31 %"
'0888392560858,40.99,B095C55HD5,-,-11.62 ,"-29,05 %"
'3660576149793,78.99,B076X3DHVY,"#15.512, (Sport & Freizeit)",-5.72 ,"-6,10 %"
'0610934367881,19.99,B0873C8Q68,-,-6.07 ,"-28,93 %"
'8050949873687,22.99,B0BRVN36N5,"#648.574, (Fashion)",-6.55 ,"-28,50 %"
'6009554029158,38.99,B0B5GYRBWF,"#154.592, (Fashion)",-10.21 ,"-26,20 %"
'4550170307653,25.99,B0BVPW13V9,-,-9.43 ,"-39,30 %"
'0655586519202,151.99,B0B7GCF6ZZ,-,-15.60 ,"-9,22 %"
'4017190238867,13.99,B0B7BLT5ZZ,-,-6.05 ,"-46,70 %"
'0191972685026,29.99,B09PSYY1D1,"#424.435, (Auto & Motorrad)",1.25 ,"2,91 %"
'7325540647823,22.99,B00ULNAZ1A,"#569.909, (Fashion)",-6.55 ,"-28,51 %"
'6009554029110,36.99,B0B5GYQV1G,"#154.592, (Fashion)",-9.91 ,"-26,79 %"
'0821973404424,52.99,B0BXRGQRNH,-,1.04 ,"1,37 %"
'7325540647816,24.99,B00ULNAWBI,"#565.851, (Fashion)",-7.51 ,"-30,06 %"
'0768686067624,28.99,B075RQMTG2,"#221.842, (Sport & Freizeit)",-9.11 ,"-31,41 %"
'0655586301685,186.99,B09MY43DGY,"#390.020, (Sport & Freizeit)",-35.15 ,"-19,21 %"
'7318860196768,9.99,B079SLJ9F9,-,-4.03 ,"-36,63 %"
'5708486015789,25.99,B08THY8Z6N,"#58.200, (Sport & Freizeit)",-8.25 ,"-31,74 %"
'0768686496998,15.99,B09DL9Z7M5,-,-7.89 ,"-58,49 %"
'8050949862025,22.99,B0BRVGR6SZ,-,-8.96 ,"-38,96 %"
'9010583100876,29.99,B0BNK99BZH,-,6.42 ,"12,84 %"
'0633523166740,6.99,B00PYKNZ8U,-,0.11 ,"0,77 %"
'4250605975920,12.99,B07WTY1HFS,-,-8.67 ,"-108,54 %"
'7325549969698,104.99,B08XXVX2VQ,"#4.179.972, (Fashion)",3.65 ,"2,61 %"
'0194626411835,10.99,B09HQ43173,-,2.06 ,"8,53 %"
'0888392554413,9.99,B08CCZVFMN,-,5.62 ,"22,47 %"
'8050949876701,8.99,B0BRVLJPS2,-,-4.44 ,"-49,43 %"
'8050949876589,15.99,B0BRVMT1X4,-,-5.50 ,"-34,42 %"
'0887202419607,22.99,B0BWPXZB3C,"#1.209.719, (Fashion)",-3.78 ,"-12,61 %"
'8428927400543,13.99,B084D2B5XX,"#583.702, (Fashion)",1.76 ,"6,38 %"
'4550170152123,13.99,B09SP81PKZ,-,-0.38 ,"-1,79 %"
'0888392554437,9.99,B08CCYYQMJ,-,-1.65 ,"-11,54 %"
'0194626418339,13.99,B099SX6GGX,-,2.55 ,"9,24 %"
'0888392469885,45.99,B08CBKN2DH,-,-9.72 ,"-19,90 %"
'8716683082647,18.99,B00H4YCGTS,"#49.743, (Sport & Freizeit)",-8.87 ,"-46,72 %"
'5708486112112,24.99,B00NPZ0732,"#8.346, (Fashion)",-7.51 ,"-30,06 %"
'5056286905732,20.99,B09RTG6KQL,"#217.904, (Fashion)",-20.35 ,"-2.034,98 %"
'5055939972602,19.99,B085CM928C,"#217.904, (Fashion)",6.34 ,"16,27 %"
'5708486108634,31.99,B00IYHFPAG,"#9.307, (Fashion)",-11.81 ,"-43,30 %"
'5420071115994,14.99,B0768WQ3RF,"#677.468, (Baumarkt)",-6.39 ,"-42,62 %"
'0673869713826,17.99,B0834CZ12C,"#299.951, (Fashion)",1.46 ,"5,10 %"
'4059749528463,18.99,B07K23B5QZ,"#286.287, (Fashion)",-6.62 ,"-34,88 %"
'0191972573071,28.99,B09649MR6H,"#229.756, (Auto & Motorrad)",-11.68 ,"-47,83 %"
'0841269186483,32.99,B09M1VRLRQ,-,-11.67 ,"-41,74 %"
'5420071115666,19.99,B06XG2WHRG,"#2.776.178, (Fashion)",-7.17 ,"-35,85 %"
'5055939944524,25.99,B07FW8NGZM,"#604.070, (Sport & Freizeit)",2.80 ,"6,32 %"
'4046068571416,13.99,B089RKTGHK,"#19.064, (Fashion)",-5.87 ,"-41,93 %"
'0841269187534,19.99,B09M29KCCS,"#4.430.634, (Fashion)",-6.76 ,"-33,82 %"
'8033637775586,121.99,B07GZHK2DG,-,-109.68 ,"-10.968,28 %"
'4250450724063,107.99,B08GTMN9V7,"#72.700, (Sport & Freizeit)",-39.39 ,"-46,36 %"
'0191972323881,28.99,B07W7MRYTK,"#33.348, (Auto & Motorrad)",-7.47 ,"-25,77 %"
'4063833718340,16.99,B0BSQZ7BCK,-,-1.25 ,"-5,34 %"
'4017912175814,12.99,B0013OBTZ2,"#12.328, (Fashion)",-5.19 ,"-39,92 %"
'8050703155851,9.99,B0B71J87ZS,-,5.00 ,"19,69 %"
'5708486008767,15.99,B07MM62G7Z,"#5.987, (Fashion)",-6.84 ,"-45,61 %"
'4017912175968,12.99,B0B59YLLXM,"#18.910, (Fashion)",-5.19 ,"-39,92 %"
'4017912177610,9.99,B0013O92HO,"#9.479, (Fashion)",-4.59 ,"-45,90 %"
'8059175164170,9.99,B084LGPZ21,"#4.014.263, (Fashion)",-0.81 ,"-4,54 %"
'4017912175913,12.99,B0B59YPZ81,"#18.910, (Fashion)",-7.52 ,"-80,01 %"
'8059175164316,8.99,B084LH19VD,"#2.269.918, (Fashion)",-5.36 ,"-53,70 %"
'6009699027996,87.99,B072BKHNPQ,"#792.806, (Auto & Motorrad)",-20.76 ,"-23,60 %"
'0191361281938,16.99,B099SHS368,"#613.267, (Fashion)",5.62 ,"16,11 %"
'4065901032822,11.99,B0BWS6Y22N,"#249.552, (Fashion)",-8.03 ,"-81,20 %"
'4017912175661,12.99,B0013O50X4,"#12.328, (Fashion)",-5.04 ,"-38,81 %"
'4031309375427,15.99,B0BB9V119R,"#14.846, (Fashion)",-15.99 ,"-1.599,35 %"
'5708486007531,9.99,B07MZDR6PQ,"#4.126, (Fashion)",-3.23 ,"-27,02 %"
'5708486014676,24.99,B0846BPW81,"#440.298, (Fashion)",-7.90 ,"-31,62 %"
'8050949228883,46.99,B08BVDSWTQ,"#1.387.899, (Fashion)",-11.04 ,"-23,49 %"
'4550170307691,9.99,B0BVDWFCPG,-,0.97 ,"5,10 %"
'4017912177566,11.99,B0013OBRO0,"#9.479, (Fashion)",-4.90 ,"-40,83 %"
'4063833717985,18.99,B0BSQYHLGN,-,-5.95 ,"-31,32 %"
'4550170308049,9.99,B0BVDCHC6R,-,-0.30 ,"-1,72 %"
'7318573561389,25.99,B08WH26J3V,"#938.903, (Fashion)",-0.34 ,"-0,91 %"
'4044791709885,18.99,B09Q2ZN287,"#528.416, (Fashion)",0.65 ,"2,10 %"
'8716683120325,14.99,B089RMYWKW,"#2.154.411, (Fashion)",-1.60 ,"-7,27 %"
'0768686495304,16.99,B09HR8J6XS,"#5.208.326, (Fashion)",-4.24 ,"-21,20 %"
'5708486008774,12.99,B07MJLS3GM,"#5.987, (Fashion)",-6.60 ,"-50,80 %"
'8059175164279,8.99,B084LHNKNJ,"#2.269.918, (Fashion)",-0.56 ,"-3,28 %"
'8059175164354,11.99,B084LLVQ2V,"#1.284.706, (Fashion)",-6.51 ,"-54,33 %"
'0768686495588,16.99,B09HR98JJN,"#4.703.674, (Fashion)",-11.14 ,"-111,47 %"
'4046068563640,15.99,B089RJYJBF,"#47.477, (Auto & Motorrad)",-3.41 ,"-17,06 %"
