EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'8698902502764,49.9,B0BYN8SBXY,"#424.012, (Küche, Haushalt & Wohnen)",-19.74 ,"-22,19 %"
'4044951035083,54.9,B09RPZ6FR4,"#229.489, (Computer & Zubehör)",-12.51 ,"-14,38 %"
'8886419378921,49.99,B091J59V9J,"#4.048, (Elektronik & Foto)",-14.83 ,"-16,23 %"
