EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'3468336613146,14.99,B0968MT78Q,"#136.617, (Fashion)",-8.27 ,"-55,17 %"
'3468335516974,24.99,B01HYC9476,"#241.118, (Fashion)",-23.70 ,"-2.370,37 %"
'8720388233662,25.99,B09LHXL3CS,"#252.902, (Fashion)",7.16 ,"14,77 %"
'4065418369428,32.99,B09TQ1G3G5,"#51.212, (Fashion)",-5.75 ,"-14,86 %"
'5053744703824,24.99,B094DQN7B5,"#14.457, (Fashion)",-14.98 ,"-101,62 %"
'8720388417161,28.99,B0BLD173Z3,"#821.754, (Fashion)",-2.99 ,"-7,13 %"
'3468336645109,19.99,B0B1N5PFB1,"#5.213, (Fashion)",-6.76 ,"-33,83 %"
'5057764764025,41.99,B083VH9MD9,"#748.208, (Fashion)",-13.51 ,"-36,53 %"
'9353970692241,19.99,B08Y1DLNQ8,"#537.532, (Fashion)",-7.11 ,"-33,12 %"
'3468336604007,14.99,B08Z3WMT82,"#949.473, (Fashion)",-6.59 ,"-43,99 %"
'5700068262314,19.99,B09YYXCZDP,"#163.551, (Fashion)",-11.11 ,"-74,15 %"
'4066748161706,119.99,B0BPDZB826,"#526.418, (Fashion)",-27.33 ,"-23,59 %"
'7318573772884,79.99,B0B5P9LPZY,-,-26.99 ,"-42,81 %"
'4066052836468,47.99,B0BSLTF6BD,"#1.614.738, (Fashion)",-2.39 ,"-3,98 %"
'4065426661071,104.99,B0B3JTQXFD,-,-34.10 ,"-38,84 %"
'7318573803120,59.99,B0BZX2JGL6,-,-12.54 ,"-20,91 %"
'4550456101609,94.99,B0BN24ZFQZ,"#65.400, (Fashion)",-16.70 ,"-16,81 %"
'5059431469752,143.99,B0BQN92NRW,"#540.126, (Fashion)",-127.65 ,"-12.765,44 %"
'4550456328679,55.99,B0BPPMK9XZ,-,-5.94 ,"-9,15 %"
'5059431432794,67.99,B0BLSFM2JX,-,-3.74 ,"-4,71 %"
'8057963289623,153.99,B0C16HFLZN,"#1.420.142, (Fashion)",-5.73 ,"-3,04 %"
'0195017326271,100.99,B09FNNX4DG,"#2.665.600, (Fashion)",-28.34 ,"-31,55 %"
'5059431432435,67.99,B0BLSF4PHS,"#5.594.977, (Fashion)",-15.41 ,"-23,37 %"
'4066751252330,111.99,B0BVWCJ36F,"#5.600.419, (Fashion)",-53.16 ,"-75,94 %"
'7611366166830,31.99,B0BPMF3D9H,"#42.383, (Fashion)",-11.94 ,"-42,73 %"
'7318573803069,87.99,B0BSGWPFWR,-,-27.29 ,"-37,41 %"
'4066052836611,47.99,B0BSLVV3NC,"#1.614.738, (Fashion)",-2.39 ,"-3,98 %"
'7318573831437,127.99,B0BQRR2JYF,-,0.18 ,"0,11 %"
'7318573834339,51.99,B0BZZF4D9D,-,-18.11 ,"-42,03 %"
'7611366172145,33.99,B0BPMHV7FY,"#507.186, (Fashion)",-8.88 ,"-24,68 %"
'5059431444667,28.99,B0BLSDZ5RP,-,-12.01 ,"-49,68 %"
'8057963262671,135.99,B0B7Q1JKGF,"#5.615.850, (Fashion)",-19.41 ,"-13,35 %"
'4550456329669,40.99,B0BS18ZQKL,"#4.126.652, (Fashion)",-5.45 ,"-11,12 %"
'7611366168438,34.99,B0BPMH9R3V,"#147.684, (Fashion)",-9.05 ,"-25,90 %"
'7318573890960,119.99,B0BV3BSFFW,"#833.500, (Fashion)",-6.17 ,"-4,24 %"
'5059937278957,58.99,B0BNNW1LD2,"#502.033, (Fashion)",-18.09 ,"-35,04 %"
'5053744634623,9.99,B08NXNCS62,"#414.322, (Fashion)",-4.58 ,"-45,88 %"
'5059937248325,16.99,B0BLKVZN3W,-,-7.01 ,"-46,12 %"
'8720388415204,28.99,B0BLCYZS6S,"#567.566, (Fashion)",8.08 ,"14,82 %"
'8720388385972,28.99,B0BLCWXHXZ,"#284.500, (Fashion)",-0.40 ,"-0,96 %"
'5059937279343,36.99,B0BNNT7542,"#473.273, (Fashion)",-14.48 ,"-49,09 %"
'0036702583220,11.99,B01D5UUCK4,-,-13.72 ,"-1.371,59 %"
