EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'4030572102273,50.99,B004X5AEUE,"#22.277, (Sport & Freizeit)",-17.22 ,"-37,16 %"
'4062218267299,61.99,B09JZMX7YP,"#3.617, (Sport & Freizeit)",-10.26 ,"-13,09 %"
'4030572102280,88.99,B004URMYO4,"#29.078, (Sport & Freizeit)",-22.80 ,"-28,85 %"
'4006021013902,62.99,B09N3K8WK9,"#97.149, (Sport & Freizeit)",-10.94 ,"-16,33 %"
'4054571181268,38.99,B07WYHQPLK,"#617.222, (Sport & Freizeit)",-35.11 ,"-3.510,97 %"
'4062218499577,56.99,B0BHTK1D13,"#173.085, (Fashion)",-16.56 ,"-19,67 %"
'4062218267213,113.99,B09JZNG9CJ,"#19.502, (Sport & Freizeit)",-12.93 ,"-10,78 %"
'4035849079890,99.99,B08663BHD9,"#23.947, (Sport & Freizeit)",-34.76 ,"-41,43 %"
'4030572003136,129.99,B004URMUZC,"#152.459, (Sport & Freizeit)",-40.57 ,"-38,29 %"
'4062218476189,92.99,B0BHTJ3VV4,"#29.677, (Sport & Freizeit)",-11.48 ,"-9,81 %"
'4003692309594,75.99,B09B9KFJVT,"#41.628, (Sport & Freizeit)",-10.73 ,"-12,24 %"
'7615523402441,90.99,B09FTBKV8Z,"#240.947, (Sport & Freizeit)",-1.60 ,"-1,33 %"
'7290001280034,23.99,B008MZ0A3M,"#279.008, (Sport & Freizeit)",-1.54 ,"-4,34 %"
'4030572003143,183.99,B005ZSZXDQ,"#113.916, (Sport & Freizeit)",-36.05 ,"-20,73 %"
'4030572103058,51.99,B00I2IG8KI,"#140.284, (Sport & Freizeit)",-7.60 ,"-760,00 %"
'4030572104543,51.99,B078GSH95B,"#16.299, (Sport & Freizeit)",-11.40 ,"-22,99 %"
'655586426272,71.99,B09R9BXR3J,-,-19.02 ,"-14,86 %"
'7613368757788,55.99,B07XN5LZNZ,"#164.821, (Sport & Freizeit)",-13.41 ,"-22,21 %"
'4030572003099,53.99,B004URN02Y,"#103.398, (Sport & Freizeit)",-8.27 ,"-827,21 %"
'4024066508085,4.99,B00CL5Z83G,"#39.556, (Sport & Freizeit)",-3.99 ,"-67,02 %"
'4026495764063,11.99,B015NWXWQ8,"#105.626, (Sport & Freizeit)",-8.72 ,"-109,09 %"
'4024066653105,4.99,B01DN3UGEK,"#46.375, (Sport & Freizeit)",-1.04 ,"-10,57 %"
'4026495764100,11.99,B015NWY3MU,"#34.290, (Sport & Freizeit)",-9.33 ,"-116,75 %"
