EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'30147942,10.8,B0092KX7IQ,"#5.987, (Computer & Zubehör)",-6.71 ,"-84,97 %"
'30146914,9.92,B0092KX7IQ,"#5.987, (Computer & Zubehör)",-5.97 ,"-75,60 %"
'30149465,8.5,B0092KX7IQ,"#5.987, (Computer & Zubehör)",-4.77 ,"-60,41 %"
'812267010698,10.0,B004L96NY8,-,-10.94 ,"-1.094,07 %"
'812267011176,7.95,B004BS0MM8,-,-4.51 ,"-65,40 %"
'812267011633,7.0,B004BRX7NU,-,-8.42 ,"-842,02 %"
'812267011756,8.0,B004BS0PF2,-,-9.40 ,"-940,04 %"
'812267011114,8.0,B004BRUU4Y,-,-9.91 ,"-991,00 %"
'689304181747,47.49,B079Z9K7G2,"#20.351, (Kosmetik)",-15.11 ,"-36,02 %"
'081555979584,6.66,B07HR251MW,"#430.754, (Kosmetik)",-8.14 ,"-814,08 %"
'081555969936,6.66,B01M1H3RSB,"#2.505, (Kosmetik)",-2.61 ,"-32,64 %"
'081555969813,8.32,B009WI042K,"#2.505, (Kosmetik)",-4.03 ,"-50,70 %"
'081555969837,6.66,B009WI05BU,"#7.052, (Kosmetik)",-1.88 ,"-21,00 %"
'4052136111545,9.5,B08GKVDQVH,"#21.775, (Kosmetik)",-3.84 ,"-40,41 %"
'773602429899,25.07,B002SKZS4S,"#97.729, (Kosmetik)",-23.61 ,"-2.361,07 %"
'773602429882,27.27,B0721LYSGM,"#75.594, (Kosmetik)",-2.09 ,"-6,02 %"
'773602323012,31.4,B072KGDRG4,"#424.731, (Kosmetik)",-28.93 ,"-2.893,39 %"
'773602298570,28.8,B0721LYSGM,"#75.594, (Kosmetik)",-3.37 ,"-9,72 %"
'4025087430171,6.44,B07P76DFC6,"#4.346, (Kosmetik)",-4.19 ,"-63,13 %"
'697045151301,13.2,B008CQAOOQ,"#48.188, (Kosmetik)",-2.41 ,"-13,39 %"
'3700609711044,36.0,B08BJFTYDJ,-,-2.27 ,"-5,04 %"
'3700609711037,31.5,B08675SK1N,"#439.442, (Kosmetik)",1.43 ,"3,19 %"
'3700609711020,36.0,B085VWJ616,"#448.615, (Kosmetik)",-2.27 ,"-5,04 %"
'3700609710993,36.0,B091D3HTVY,-,-2.27 ,"-5,04 %"
'3700609710986,36.0,B08BJGFZWZ,"#540.879, (Kosmetik)",-2.35 ,"-5,24 %"
'3700609710931,45.0,B0866ZC5T1,"#232.775, (Kosmetik)",-9.84 ,"-21,86 %"
'3700609711013,31.5,B08DL9MVZ3,-,1.51 ,"3,36 %"
'3700609711006,36.0,B0853BN5SV,"#110.928, (Kosmetik)",-2.27 ,"-5,04 %"
'4260376614522,8.0,B08FCNJXL6,"#16.602, (Kosmetik)",-3.74 ,"-40,00 %"
'773602069972,26.2,B003D33IT6,"#127.615, (Kosmetik)",-2.19 ,"-6,43 %"
'736150109552,45.0,B00CLRM986,"#207.494, (Kosmetik)",-7.39 ,"-14,93 %"
'736150109576,48.0,B00CPB41B6,"#207.494, (Kosmetik)",-6.69 ,"-12,34 %"
'4052136221640,9.09,B0BWWF8KQ8,"#12.229, (Kosmetik)",-3.34 ,"-31,22 %"
'3600523784431,13.69,B07ZH4FYST,"#2.859, (Kosmetik)",-7.19 ,"-74,02 %"
'3600523784486,13.69,B07ZH4H93R,"#2.331, (Kosmetik)",-5.78 ,"-45,32 %"
'3600523783809,13.69,B07ZH57YXN,"#2.331, (Kosmetik)",-7.09 ,"-70,96 %"
'3600523784417,13.4,B07ZH47HDR,"#2.331, (Kosmetik)",-5.54 ,"-43,44 %"
'3600523784493,13.4,B07ZH4GRHD,"#2.331, (Kosmetik)",-5.54 ,"-43,44 %"
'3600523784448,10.83,B07ZH4WQWX,"#2.331, (Kosmetik)",-4.58 ,"-45,80 %"
'3600523784424,10.5,B07ZH4WWSH,"#2.331, (Kosmetik)",-3.10 ,"-24,30 %"
'3600523784455,13.4,B07ZH3WLTG,"#2.331, (Kosmetik)",-6.74 ,"-67,40 %"
'4019674022603,6.19,B003HKYCUY,"#2.389, (Kosmetik)",-3.43 ,"-55,98 %"
'8015150155861,13.89,B07NK62CCN,"#218.065, (Kosmetik)",-5.16 ,"-37,15 %"
'8015150155885,13.9,B084Z6ZPXT,"#90.900, (Kosmetik)",-5.17 ,"-37,23 %"
'8015150155823,13.9,B07NKHF6HH,"#210.575, (Kosmetik)",-5.82 ,"-41,91 %"
'8015150155830,13.89,B07NK87DWX,"#147.114, (Kosmetik)",-1.91 ,"-9,74 %"
'8015150155816,13.89,B07NKHNXWS,"#147.114, (Kosmetik)",-0.95 ,"-4,73 %"
'8015150155878,13.89,B084YS7GQQ,"#90.900, (Kosmetik)",-5.16 ,"-37,15 %"
'8435446418683,13.95,B0BBG7YZ86,"#5.643, (Kosmetik)",-5.15 ,"-36,78 %"
'8435446418690,13.95,B0BBG6V5FK,"#5.643, (Kosmetik)",-5.15 ,"-36,78 %"
'8435446418706,12.95,B0BBG6ZYTH,"#5.643, (Kosmetik)",-5.75 ,"-48,33 %"
'8435446418669,13.95,B0BBG7V7WJ,"#5.643, (Kosmetik)",-5.86 ,"-45,25 %"
'8435446419178,13.95,B0BWFGNV2P,"#5.643, (Kosmetik)",-6.59 ,"-55,39 %"
'8435446418676,13.95,B0BBG6TT9R,"#5.643, (Kosmetik)",-5.86 ,"-45,24 %"
'8435446418713,12.9,B0BBG5948R,"#5.643, (Kosmetik)",-4.98 ,"-38,45 %"
'8435446418645,13.95,B0BYH2L9DL,"#5.643, (Kosmetik)",-5.86 ,"-45,24 %"
'8435446418652,13.95,B0BYGYV241,"#5.643, (Kosmetik)",-5.15 ,"-36,78 %"
'773602435760,38.0,B071NQLJLJ,"#253.176, (Kosmetik)",-34.47 ,"-3.447,15 %"
'773602623983,20.8,B0BK5GHG6R,-,2.90 ,"8,59 %"
'4260390880163,22.0,B075JM35Z1,"#50.006, (Kosmetik)",-6.38 ,"-29,02 %"
'4260390880187,21.45,B075JMY2NJ,"#50.006, (Kosmetik)",-5.92 ,"-26,93 %"
'4260390880170,19.5,B075JMR1Z1,"#50.006, (Kosmetik)",-4.28 ,"-19,47 %"
'3600521961216,10.74,B004QWRE1Q,"#418, (Kosmetik)",-4.97 ,"-47,31 %"
'3614271640031,30.45,B0754Q6YSD,"#268.980, (Kosmetik)",-5.36 ,"-15,85 %"
'3614271636638,21.11,B0754MXNZF,"#388.248, (Kosmetik)",5.40 ,"14,22 %"
'716170124575,50.5,B00SWF35VG,"#48.908, (Kosmetik)",-14.63 ,"-32,55 %"
'716170144153,50.5,B00SWF393K,"#259.511, (Kosmetik)",-10.08 ,"-19,28 %"
'716170144115,45.5,B00SWF347Q,"#101.223, (Kosmetik)",-10.58 ,"-23,26 %"
'3600531539900,8.49,B07KL1GKJQ,"#1.386, (Kosmetik)",-3.41 ,"-34,32 %"
'3264680004117,5.89,B004MZR1ZG,"#83.635, (Kosmetik)",-1.23 ,"-13,74 %"
'4260390880033,41.45,B01N4RN6TL,"#60.901, (Kosmetik)",-38.02 ,"-3.802,49 %"
'4260390880026,39.5,B01MYBVXVU,"#60.901, (Kosmetik)",-3.79 ,"-7,89 %"
'4260390880064,41.45,B01MZDGMWX,"#60.901, (Kosmetik)",-38.02 ,"-3.802,49 %"
'4260390881337,48.0,B091V51DSD,"#60.901, (Kosmetik)",-10.94 ,"-22,79 %"
'4260390881245,38.4,B091V4WMMM,"#60.901, (Kosmetik)",-2.87 ,"-5,98 %"
'4260390881238,48.0,B091V4892J,"#60.901, (Kosmetik)",-10.94 ,"-22,79 %"
'4260390881320,48.0,B091V4SMG1,"#60.901, (Kosmetik)",-10.94 ,"-22,79 %"
'4020829083851,14.32,B09BPD3FDF,"#352.545, (Kosmetik)",-0.18 ,"-0,82 %"
'4019674611128,6.2,B0077J5N0E,"#8.441, (Kosmetik)",-2.90 ,"-36,49 %"
'3614272039445,27.95,B07BYS9584,"#244.358, (Kosmetik)",-1.72 ,"-4,78 %"
'887167461192,21.4,B07ZKLWPFV,"#48.475, (Kosmetik)",-5.60 ,"-25,00 %"
'887167461185,21.4,B07YZJZG5C,"#106.258, (Kosmetik)",-2.72 ,"-9,16 %"
'887167461161,21.39,B07YZH6K3Y,"#106.258, (Kosmetik)",-0.59 ,"-1,98 %"
'887167461147,19.42,B07YZKD17G,-,-18.86 ,"-1.886,13 %"
'0887167461130,22.53,B07VT6H8ZM,"#106.258, (Kosmetik)",-1.55 ,"-5,21 %"
'0887167461123,22.53,B07VT7TYRH,"#359.819, (Kosmetik)",1.90 ,"5,35 %"
'887167461116,21.39,B07YZJPP4V,"#359.819, (Kosmetik)",3.10 ,"8,86 %"
'887167461215,26.5,B07VQ8RQCQ,"#106.258, (Kosmetik)",-5.82 ,"-20,57 %"
'0887167461055,21.39,B07YZG55DB,"#359.819, (Kosmetik)",-0.59 ,"-1,97 %"
'887167461208,21.4,B07YZKJFSQ,"#106.258, (Kosmetik)",0.72 ,"2,29 %"
'0887167461079,22.53,B07VT7PQVY,"#359.819, (Kosmetik)",-21.47 ,"-2.147,15 %"
'0887167461017,26.5,B07YZK6Y5C,"#359.819, (Kosmetik)",-25.47 ,"-2.546,64 %"
'0887167461086,28.4,B07VRDNC9M,"#106.258, (Kosmetik)",-26.41 ,"-2.641,16 %"
'0887167461093,22.53,B07VT562LN,"#106.258, (Kosmetik)",-21.47 ,"-2.147,14 %"
'716170210919,35.8,B07DV8Y53Z,"#98.125, (Kosmetik)",-33.28 ,"-3.327,51 %"
'7317851249438,21.0,B005N98P6E,"#537.446, (Kosmetik)",-21.24 ,"-2.124,00 %"
'7317851249469,19.99,B09RKCY9JL,"#537.446, (Kosmetik)",-19.34 ,"-1.934,29 %"
'773602315864,19.4,B019595W22,"#44.075, (Kosmetik)",-3.06 ,"-12,97 %"
'8025272636438,19.95,B0789YX4WS,"#11.445, (Kosmetik)",-6.72 ,"-33,68 %"
'8025272636520,16.0,B0789YBXYC,"#11.445, (Kosmetik)",-16.64 ,"-1.664,49 %"
'8025272636537,17.0,B0789Y8MZB,"#11.445, (Kosmetik)",-3.94 ,"-19,32 %"
'8025272636544,18.0,B0789ZYDSX,"#11.445, (Kosmetik)",-6.44 ,"-35,77 %"
'8025272636551,17.0,B0789ZSYHD,"#11.445, (Kosmetik)",-6.29 ,"-36,99 %"
'8025272636568,14.0,B0789ZS4JY,"#11.445, (Kosmetik)",-5.83 ,"-41,64 %"
'8025272646369,17.0,B07Q85B9VQ,"#11.445, (Kosmetik)",-6.29 ,"-36,99 %"
'8025272646376,15.0,B07Q5WFTZN,"#11.445, (Kosmetik)",-5.99 ,"-39,92 %"
'8025272646383,17.0,B07Q85M5WT,"#11.445, (Kosmetik)",-6.29 ,"-36,99 %"
'8025272646390,17.0,B07Q5WQV1K,"#11.445, (Kosmetik)",-6.29 ,"-36,99 %"
'8025272646406,16.0,B07Q3TCLH5,"#11.445, (Kosmetik)",-6.14 ,"-38,37 %"
'8025272636445,19.95,B0789Z9H1Q,"#11.445, (Kosmetik)",-8.76 ,"-51,52 %"
'8025272646413,19.95,B07Q9835WR,"#11.445, (Kosmetik)",-6.72 ,"-33,68 %"
'8025272646420,14.0,B07Q5W8GMN,"#11.445, (Kosmetik)",-5.83 ,"-41,64 %"
'8025272983983,18.95,B09YLZWCSR,"#135.124, (Kosmetik)",-6.55 ,"-34,47 %"
'8025272636452,13.0,B0789Y4WZL,"#11.445, (Kosmetik)",-0.88 ,"-4,41 %"
'8025272636469,17.0,B0789ZVBRB,"#11.445, (Kosmetik)",-6.29 ,"-36,99 %"
'8025272636476,16.0,B0789Y18BG,"#11.445, (Kosmetik)",-6.14 ,"-38,37 %"
'8025272636483,19.95,B07DHP1ZDR,"#11.445, (Kosmetik)",-6.72 ,"-33,68 %"
'8025272636490,18.0,B0789Z7QQP,"#11.445, (Kosmetik)",-6.44 ,"-35,77 %"
'8025272636506,16.0,B078B2XDK7,"#11.445, (Kosmetik)",-3.39 ,"-16,94 %"
'8025272636513,16.0,B0789ZY1HN,"#11.445, (Kosmetik)",-6.14 ,"-38,37 %"
'086100013614,9.95,B001IDZ4WW,"#1.097, (Kosmetik)",-3.96 ,"-39,76 %"
'086100013645,9.95,B00005OM26,"#1.097, (Kosmetik)",-3.94 ,"-39,39 %"
'8005610624402,13.2,B00I98YITY,"#14.538, (Kosmetik)",-6.67 ,"-66,70 %"
'086100013713,9.95,B000ORVWN8,"#1.097, (Kosmetik)",-4.03 ,"-41,33 %"
'086100013621,13.2,B001IDZ4X6,"#1.097, (Kosmetik)",-6.67 ,"-66,69 %"
'086100013676,9.95,B019Q9ZV5Y,"#1.097, (Kosmetik)",-6.88 ,"-114,69 %"
'086100013782,13.2,B000MVG704,"#1.097, (Kosmetik)",-6.71 ,"-67,46 %"
'086100013799,9.95,B00008MORL,"#1.097, (Kosmetik)",-3.94 ,"-39,39 %"
'086100013829,8.99,B0063I19ZS,"#1.097, (Kosmetik)",-3.90 ,"-43,35 %"
'086100016264,9.95,B000ORXMEA,"#1.097, (Kosmetik)",-6.10 ,"-85,38 %"
'086100013812,13.2,B00005OM2J,"#1.097, (Kosmetik)",-7.51 ,"-84,50 %"
'8025272836791,15.95,B086CRVG57,"#30.333, (Kosmetik)",-6.12 ,"-38,38 %"
'8025272836982,14.0,B086CS9CG3,"#30.333, (Kosmetik)",-4.46 ,"-27,88 %"
'8025272836999,12.8,B086CRRRN9,"#30.333, (Kosmetik)",-3.46 ,"-21,63 %"
'8025272837019,12.8,B086CQX8VW,"#30.333, (Kosmetik)",-5.11 ,"-37,55 %"
'8025272837026,12.8,B086CR4L5T,"#30.333, (Kosmetik)",-2.94 ,"-18,42 %"
'8025272837040,12.8,B086CQ577R,"#30.333, (Kosmetik)",-3.46 ,"-21,63 %"
'8025272837057,12.8,B086CRRK99,"#178.370, (Kosmetik)",-4.15 ,"-27,67 %"
'8025272837088,12.8,B086CRVG5J,"#30.333, (Kosmetik)",-3.46 ,"-21,63 %"
'8025272836807,12.8,B086CRRRN8,"#30.333, (Kosmetik)",-5.66 ,"-44,21 %"
'8025272837095,12.8,B086CQM64K,"#30.333, (Kosmetik)",-3.46 ,"-21,63 %"
'8025272836814,12.8,B086CRP598,"#30.333, (Kosmetik)",-5.66 ,"-44,20 %"
'8025272836821,15.95,B086CRM7JL,"#30.333, (Kosmetik)",-7.75 ,"-56,96 %"
'8025272836838,13.6,B086CS9ZLK,"#30.333, (Kosmetik)",-5.78 ,"-42,48 %"
'8025272836845,15.95,B086CQB4Q1,"#30.333, (Kosmetik)",-6.10 ,"-38,14 %"
'8025272836852,13.6,B086CRRPSP,"#30.333, (Kosmetik)",-5.78 ,"-42,47 %"
'8025272836968,13.6,B086CRN8XQ,"#30.333, (Kosmetik)",-5.71 ,"-41,70 %"
'8025272836975,15.95,B086CS17LJ,"#30.333, (Kosmetik)",-6.10 ,"-38,14 %"
'0607710089686,27.27,B08P8ZQ6Y1,"#480.389, (Kosmetik)",-25.61 ,"-2.560,64 %"
'607710089631,27.72,B08P923QJK,"#280.341, (Kosmetik)",1.05 ,"2,65 %"
'0607710089709,25.45,B08MWSQF8P,"#601.378, (Kosmetik)",-4.73 ,"-16,44 %"
'0607710089716,25.45,B08MWSDLF3,-,-5.26 ,"-18,76 %"
'607710089600,28.71,B08MWRJ3Y9,"#471.176, (Kosmetik)",-9.90 ,"-38,05 %"
'607710089655,26.79,B08MWR38PJ,-,-7.30 ,"-26,02 %"
'607710089617,28.71,B08MWQFRTX,-,-8.52 ,"-30,38 %"
'4013566002803,14.2,B004AE8R4I,"#81.296, (Kosmetik)",-3.39 ,"-19,05 %"
'8015150113779,13.0,B00FISD04C,"#168.644, (Kosmetik)",-0.55 ,"-2,80 %"
'8015150113731,12.99,B00FISCYVM,"#168.644, (Kosmetik)",-5.59 ,"-45,84 %"
'8015150113724,12.99,B00FISCYKI,"#128.244, (Kosmetik)",-5.59 ,"-45,84 %"
'8015150113717,13.0,B00FISCYCG,"#90.285, (Kosmetik)",-0.58 ,"-2,97 %"
'8015150113830,13.0,B084Z3WHYP,"#43.210, (Kosmetik)",-1.68 ,"-9,42 %"
'96145739,6.1,B072MNCWX3,-,-1.46 ,"-9,08 %"
'085805110284,33.95,B005F8ZYPS,"#47.708, (Kosmetik)",-2.62 ,"-6,03 %"
'085805110321,42.4,B00GW724CW,"#47.708, (Kosmetik)",-10.48 ,"-24,71 %"
'085805110369,33.95,B00842O5PM,"#47.708, (Kosmetik)",-7.83 ,"-21,77 %"
'085805543044,45.0,B01BNUNZW0,"#296.679, (Kosmetik)",-14.14 ,"-35,11 %"
'4019674051405,8.0,B0021I2UMA,"#13.759, (Kosmetik)",-2.24 ,"-20,46 %"
'8025272977111,10.4,B0B1MGGKXC,"#15.333, (Kosmetik)",-4.64 ,"-44,65 %"
'8025272977128,10.4,B0B1MGRJYG,"#15.333, (Kosmetik)",-4.64 ,"-44,65 %"
'773602577897,13.4,B0BKR5DR29,"#183.644, (Kosmetik)",-3.86 ,"-25,42 %"
'716170159904,25.98,B073QP9BCK,"#62.872, (Kosmetik)",-2.96 ,"-9,31 %"
'8809403814861,44.5,B086M52MT5,"#164.670, (Kosmetik)",-40.99 ,"-4.099,10 %"
'8025272635783,13.95,B078JYLSM1,"#10.150, (Kosmetik)",-5.17 ,"-37,07 %"
'8025272635790,11.2,B078JXXNK1,"#10.150, (Kosmetik)",-4.90 ,"-43,79 %"
'8025272635806,11.2,B078JYPVJ7,"#10.150, (Kosmetik)",-11.95 ,"-1.195,33 %"
'716170192710,28.49,B07GJFZSP8,"#582.392, (Kosmetik)",4.33 ,"9,34 %"
'716170193397,27.08,B07GJLMBQ6,-,-5.22 ,"-17,46 %"
'716170192727,28.49,B07GJ6P7W9,"#618.937, (Kosmetik)",-1.27 ,"-3,40 %"
'716170192604,30.82,B07GJ428N1,"#531.488, (Kosmetik)",0.45 ,"1,06 %"
'716170192611,30.59,B07GJC86G3,"#418.296, (Kosmetik)",-28.39 ,"-2.839,09 %"
'716170192628,40.99,B07GJF77WP,"#557.093, (Kosmetik)",-7.85 ,"-18,25 %"
'716170192673,34.15,B07GJD2L2M,-,-11.15 ,"-37,33 %"
'716170193403,27.08,B07GHYDFQV,-,-6.26 ,"-20,95 %"
'716170192581,31.71,B07GJ5XNHW,"#511.654, (Kosmetik)",-29.85 ,"-2.984,82 %"
'085805152147,17.0,B00DUU8GHQ,"#25.111, (Kosmetik)",-6.60 ,"-42,33 %"
'607710006683,12.1,B0BZJYP3W2,-,-13.36 ,"-1.336,32 %"
'607710006676,30.5,B0BZK19Y2B,"#539.204, (Kosmetik)",0.46 ,"1,05 %"
'887167518346,57.49,B08WPFX3M5,-,-12.94 ,"-22,48 %"
'4019674051207,9.8,B003HKVC8E,"#14.400, (Kosmetik)",-3.46 ,"-29,80 %"
'800897181222,15.19,B07JQXTCXG,"#3.591, (Kosmetik)",-7.11 ,"-52,30 %"
'800897157203,15.0,B07JNRYXFV,"#3.591, (Kosmetik)",-6.95 ,"-51,13 %"
'800897181239,12.79,B00WVQ14II,"#3.591, (Kosmetik)",-5.10 ,"-37,52 %"
'800897181253,10.64,B00TUP4ZK2,"#3.591, (Kosmetik)",-4.94 ,"-44,13 %"
'800897181277,12.79,B07GXFKZWY,"#3.591, (Kosmetik)",-13.43 ,"-1.343,19 %"
'800897157210,14.8,B07JMR5BBS,"#3.591, (Kosmetik)",-7.34 ,"-57,32 %"
'800897157371,11.05,B07GXDKFGT,"#3.591, (Kosmetik)",-4.58 ,"-35,79 %"
'800897157258,15.19,B00NZE7FX8,"#3.591, (Kosmetik)",-8.76 ,"-78,22 %"
'800897181246,15.0,B07JNNZSFG,"#3.591, (Kosmetik)",-15.29 ,"-1.529,24 %"
'800897181284,8.23,B07JNNPR76,"#3.591, (Kosmetik)",-4.49 ,"-60,42 %"
'800897181123,11.05,B07JQ83GK3,"#3.591, (Kosmetik)",-3.64 ,"-26,76 %"
'800897157173,12.79,B07JMW1RFF,"#3.591, (Kosmetik)",-13.95 ,"-1.394,55 %"
'800897157388,11.05,B07JNB343X,"#3.591, (Kosmetik)",-2.53 ,"-16,64 %"
'800897157364,12.79,B07JQ7532B,"#3.591, (Kosmetik)",-6.75 ,"-60,28 %"
'800897157395,15.19,B00NZE5N00,"#3.591, (Kosmetik)",-6.00 ,"-39,47 %"
'800897157227,14.8,B07JNMMVMR,"#3.591, (Kosmetik)",-8.44 ,"-75,37 %"
'800897181116,11.63,B07JNK9VXY,"#3.591, (Kosmetik)",-5.47 ,"-47,03 %"
'800897157265,14.8,B07JNJJLMW,"#3.591, (Kosmetik)",-7.34 ,"-57,33 %"
'800897181130,10.64,B07JQPGTH6,"#3.591, (Kosmetik)",-4.95 ,"-44,20 %"
'800897157333,15.19,B07JQ8FMP7,"#3.591, (Kosmetik)",-11.98 ,"-201,31 %"
'800897181147,14.8,B07GXGRL2Y,"#3.591, (Kosmetik)",-5.52 ,"-37,56 %"
'800897157197,14.8,B07JQQZ3V5,"#3.591, (Kosmetik)",-7.34 ,"-57,32 %"
'800897181260,11.19,B07GXDKV6N,"#3.591, (Kosmetik)",-4.70 ,"-36,73 %"
'800897181178,15.19,B07JQ12XXN,"#3.591, (Kosmetik)",-5.84 ,"-39,74 %"
'800897181086,12.79,B07JNTNX8P,"#3.591, (Kosmetik)",-5.65 ,"-44,11 %"
'800897157289,14.8,B00NIAARK2,"#3.591, (Kosmetik)",-6.78 ,"-49,88 %"
'800897157272,14.8,B07JNLWJXK,"#3.591, (Kosmetik)",-7.34 ,"-57,32 %"
'800897157357,15.19,B00O19L8DE,"#48.934, (Kosmetik)",-7.67 ,"-59,93 %"
'818107026430,27.95,B08F9NGWBH,"#411.362, (Kosmetik)",1.45 ,"3,48 %"
'818107026447,27.95,B08F9WPS76,"#543.012, (Kosmetik)",5.13 ,"11,16 %"
'818107026454,27.95,B08F9BBKYJ,"#543.012, (Kosmetik)",0.52 ,"1,28 %"
'885190301003,30.95,B00IPKE95O,-,-29.21 ,"-2.920,76 %"
'736150137302,28.78,B00BS4LOOI,"#345.258, (Kosmetik)",-5.40 ,"-17,05 %"
'736150137333,29.0,B00BS4LOHK,"#292.121, (Kosmetik)",-2.35 ,"-6,47 %"
'736150137289,21.96,B077P6SC6Q,"#156.420, (Kosmetik)",-4.65 ,"-19,00 %"
'3600523500239,9.99,B07234Z2D8,"#23.109, (Kosmetik)",-10.93 ,"-1.093,03 %"
'3600523500154,8.7,B071F9HX1V,"#2.485, (Kosmetik)",-4.31 ,"-53,85 %"
'3600523500284,8.7,B072FJ47NC,"#2.485, (Kosmetik)",-4.29 ,"-55,22 %"
'3600523500208,8.7,B073QSH825,"#2.485, (Kosmetik)",-3.61 ,"-40,32 %"
'3600523500192,8.7,B073QT9968,"#2.755, (Kosmetik)",-3.60 ,"-40,25 %"
'3600523500246,9.99,B073QRXB9B,"#2.485, (Kosmetik)",-6.19 ,"-88,89 %"
'3600523500277,9.99,B0714D3DLK,"#222.970, (Kosmetik)",-4.51 ,"-50,69 %"
'800897004002,9.29,B08WBMCQHF,"#6.768, (Kosmetik)",-3.83 ,"-41,19 %"
'800897004033,7.61,B08WBMF3DC,"#6.768, (Kosmetik)",-3.24 ,"-39,52 %"
'800897003982,9.29,B08WBMR6G6,"#6.768, (Kosmetik)",-3.34 ,"-33,59 %"
'800897004125,9.29,B08WBM5MGN,"#8.016, (Kosmetik)",-5.55 ,"-79,09 %"
'800897003999,7.02,B08WBMGGJN,"#6.768, (Kosmetik)",-3.66 ,"-52,27 %"
'800897003937,7.99,B00LMQ38RI,"#8.016, (Kosmetik)",-2.34 ,"-23,52 %"
'0800897003968,9.29,B00LMQ38VE,"#8.016, (Kosmetik)",-3.34 ,"-33,58 %"
'800897003920,7.61,B00LMPYYPO,"#6.768, (Kosmetik)",-1.91 ,"-19,20 %"
'800897004101,9.99,B08WBMCQHS,"#6.768, (Kosmetik)",-3.91 ,"-39,30 %"
'800897004132,7.99,B08WBMF3DF,"#6.768, (Kosmetik)",-3.33 ,"-39,16 %"
'800897003975,9.29,B00LMQ38XM,"#6.768, (Kosmetik)",-3.34 ,"-33,59 %"
'800897004064,9.29,B08WBMF3DG,"#6.768, (Kosmetik)",-4.82 ,"-60,29 %"
'800897132125,9.29,B09V7XQ4KZ,"#8.016, (Kosmetik)",-3.82 ,"-41,17 %"
'800897132156,7.68,B09V7WBQ92,"#8.016, (Kosmetik)",-1.98 ,"-19,90 %"
'800897132187,7.99,B09V81Z9P7,"#6.768, (Kosmetik)",-4.47 ,"-63,84 %"
'4008666650221,22.7,B00L847HUS,"#6.780, (Kosmetik)",-7.77 ,"-35,62 %"
'4008666650214,22.7,B00L847HXK,"#7.237, (Kosmetik)",-7.77 ,"-35,68 %"
'4008666650207,25.5,B00L847HVC,"#7.237, (Kosmetik)",-9.01 ,"-38,51 %"
'085805233266,17.84,B09NYQG28T,"#79.362, (Kosmetik)",-0.43 ,"-1,69 %"
'800897846831,8.02,B01DEYPNPU,"#4.739, (Kosmetik)",-3.67 ,"-41,02 %"
'3600531230906,9.79,B0151NW9EA,"#1.836, (Kosmetik)",-4.02 ,"-41,96 %"
'3600531511654,8.6,B07D9JL16T,"#1.692, (Kosmetik)",-3.51 ,"-35,32 %"
'800897188016,11.8,B07QN87MPQ,"#12.423, (Kosmetik)",-6.61 ,"-78,73 %"
'800897188061,10.89,B07QSMKKS8,"#10.522, (Kosmetik)",-3.98 ,"-33,31 %"
'800897188054,10.89,B07QQH3NV5,"#10.522, (Kosmetik)",-6.24 ,"-61,17 %"
'800897188085,8.8,B07QPC2TW9,"#10.522, (Kosmetik)",-2.95 ,"-27,09 %"
'800897188078,10.89,B07QRMJM23,"#12.423, (Kosmetik)",-5.19 ,"-50,89 %"
'800897188023,10.89,B07QPC2QQ8,"#10.522, (Kosmetik)",-5.84 ,"-69,56 %"
'800897188047,10.89,B07QPC2F82,"#269.378, (Kosmetik)",-2.58 ,"-18,41 %"
'800897203788,10.89,B086LJDDSF,-,-2.58 ,"-18,41 %"
'773602088423,21.76,B000H92QZQ,"#40.098, (Kosmetik)",-6.53 ,"-30,39 %"
'689304186483,31.99,B09HR4Z6SB,"#167.130, (Kosmetik)",-9.76 ,"-32,29 %"
'689304186513,31.99,B0096M8FY6,"#167.130, (Kosmetik)",-9.11 ,"-30,14 %"
'094800003033,20.99,B00021B3XU,"#168.151, (Bürobedarf & Schreibwaren)",-3.13 ,"-12,29 %"
'094800003057,20.9,B0013MVZRQ,-,-5.62 ,"-25,80 %"
'094800003507,20.99,B00021B3YO,-,-5.05 ,"-22,23 %"
'094800272972,20.99,B00188NVFE,"#192.637, (Bürobedarf & Schreibwaren)",-5.57 ,"-25,41 %"
'094800272989,20.9,B00021B402,"#168.151, (Bürobedarf & Schreibwaren)",-20.10 ,"-2.010,14 %"
'773602614882,28.9,B0BKR4V5FW,"#113.691, (Kosmetik)",-5.32 ,"-16,64 %"
'079625017007,6.7,B07B7T2CFD,"#108.212, (Kosmetik)",-8.17 ,"-817,36 %"
'800897190385,10.32,B07SB2LFYR,"#3.069, (Kosmetik)",-3.66 ,"-28,86 %"
'800897190453,10.99,B07SFCDCVN,"#3.382, (Kosmetik)",-4.76 ,"-43,48 %"
'800897190361,10.99,B07SB2HCT5,"#3.069, (Kosmetik)",-4.76 ,"-43,48 %"
'800897190408,10.99,B07SB2KVM3,"#3.069, (Kosmetik)",-5.47 ,"-49,96 %"
'800897190378,10.99,B07SC5C8XV,"#3.069, (Kosmetik)",-5.37 ,"-53,69 %"
'800897190323,10.99,B07SB2J1QW,"#3.069, (Kosmetik)",-5.41 ,"-49,43 %"
'800897190569,8.79,B07SGSXF79,-,2.78 ,"13,80 %"
