EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'0710845735349,272.99,B00DML5QVW,"#445.330, (Sport & Freizeit)",-39.26 ,"-16,50 %"
'4550170448653,36.99,B07RNL3SNC,"#85.854, (Sport & Freizeit)",-8.07 ,"-21,82 %"
'9421032924385,426.99,B09RQVDDXM,"#263.527, (Sport & Freizeit)",-90.39 ,"-22,60 %"
'4003318817786,38.99,B07N8B42KM,"#2.012, (Sport & Freizeit)",-13.91 ,"-35,66 %"
'4052285878122,35.99,B07KBD76JY,"#29.135, (Fashion)",-10.19 ,"-28,31 %"
'0851061001938,468.99,B07FTLTQJ6,"#412.125, (Sport & Freizeit)",-53.75 ,"-11,46 %"
'0851061001945,585.99,B07FTKJVDS,-,-63.59 ,"-10,85 %"
'4052406111619,35.99,B00FVW37ZW,-,-40.37 ,"-4.037,39 %"
'4712511824834,18.99,B00388OCBE,"#13.131, (Sport & Freizeit)",-2.48 ,"-9,93 %"
'4002556168025,11.99,B000X5ZK66,"#3.147, (Sport & Freizeit)",-8.87 ,"-74,00 %"
'4016167033344,59.99,B004GCNAV4,"#137.404, (Sport & Freizeit)",1.75 ,"2,13 %"
'4052406203864,104.99,B06XNM2QCT,-,-13.36 ,"-11,42 %"
'7630102513820,45.99,B092LGSQ2H,-,8.80 ,"11,89 %"
'0792460371607,63.99,B083PP18KZ,-,-32.64 ,"-86,93 %"
'0796941303835,59.99,B005QSK1FK,-,2.76 ,"3,33 %"
'0193395950989,119.99,B09RK1981Q,"#142.838, (Fashion)",-12.85 ,"-9,45 %"
'0194905440686,114.99,B08P4LGDFP,"#220.100, (Fashion)",3.07 ,"2,00 %"
'4017912099745,86.99,B07WLY882F,"#270.074, (Fashion)",-18.62 ,"-21,40 %"
'8054216452322,17.99,B08JPVL1G5,"#239.261, (Fashion)",-6.11 ,"-30,54 %"
'8050949844489,62.99,B0BRVGPJ7R,"#65.367, (Fashion)",-22.67 ,"-45,34 %"
'8716683112665,31.99,B0792P1B71,"#45.267, (Sport & Freizeit)",-7.32 ,"-22,90 %"
'4016224178506,42.99,B07YN1SKN1,"#1.746, (Sport & Freizeit)",-9.32 ,"-20,73 %"
'4712805976706,17.99,B005X7758A,"#60.617, (Sport & Freizeit)",-18.34 ,"-1.834,38 %"
'8716683004953,11.99,B000VT3WTQ,"#21.906, (Sport & Freizeit)",-5.20 ,"-43,36 %"
'4052406167883,29.99,B018V3TBWK,-,-11.53 ,"-33,93 %"
'4717480164905,5.99,B01LW7VTJI,-,-8.71 ,"-871,14 %"
'8716683094251,6.99,B01BG9GF3Y,"#861.060, (Sport & Freizeit)",-9.55 ,"-955,10 %"
'4717480164912,5.99,B01LWAIN76,"#213.649, (Sport & Freizeit)",-7.38 ,"-737,97 %"
'8716683013252,9.99,B000VT2CS8,"#27.338, (Sport & Freizeit)",-7.74 ,"-110,78 %"
'8716683041286,11.99,B0011F1UVQ,"#12.875, (Sport & Freizeit)",-5.03 ,"-41,98 %"
'3838909237282,11.99,B017MGYKLO,"#303.432, (Sport & Freizeit)",-5.03 ,"-41,97 %"
'4712805976935,29.99,B005UZQGLM,"#10.734, (Sport & Freizeit)",-6.17 ,"-20,58 %"
'4260131168994,1219.0,B0BR3XWS24,"#268.215, (Sport & Freizeit)",-182.44 ,"-14,49 %"
'0768686469169,169.99,B09HZ19GLR,"#310.426, (Sport & Freizeit)",-38.82 ,"-23,92 %"
'4046051149479,79.99,B0B21RJNYB,"#29.629, (Sport & Freizeit)",-24.13 ,"-33,08 %"
'0194626391205,39.99,B08WL47FLT,"#117.624, (Fashion)",5.59 ,"8,64 %"
'0817966010208,37.99,B001F9V842,"#78.197, (Sport & Freizeit)",-40.20 ,"-4.020,44 %"
'4710582540318,19.99,B082MQQXCX,"#5.557, (Sport & Freizeit)",-5.36 ,"-26,80 %"
'4250589429778,29.99,B015KKZ9A0,"#192.422, (Sport & Freizeit)",-6.56 ,"-21,88 %"
'7350072560685,7.99,B07RY7Z55P,"#162.781, (Sport & Freizeit)",-9.25 ,"-925,11 %"
'4018861003968,25.99,B0068I5ZVW,-,-8.49 ,"-28,30 %"
'9421032924385,426.99,B09RQVDDXM,"#263.527, (Sport & Freizeit)",-90.39 ,"-22,60 %"
'4018861003968,25.99,B0068I5ZVW,-,-8.49 ,"-28,30 %"
'4002556227715,32.99,B000X5YIBE,-,-9.29 ,"-30,97 %"
'4712805991433,56.99,B071JPJFZB,"#90.210, (Sport & Freizeit)",-15.24 ,"-26,74 %"
'4712805997640,47.99,B07CPWTYRX,"#76.903, (Sport & Freizeit)",-13.72 ,"-28,59 %"
'3468336968895,15.99,B0C6KV3LX4,-,-1.68 ,"-7,46 %"
'8434446801327,299.99,B0948JMN1D,"#613.842, (Sport & Freizeit)",-53.93 ,"-17,98 %"
'4019238581454,21.99,B009BBWE9O,"#28.229, (Sport & Freizeit)",-9.27 ,"-42,16 %"
'9328389025478,32.99,B01I1X5C1Y,"#122.784, (Sport & Freizeit)",-31.41 ,"-3.140,60 %"
'4052406219469,13.99,B073GDYTNV,-,-7.51 ,"-44,19 %"
'4712805990757,43.99,B073R2DN3B,"#74.251, (Sport & Freizeit)",-41.11 ,"-4.110,62 %"
'4002556680459,29.99,B016I66FLC,"#46.200, (Sport & Freizeit)",-11.43 ,"-38,12 %"
'4062218384897,124.99,B09X19MG7B,"#25.974, (Sport & Freizeit)",-31.71 ,"-26,37 %"
'0720018004158,35.99,B07BZH58DQ,"#418.141, (Sport & Freizeit)",-7.04 ,"-19,56 %"
'4054571142658,25.99,B07WPJSF7N,"#185.670, (Sport & Freizeit)",-25.46 ,"-2.545,54 %"
'4002556169909,6.99,B0019HH966,"#25.489, (Sport & Freizeit)",-8.42 ,"-120,53 %"
'4712805986675,54.99,B01JKA3GLU,"#45.723, (Sport & Freizeit)",-8.49 ,"-15,73 %"
'4013288174000,167.99,B07PSDZHZQ,"#98.134, (Baumarkt)",-80.02 ,"-84,60 %"
'4054571143389,29.99,B07WYKQFLG,"#440.897, (Sport & Freizeit)",-4.17 ,"-12,26 %"
'4003318551390,41.99,B009GI3B58,"#48.354, (Sport & Freizeit)",-7.54 ,"-17,96 %"
'4003318396854,35.99,B00N286MB8,"#7.645, (Sport & Freizeit)",-7.62 ,"-21,17 %"
'4019238581461,20.99,B002VKYEX6,"#149.100, (Sport & Freizeit)",-8.19 ,"-40,99 %"
'4052285592608,102.99,B076KP7338,"#12.132, (Sport & Freizeit)",-13.20 ,"-12,18 %"
'7318860200922,91.99,B09H5DRG3H,"#213.412, (Sport & Freizeit)",-35.24 ,"-48,41 %"
'8434446408311,85.99,B0C4BCM9G3,-,1.00 ,"0,84 %"
'8434446800399,108.99,B08ZFTP9TN,"#14.862, (Sport & Freizeit)",-3.30 ,"-2,38 %"
'4002556685089,33.99,B016OV0XA0,"#65.433, (Sport & Freizeit)",-13.26 ,"-44,20 %"
'5060230271903,49.99,B07DHVLRVH,"#289.493, (Baumarkt)",-11.91 ,"-21,28 %"
'5060277660746,29.99,B017EGDPY0,"#124.320, (Sport & Freizeit)",-6.55 ,"-21,83 %"
'4046051115481,71.99,B08HT5JZRN,"#75.545, (Sport & Freizeit)",-29.84 ,"-54,31 %"
'4052285961695,31.99,B08L656285,"#33.383, (Sport & Freizeit)",-3.80 ,"-9,74 %"
'4003318111884,85.99,B00H3T773O,"#4.501, (Sport & Freizeit)",-23.06 ,"-28,87 %"
'3104881000016,67.99,B004IWRF40,"#472.328, (Sport & Freizeit)",-66.01 ,"-6.601,30 %"
'8715019180835,59.99,B08NK2VCD1,"#23.035, (Sport & Freizeit)",-14.89 ,"-26,21 %"
'3468336639542,12.99,B098BJ26QK,"#131.204, (Fashion)",-9.51 ,"-117,81 %"
'3468336803936,17.99,B0B1N5Y9TL,-,-6.45 ,"-35,87 %"
'5053744703473,24.99,B094DNTN5C,"#1.363, (Fashion)",-8.59 ,"-35,83 %"
'0036702750905,11.99,B07RPVXZT3,"#3.118.303, (Fashion)",2.68 ,"10,92 %"
'5053744703961,20.99,B094DQJ3RV,"#7.705, (Fashion)",-9.70 ,"-60,72 %"
'9359082303303,17.99,B0BTHNY8SQ,-,3.91 ,"11,85 %"
'3468336633304,28.99,B098B53BHW,"#2.082.796, (Fashion)",-27.58 ,"-2.757,62 %"
'4712805972883,7.99,B0036CG814,"#37.482, (Sport & Freizeit)",-10.53 ,"-1.053,27 %"
'4712805990573,9.99,B073R2KM4D,"#218.856, (Sport & Freizeit)",-12.63 ,"-1.262,62 %"
'0723660009168,97.99,B08L4BLMQM,"#143.890, (Sport & Freizeit)",-20.28 ,"-22,23 %"
'4712805972876,6.99,B002SK69SW,"#26.083, (Sport & Freizeit)",-3.93 ,"-49,23 %"
'4002556626839,5.99,B00GMTQUU2,"#1.038, (Sport & Freizeit)",-5.23 ,"-87,36 %"
'4002556626853,5.99,B00GMTQTV2,"#1.010, (Sport & Freizeit)",-5.25 ,"-87,68 %"
'4003318621079,37.99,B08QSCD3XZ,"#8.869, (Sport & Freizeit)",-6.84 ,"-18,01 %"
'0720018999515,104.99,B001KQ5ZRG,"#17.842, (Auto & Motorrad)",-27.19 ,"-27,19 %"
'4006021009363,45.99,B00KJIKJEA,"#312.815, (Sport & Freizeit)",-11.69 ,"-25,43 %"
'4003318286780,134.99,B000P1OB40,"#1.640, (Sport & Freizeit)",-31.91 ,"-27,20 %"
'4250589448335,23.99,B015KKYQZE,"#246.601, (Sport & Freizeit)",-25.14 ,"-2.514,32 %"
'4052285962234,97.99,B07WHTL5TZ,"#33.735, (Sport & Freizeit)",-14.22 ,"-14,22 %"
'4052285991968,63.99,B07WHTJY39,"#56.344, (Sport & Freizeit)",-6.69 ,"-9,26 %"
'4710139330799,19.99,B07S9XP7QN,"#77.149, (Sport & Freizeit)",-6.23 ,"-31,16 %"
'8715019177507,67.99,B071GD1R2F,"#141.619, (Sport & Freizeit)",-25.08 ,"-47,82 %"
'4710069706480,29.99,B09RDS834Q,"#294.211, (Sport & Freizeit)",-6.50 ,"-19,14 %"
'4062218105423,109.99,B08L64RKV8,"#47.096, (Sport & Freizeit)",-16.74 ,"-15,23 %"
'4052406127078,44.99,B00JO5DSVA,"#102.588, (Sport & Freizeit)",-11.22 ,"-24,95 %"
'4250589448106,33.99,B015KL06Y8,"#893.802, (Sport & Freizeit)",-5.22 ,"-14,12 %"
'4052406277179,62.99,B07Z8X9KZR,-,-10.65 ,"-15,22 %"
'4052406109388,45.99,B00I4U53IW,-,-11.51 ,"-22,14 %"
'4250589416884,8.99,B015KL0RRE,"#320.492, (Sport & Freizeit)",-9.90 ,"-989,97 %"
'8715019174025,35.99,B0068I5XNW,"#172.475, (Sport & Freizeit)",-9.47 ,"-25,31 %"
'4710069687406,9.99,B07Z7H1H1L,"#410.911, (Sport & Freizeit)",-8.26 ,"-82,69 %"
'8715019177781,38.99,B07M5NGXV8,"#327.658, (Sport & Freizeit)",-8.79 ,"-20,28 %"
'4046051114927,152.99,B08HT5MT6H,"#114.075, (Sport & Freizeit)",-33.72 ,"-24,98 %"
'4052285397784,84.99,B01LZALOAM,"#15.371, (Sport & Freizeit)",-15.87 ,"-18,68 %"
'3468336966341,53.99,B0BSZM6JNX,-,-1.96 ,"-2,98 %"
'8434446801327,299.99,B0948JMN1D,"#613.842, (Sport & Freizeit)",-53.93 ,"-17,98 %"
'3468336954355,14.99,B0BMGY8SZL,"#64.845, (Fashion)",-6.43 ,"-42,92 %"
'4712805990597,10.99,B073FDZYCG,"#331.163, (Sport & Freizeit)",-2.24 ,"-14,97 %"
'8434446408311,85.99,B0C4BCM9G3,-,1.00 ,"0,84 %"
'0886798034942,55.99,B09KSXHK62,"#78.122, (Sport & Freizeit)",-11.04 ,"-19,71 %"
'0850010131054,332.99,B088V19HS3,"#55.272, (Sport & Freizeit)",-98.28 ,"-36,40 %"
'8715019177668,81.99,B07MK6RC2J,"#234.182, (Sport & Freizeit)",-40.33 ,"-83,97 %"
'4260477067463,71.99,B07H7KCQZ1,"#272.657, (Sport & Freizeit)",-12.85 ,"-16,06 %"
'8715019177613,64.99,B075DKCKVX,"#7.267, (Sport & Freizeit)",-10.61 ,"-15,71 %"
'0190445008409,151.99,B01C6LK032,"#216.142, (Sport & Freizeit)",-12.14 ,"-7,56 %"
'8715019177873,66.99,B07MSQRTH1,"#79.492, (Sport & Freizeit)",-11.56 ,"-16,09 %"
'4062218267244,127.99,B09JZNX3X5,"#33.406, (Sport & Freizeit)",-16.53 ,"-12,71 %"
'0763477005724,388.99,B0036UNK0I,"#66.709, (Sport & Freizeit)",-72.59 ,"-18,66 %"
'7350069254313,105.99,B0B2WYJ3WF,-,8.29 ,"5,90 %"
'4990173033577,37.99,B07NY94L2B,"#30.360, (Sport & Freizeit)",-14.07 ,"-43,98 %"
'4003318621086,36.99,B08QSB4FYV,"#41.686, (Sport & Freizeit)",-7.49 ,"-20,81 %"
'8715019177514,59.99,B071WX8RJ8,"#412.145, (Sport & Freizeit)",-9.92 ,"-15,60 %"
'4062218267817,79.99,B09JZN27GF,"#33.423, (Sport & Freizeit)",-8.81 ,"-10,12 %"
'4052285592776,60.99,B076KVC9LN,"#18.842, (Sport & Freizeit)",-19.24 ,"-36,09 %"
'8715019181252,115.99,B08ZYVXQSY,"#231.931, (Sport & Freizeit)",-24.94 ,"-23,08 %"
'7325549933637,102.99,B09NT8N52T,"#524.528, (Sport & Freizeit)",-92.03 ,"-9.202,53 %"
'4030572105540,60.99,B082M1RHP7,"#6.267, (Sport & Freizeit)",-18.33 ,"-35,28 %"
'4052285961732,58.99,B08L62JX9F,"#214.177, (Sport & Freizeit)",-15.01 ,"-25,87 %"
'9327868094974,284.99,B07NKJRMP8,"#43.729, (Sport & Freizeit)",-42.14 ,"-14,59 %"
'4710139332052,47.99,B07Z789QMN,"#65.864, (Sport & Freizeit)",-11.33 ,"-23,60 %"
'0753759207335,371.99,B07RBRPBNW,"#144.716, (Sport & Freizeit)",-34.40 ,"-8,39 %"
'4712511840582,29.99,B078XR647N,"#119.138, (Sport & Freizeit)",-5.88 ,"-17,31 %"
'4044494151608,762.99,B084ZBPCVF,"#408.044, (Sport & Freizeit)",-141.56 ,"-18,90 %"
'4714247519527,158.99,B07ND82HB5,"#1.427.964, (Baumarkt)",-51.05 ,"-39,15 %"
'4030572101269,81.99,B0012Z8IYW,"#59.191, (Sport & Freizeit)",-17.89 ,"-22,50 %"
'8716683089097,66.99,B00QWI15XA,"#57.831, (Sport & Freizeit)",-17.30 ,"-26,62 %"
'4710069687673,34.99,B081989RPW,"#616.820, (Sport & Freizeit)",-32.99 ,"-3.299,16 %"
'8716683081398,160.99,B00MRTLJPC,-,-33.11 ,"-20,57 %"
'5709388111197,86.99,B08THLSQXJ,"#700.967, (Sport & Freizeit)",-23.99 ,"-28,56 %"
'3435540000253,5.99,B004YJ2ZYW,"#737.089, (Sport & Freizeit)",-7.38 ,"-738,34 %"
'4717480168156,5.99,B07ZRQS8TB,"#406.971, (Sport & Freizeit)",-1.91 ,"-24,19 %"
'4717480164981,5.99,B01LW8XV23,"#467.467, (Sport & Freizeit)",-7.38 ,"-737,97 %"
'4717480168217,5.99,B07ZRP7H7R,"#403.534, (Sport & Freizeit)",-1.91 ,"-24,19 %"
'3435540000499,9.99,B00779HRMQ,"#219.716, (Sport & Freizeit)",-2.11 ,"-15,91 %"
'4712805976942,31.99,B005X7AJ3S,"#8.598, (Sport & Freizeit)",-2.53 ,"-6,83 %"
'4717480168200,5.99,B07ZRQCGSW,"#601.956, (Sport & Freizeit)",-2.67 ,"-38,72 %"
'4712805976300,25.99,B005X7IUTI,"#55.597, (Sport & Freizeit)",-5.84 ,"-22,48 %"
'4717480164950,5.99,B01LW5GIB0,"#304.021, (Sport & Freizeit)",-7.38 ,"-737,97 %"
'4712805984855,22.99,B013FIXMSK,"#53.344, (Sport & Freizeit)",-22.02 ,"-2.201,73 %"
'4717480168187,5.99,B07ZRPD3VR,"#405.423, (Sport & Freizeit)",-1.91 ,"-24,19 %"
'3435540602211,2.99,B00B1LQY66,"#254.906, (Sport & Freizeit)",-3.53 ,"-118,16 %"
'4016167070981,5.99,B07YTMC5TS,-,-7.75 ,"-774,82 %"
'0763477000590,13.99,B001AC8PVI,"#47.380, (Sport & Freizeit)",-6.02 ,"-46,34 %"
'4717480168170,5.99,B07ZRQ76C1,-,-1.91 ,"-24,19 %"
'4712805989409,18.99,B0756LJ4B4,"#43.148, (Sport & Freizeit)",0.19 ,"0,70 %"
'4016167071001,5.99,B07YTPXZZ2,-,-7.74 ,"-773,62 %"
'4717480164967,5.99,B01LW6RQW6,"#394.475, (Sport & Freizeit)",-7.38 ,"-737,97 %"
'4052406367245,8.99,B0C74SFR1L,-,-3.88 ,"-38,86 %"
'4717480168149,5.99,B07ZRPYDVS,"#641.010, (Sport & Freizeit)",-2.67 ,"-38,72 %"
'3435540009966,14.99,B005ZP0PPU,"#254.358, (Sport & Freizeit)",-6.00 ,"-40,02 %"
'4712805976669,17.99,B005X7740Y,"#61.314, (Sport & Freizeit)",-4.96 ,"-28,14 %"
'3420588288220,4.99,B006E54YXE,"#269.432, (Sport & Freizeit)",-1.85 ,"-22,99 %"
'8716683013641,5.99,B000VSWG30,"#308.086, (Sport & Freizeit)",-7.72 ,"-771,88 %"
'4032191656496,8.99,B000NU4UJO,"#576.285, (Sport & Freizeit)",-11.66 ,"-1.165,96 %"
'4717480168194,5.99,B07ZRQ2G6S,"#314.793, (Sport & Freizeit)",-1.91 ,"-24,19 %"
'3435540980012,9.99,B008RVSXPS,"#593.003, (Sport & Freizeit)",-5.62 ,"-56,30 %"
'4003318712630,33.99,B01H8T0S2K,"#601, (Sport & Freizeit)",-7.85 ,"-23,10 %"
'4260403947432,9.99,B085KMBNRR,"#2.129, (Sport & Freizeit)",-1.92 ,"-13,73 %"
'3435540416016,9.99,B004YJ3EL0,"#231.244, (Sport & Freizeit)",-11.08 ,"-1.107,92 %"
'0895428019181,4.99,B00K0M5HG0,"#388.723, (Baumarkt)",-6.54 ,"-654,05 %"
'0763477004390,24.99,B004269AKE,"#96.221, (Sport & Freizeit)",-8.91 ,"-35,65 %"
'4016167039575,7.99,B00HQCG4PK,"#657.384, (Sport & Freizeit)",-9.92 ,"-991,78 %"
'0763477005632,15.99,B000YBEID0,"#30.551, (Sport & Freizeit)",-7.86 ,"-60,51 %"
'8716683091823,12.99,B00N42SN96,"#16.304, (Sport & Freizeit)",-7.12 ,"-54,79 %"
'0763477000385,23.99,B001A0AIAG,"#74.292, (Sport & Freizeit)",-10.11 ,"-50,55 %"
'4550170467951,37.99,B07KFS5Y4M,"#176.895, (Sport & Freizeit)",-36.50 ,"-3.649,70 %"
'4717480168736,22.99,B08PVVTW82,"#205.715, (Sport & Freizeit)",-21.67 ,"-2.166,97 %"
'8716683122541,21.99,B0851D7PP7,"#289.803, (Sport & Freizeit)",-10.69 ,"-48,60 %"
'0763477000330,25.99,B000OFSB2A,"#82.296, (Sport & Freizeit)",-9.14 ,"-35,16 %"
'8716683094626,14.99,B072PWT2KQ,"#207.149, (Sport & Freizeit)",-5.99 ,"-39,98 %"
'3838909179087,21.99,B004XVQC22,-,-6.60 ,"-27,58 %"
'3420588288206,4.99,B004V40X4O,"#410.497, (Sport & Freizeit)",-0.82 ,"-8,23 %"
'4016167070028,12.99,B07YTNC76N,"#318.483, (Sport & Freizeit)",-5.20 ,"-40,03 %"
'0763477006738,12.99,B001B6RJXI,-,-5.18 ,"-39,90 %"
'8713249275598,20.99,B083TTV5RT,"#313.634, (Sport & Freizeit)",-6.78 ,"-33,04 %"
'8716683094619,15.99,B071PDJ4NK,"#203.388, (Sport & Freizeit)",-6.07 ,"-37,98 %"
'3435540002332,24.99,B004YJ35TQ,"#502.641, (Sport & Freizeit)",-23.85 ,"-2.385,10 %"
'3435540621007,15.99,B00CDP85F2,-,-3.74 ,"-18,51 %"
'4712805978083,12.99,B008R5MC60,"#119.706, (Sport & Freizeit)",-5.72 ,"-44,01 %"
'0763477005571,12.99,B000NU4V5M,"#187.008, (Baumarkt)",-6.00 ,"-47,60 %"
'3760290190405,14.99,B07KX828GW,-,-15.80 ,"-1.579,61 %"
'4717480164936,5.99,B01LW90K91,-,-8.22 ,"-821,97 %"
'0763477005540,8.99,B000NU2VOK,"#187.008, (Baumarkt)",-10.76 ,"-1.076,19 %"
'0763477006059,24.99,B00F665U9E,"#1.154.244, (Baumarkt)",-7.88 ,"-31,53 %"
'8716683089455,8.99,B00R4NTFJ8,"#67.121, (Sport & Freizeit)",-4.67 ,"-53,54 %"
'4016167069985,24.99,B07YTNK5CL,"#180.217, (Sport & Freizeit)",-7.67 ,"-33,38 %"
'0194626391168,32.99,B08XDD22BP,"#1.600.271, (Fashion)",-2.97 ,"-6,79 %"
'4712805981717,36.99,B00IZ5UT8K,"#154.244, (Sport & Freizeit)",-6.72 ,"-18,18 %"
'3838909232959,16.99,B00IWRRYDO,"#1.046.080, (Baumarkt)",-6.71 ,"-39,49 %"
'4062218266728,127.99,B09JZLQ39W,"#490.497, (Sport & Freizeit)",-38.75 ,"-38,46 %"
'0763477006035,19.99,B00F665QNE,"#650.169, (Baumarkt)",-6.22 ,"-31,14 %"
'0641300162595,29.99,B07FKHHH29,"#139.766, (Sport & Freizeit)",-8.89 ,"-30,54 %"
'4046051130231,109.99,B097PZYXNC,"#44.510, (Sport & Freizeit)",-28.06 ,"-29,55 %"
'3838909162928,16.99,B00649NOZO,"#802.099, (Sport & Freizeit)",-6.30 ,"-37,08 %"
'4003318134142,22.99,B0187ZSKVU,"#108.487, (Sport & Freizeit)",-3.67 ,"-13,68 %"
'3435540568005,17.99,B00GZ3N1VG,-,1.19 ,"4,21 %"
'8716683113075,24.99,B079K5T74W,"#60.474, (Sport & Freizeit)",-3.31 ,"-10,86 %"
'0763477005526,8.99,B000C3BBLM,"#175.904, (Baumarkt)",-4.44 ,"-49,41 %"
'5034948137981,31.99,B08Z7FMLDM,-,0.80 ,"1,55 %"
'4054571142320,14.99,B07WXRBHS6,"#500.613, (Sport & Freizeit)",-14.95 ,"-1.494,97 %"
'0763477006028,21.99,B00F665K3A,"#424.993, (Baumarkt)",-6.53 ,"-29,68 %"
'8716683101256,8.99,B072PXWP5J,-,0.06 ,"0,38 %"
'4016167054066,12.99,B01FK37N2E,"#710.794, (Sport & Freizeit)",-14.14 ,"-1.413,90 %"
'4524667949213,48.99,B00DT01HBO,"#246.949, (Sport & Freizeit)",-10.72 ,"-21,05 %"
'3838909240374,14.99,B00U7HE3SQ,"#599.427, (Sport & Freizeit)",-6.60 ,"-44,03 %"
'8716683116366,29.99,B07Q9LCXYZ,-,-8.28 ,"-27,64 %"
'0710845312380,13.99,B001CJZ83M,"#239.426, (Sport & Freizeit)",-7.61 ,"-63,47 %"
'4052406360727,1635.99,B0BR3YXYS9,-,-263.62 ,"-15,99 %"
'4524667382621,31.99,B004Q83YXM,"#68.426, (Sport & Freizeit)",-7.86 ,"-23,83 %"
'4714247515123,12.99,B00BYX14V6,"#264.629, (Sport & Freizeit)",-13.47 ,"-1.346,72 %"
'4710069681572,23.99,B07HCXVX9V,"#202.891, (Sport & Freizeit)",-7.03 ,"-29,66 %"
'4524667149576,24.99,B00B708A8Q,"#44.655, (Sport & Freizeit)",-6.98 ,"-27,91 %"
'0763477000798,12.99,B01LXQUGGR,"#399.830, (Sport & Freizeit)",-5.70 ,"-43,86 %"
'3435540555142,4.99,B00GZ4MFU8,"#1.342.678, (Baumarkt)",-1.05 ,"-11,39 %"
'8716683046724,6.99,B001ANNJ5Y,"#807.938, (Sport & Freizeit)",-4.31 ,"-61,94 %"
'8713249275451,15.99,B083TVH5N3,"#563.711, (Sport & Freizeit)",-5.34 ,"-33,15 %"
'0886798029238,43.99,B08QV85QJM,"#52.078, (Sport & Freizeit)",-19.35 ,"-55,31 %"
'0763477008893,18.99,B000QZ3YHU,"#567.854, (Sport & Freizeit)",-18.65 ,"-1.864,99 %"
'8716683127331,25.99,B08S7JZZRH,"#132.387, (Sport & Freizeit)",-6.89 ,"-26,50 %"
'4712805989232,67.99,B0757BJ3QY,"#42.762, (Sport & Freizeit)",-9.79 ,"-14,39 %"
'4046051149370,66.99,B0B21RH4KW,"#4.802, (Sport & Freizeit)",-13.33 ,"-19,92 %"
'4712805989386,19.99,B073R1GWKN,"#110.259, (Sport & Freizeit)",-0.09 ,"-0,32 %"
'4021834724036,6.99,B01MTCF1NK,"#308.604, (Sport & Freizeit)",-3.40 ,"-33,84 %"
'7297210917171,89.99,B08DHP13XK,-,-24.97 ,"-29,55 %"
'0763477006837,22.99,B001B6PGHY,"#164.771, (Sport & Freizeit)",-8.28 ,"-37,65 %"
'0763477003515,8.99,B003RLJL6I,"#62.307, (Sport & Freizeit)",-10.75 ,"-1.074,88 %"
'4062218499225,56.99,B0BHTH6L5T,"#32.589, (Sport & Freizeit)",-4.73 ,"-7,07 %"
'0710845841866,12.99,B083QMVNRB,-,-9.39 ,"-74,36 %"
'4715910033463,31.99,B002EPBLSY,-,-4.57 ,"-12,36 %"
'8716683094589,14.99,B01BG9FYGS,"#174.043, (Sport & Freizeit)",-5.99 ,"-39,95 %"
'4003318378874,33.99,B001PL9YMS,"#66.025, (Sport & Freizeit)",-12.38 ,"-38,71 %"
'4002556509347,6.99,B007EYNB3S,"#195.386, (Sport & Freizeit)",-3.55 ,"-44,41 %"
'4712805976416,17.99,B005X77652,"#43.148, (Sport & Freizeit)",-1.95 ,"-8,77 %"
