Product Title,Price,EAN,URL
"SONY SRS-XB13 Bluetooth Lautsprecher, Schwarz, Wasserfest",49.99,'4548736122239,https://www.mediamarkt.de/de/product/_sony-srs-xb13-2724985.html
CANON 97005617 YELLOW LABEL STANDARD A4 80 GR 500 BLATT 210x297 mm 500 Blatt Din A4 Papier 80g/m²,5.99,'8713878126834,https://www.mediamarkt.de/de/product/_canon-yellow-label-standard-2743647.html
"YAMAHA MusicCast 20 Streaming Lautsprecher App-steuerbar, Bluetooth, Weiß",179.99,'4957812634885,https://www.mediamarkt.de/de/product/_yamaha-musiccast-20-2440681.html
"GOOGLE Pixel Buds A-Series True Wireless, In-ear Kopfhörer Bluetooth Clearly White",66,'0193575009766,https://www.mediamarkt.de/de/product/_google-pixel-buds-a-series-2748315.html
"LOGITECH MX Keys Advanced für PC/Mac, Tastatur, kabellos, Graphite",94.99,'5099206086807,https://www.mediamarkt.de/de/product/_logitech-mx-keys-advanced-2590570.html
Elementary – Season 1 DVD,13.99,'4010884504507,https://www.mediamarkt.de/de/product/_elementary-–-season-1-krimi-dvd-1955153.html
"FISCHER VIATOR ETD 1861 Trekkingrad (Laufradgröße: 28 Zoll, Damen-Rad, 557 Wh, Schwarz matt)",1709,'4008153026119,https://www.mediamarkt.de/de/product/_fischer-viator-etd-1861-damen-trekkingrad-laufradgrosse-28-zoll-unisex-rad-557-wh-schwarz-matt-2754317.html
PHILIPS Smart LED 60W Edisonform Filament Clear (TW) Einzelpack Smart Glübirne 2700-6500 Kelvin,9.99,'8719514372245,https://www.mediamarkt.de/de/product/_philips-smart-led-60w-edisonform-filament-clear-tw-einzelpack-smart-glubirne-e27-2700-6500-kelvin-7-watt-806-2759457.html
HEITRONIC 21414 Mecano T Verbinder,13.99,'4002940214147,https://www.mediamarkt.de/de/product/_heitronic-21414-mecano-2106949.html
Frasier – Season 10 DVD,13.99,'4010884507867,https://www.mediamarkt.de/de/product/_frasier-–-season-10-komödie-dvd-2044599.html
Die Verführten Blu-ray,8.99,'5053083123703,https://www.mediamarkt.de/de/product/_die-verführten-drama-blu-ray-2301556.html
Freche Mädchen 2 DVD,8.99,'4011976877486,https://www.mediamarkt.de/de/product/_freche-mädchen-2-komödie-dvd-1351615.html
EUReKa - Staffel 1 DVD,14.99,'5050582902884,https://www.mediamarkt.de/de/product/_eureka-staffel-1-science-fiction-dvd-1542742.html
EUReKa - Staffel 3 DVD,13.99,'5050582902907,https://www.mediamarkt.de/de/product/_eureka-staffel-3-science-fiction-dvd-1542748.html
Covert Affairs - Staffel 4 DVD,13.99,'5053083091736,https://www.mediamarkt.de/de/product/_covert-affairs-staffel-4-krimi-dvd-2182892.html
Die Schöne und das Biest - Staffel 3 DVD,18.99,'4010884503579,https://www.mediamarkt.de/de/product/_die-schöne-und-das-biest-staffel-3-fantasy-dvd-1988384.html
The Code - Staffel 1 DVD,13.99,'5053083051853,https://www.mediamarkt.de/de/product/_the-code-staffel-1-drama-dvd-2020044.html
The Code - Die komplette Serie Blu-ray,18.99,'5053083054274,https://www.mediamarkt.de/de/product/_the-code-die-komplette-serie-drama-blu-ray-2020047.html
Rettet Weihnachten DVD,7.99,'5053083059347,https://www.mediamarkt.de/de/product/_rettet-weihnachten-komödie-dvd-2049712.html
awkward. - Staffel 1 DVD,13.99,'4010884545623,https://www.mediamarkt.de/de/product/_awkward-staffel-1-komödie-dvd-1591240.html
Frasier - Die Neunte Season DVD,13.99,'4010884507850,https://www.mediamarkt.de/de/product/_frasier-die-neunte-season-komödie-dvd-2044598.html
"Weißt du eigentlich, wie lieb ich dich hab? - Frühlingsgeschichten DVD",7.49,'5053083106768,https://www.mediamarkt.de/de/product/_weißt-du-eigentlich-wie-lieb-ich-dich-hab-frühlingsgeschichten-familie-dvd-2218205.html
Männerwirtschaft – Season 5 DVD,13.99,'4010884504699,https://www.mediamarkt.de/de/product/_männerwirtschaft-–-season-5-komödie-dvd-2031417.html
The Good Wife - Staffel 1.2 DVD,13.99,'4010884502183,https://www.mediamarkt.de/de/product/_the-good-wife-staffel-1-2-drama-dvd-1654024.html
Extant - Staffel 1 Blu-ray,21.99,'4010884256758,https://www.mediamarkt.de/de/product/_extant-staffel-1-science-fiction-blu-ray-2016801.html
"BOARTI Buchstabe J, weiß Regal, Weiß",78.99,'4260641120161,https://www.mediamarkt.de/de/product/_boarti-buchstabe-j-weiß-2587189.html
AIRWOLF 2.1.SEASON DVD,11.99,'5050582903393,https://www.mediamarkt.de/de/product/_airwolf-2-1-season-action-dvd-1552485.html
"Sir Neville Marriner, Brendel,Alfred/Marriner,Neville/AMF - KLAVIERKONZERTE NR.15,21,23  - (CD)",6.99,'0028946471920,https://www.mediamarkt.de/de/product/_sir-neville-marriner-brendel-alfred-marriner-neville-amf-klavierkonzerte-nr-15-21-23-soloinstr-cd-9820803.html
VARIOUS - Ein' Feste Burg Ist Unser Gott-Bach Kantaten  - (CD),4.99,'0190295861957,https://www.mediamarkt.de/de/product/_various-ein-feste-burg-ist-unser-gott-bach-kantaten-chor-lied-cd-2212093.html
"VARIOUS, Pollini/Böhm/Abbado/WP - Klavierkonzerte 1+2/Haydn-Variationen  - (CD)",14.99,'0028945306728,https://www.mediamarkt.de/de/product/_various-pollini-böhm-abbado-wp-klavierkonzerte-1-2-haydn-variationen-soloinstr-cd-9403713.html
"Preston Simon, Preston,Simon/Pinnock,Trevor/EC - Coronation Anthem/Concerti.A Due Cori  - (CD)",7.99,'0028944728026,https://www.mediamarkt.de/de/product/_preston-simon-preston-simon-pinnock-trevor-ec-coronation-anthem-concerti-a-due-cori-sinfon-cd-9250838.html
B-Tight - Bobby Dick (Limited Fanbox)  - (CD),69.99,'4018939384470,https://www.mediamarkt.de/de/product/_b-tight-bobby-dick-limited-fanbox-hiphop-cd-2612544.html
The Magnetic Fields - 50 Song Memoir  - (Vinyl),129.99,'0075597940916,https://www.mediamarkt.de/de/product/_the-magnetic-fields-50-song-memoir-pop-international-vinyl-2217194.html
"VARIOUS, Richter Svjatoslav - Complete Warner Recordings,The (Lim.Edition)  - (CD)",75.99,'0190295930165,https://www.mediamarkt.de/de/product/_various-richter-svjatoslav-complete-warner-recordings-the-lim-edition-soloinstr-cd-2166838.html
Vega - Locke (Ltd.Deluxe Box/Gr.S)  - (CD),69.99,'0602508537547,https://www.mediamarkt.de/de/product/_vega-locke-ltd-deluxe-box-gr-s-hiphop-cd-2622405.html
"VARIOUS, Leonard/lapo Bernstein - Rhapsodie In Blue/Appalachian Spring/Adagio  - (CD)",7.99,'0028943952828,https://www.mediamarkt.de/de/product/_various-leonard-lapo-bernstein-rhapsodie-in-blue-appalachian-spring-adagio-sinfon-cd-9302197.html
