SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
PHD7177W,No Hook Shower Curtains,71x77,White,{'Color Selection': 'White'},2.83,"Pre-Hook ""Duet"" Voile Window & Snap Out Liner Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Duet"" Shower Curtain w/ Voile Window & Snap Out Liner Polyester White Or Champagne 71x77 12 Per Case Price Per Each","Pre-Hook ""Duet"" Shower Curtain
Heavy Polyester Outer Curtain
Polyester Snap-Out Liner
Voile Fabric Window
White Or Champagne
71x77","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-white-snap.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-beige.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Duet-Shower-Curtain-w-Voile-Window-Snap-Out-Liner-Polyester-White-Or-Champagne-71x77-12-Per-Case-Price-Per-Each_p_30193.html
PHD7177W,No Hook Shower Curtains,71x77,Champagne,{'Color Selection': 'Champagne'},2.83,"Pre-Hook ""Duet"" Voile Window & Snap Out Liner Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Duet"" Shower Curtain w/ Voile Window & Snap Out Liner Polyester White Or Champagne 71x77 12 Per Case Price Per Each","Pre-Hook ""Duet"" Shower Curtain
Heavy Polyester Outer Curtain
Polyester Snap-Out Liner
Voile Fabric Window
White Or Champagne
71x77","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-white-snap.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-beige.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Duet-Shower-Curtain-w-Voile-Window-Snap-Out-Liner-Polyester-White-Or-Champagne-71x77-12-Per-Case-Price-Per-Each_p_30193.html
PHD7174W,No Hook Shower Curtains,71x74,White,{'Color Selection': 'White'},2.75,"Pre-Hook ""Duet"" Voile Window & Snap Out Liner Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Duet"" Shower Curtain w/ Voile Window & Snap Out Liner Polyester White Or Champagne 71x74 12 Per Case Price Per Each","Pre-Hook ""Duet"" Shower Curtain
Heavy Polyester Outer Curtain
Polyester Snap-Out Liner
Voile Fabric Window
White Or Champagne
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-white-snap.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-beige.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Duet-Shower-Curtain-w-Voile-Window-Snap-Out-Liner-Polyester-White-Or-Champagne-71x74-12-Per-Case-Price-Per-Each_p_30191.html
PHD7174W,No Hook Shower Curtains,71x74,Champagne,{'Color Selection': 'Champagne'},2.75,"Pre-Hook ""Duet"" Voile Window & Snap Out Liner Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Duet"" Shower Curtain w/ Voile Window & Snap Out Liner Polyester White Or Champagne 71x74 12 Per Case Price Per Each","Pre-Hook ""Duet"" Shower Curtain
Heavy Polyester Outer Curtain
Polyester Snap-Out Liner
Voile Fabric Window
White Or Champagne
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-white-snap.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/duet-beige.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Duet-Shower-Curtain-w-Voile-Window-Snap-Out-Liner-Polyester-White-Or-Champagne-71x74-12-Per-Case-Price-Per-Each_p_30191.html
PHA7177W,No Hook Shower Curtains,71x77,White,{'Color Selection': 'White'},2.25,"Pre-Hook ""Allure"" Voile Window Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Allure"" Shower Curtain w/ Voile Window Polyester White Or Champagne 71x77 12 Per Case Price Per Each","Pre-Hook ""Allure"" Shower Curtain
Voile Fabric Window
Heavy Polyester
White Or Champagne
71x77","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allureb1.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Allure-Shower-Curtain-w-Voile-Window-Polyester-White-Or-Champagne-71x77-12-Per-Case-Price-Per-Each_p_30189.html
PHA7177W,No Hook Shower Curtains,71x77,Champagne,{'Color Selection': 'Champagne'},2.25,"Pre-Hook ""Allure"" Voile Window Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Allure"" Shower Curtain w/ Voile Window Polyester White Or Champagne 71x77 12 Per Case Price Per Each","Pre-Hook ""Allure"" Shower Curtain
Voile Fabric Window
Heavy Polyester
White Or Champagne
71x77","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allureb1.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Allure-Shower-Curtain-w-Voile-Window-Polyester-White-Or-Champagne-71x77-12-Per-Case-Price-Per-Each_p_30189.html
PHA7174W,No Hook Shower Curtains,71x74,White,{'Color Selection': 'White'},2.17,"Pre-Hook ""Allure"" Voile Window Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Allure"" Shower Curtain w/ Voile Window Polyester White Or Champagne 71x74 12 Per Case Price Per Each","Pre-Hook ""Allure"" Shower Curtain
Voile Fabric Window
Heavy Polyester
White Or Champagne
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allureb1.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Allure-Shower-Curtain-w-Voile-Window-Polyester-White-Or-Champagne-71x74-12-Per-Case-Price-Per-Each_p_30187.html
PHA7174W,No Hook Shower Curtains,71x74,Champagne,{'Color Selection': 'Champagne'},2.17,"Pre-Hook ""Allure"" Voile Window Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Allure"" Shower Curtain w/ Voile Window Polyester White Or Champagne 71x74 12 Per Case Price Per Each","Pre-Hook ""Allure"" Shower Curtain
Voile Fabric Window
Heavy Polyester
White Or Champagne
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/allure-white-ss1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-champ-closeup1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allure-closeup.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/allureb1.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Allure-Shower-Curtain-w-Voile-Window-Polyester-White-Or-Champagne-71x74-12-Per-Case-Price-Per-Each_p_30187.html
PH4880WM,No Hook Shower Curtains,48x80,,{},1.0,Pre-Hook 8 Gauge Vinyl Shower Curtains,,Vinyl,Sourcing Solutions Pre-Hook Shower Curtain 8 Gauge Vinyl White 48x80 12 Per Case Price Per Each,"Pre-Hook Shower Curtain
8 Gauge Vinyl
Magnets In Corners
White
48x80","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/pre-hook-8-gasso.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/pre-hook-8-gass1.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Shower-Curtain-8-Gauge-Vinyl-White-48x80-12-Per-Case-Price-Per-Each_p_30183.html
PHN7174W,No Hook Shower Curtains,71x74,White,{'Color Selection': 'White'},1.17,Pre-Hook Nylon Shower Curtains,,Nylon,Sourcing Solutions Pre-Hook Shower Curtain Nylon White Or Champagne 71x74 12 Per Case Price Per Each,"Pre-Hook Shower Curtain
200 Denier Nylon
White Or Champagne
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/prehook-nylonw.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/prehook-nylonb.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Shower-Curtain-Nylon-White-Or-Champagne-71x74-12-Per-Case-Price-Per-Each_p_30195.html
