SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
1375-001,Mobile Sleepers,,,{},210.99,,,Vinyl,Sico Mobile Sleeper Storage Cover,"Vinyl Storage Bed Cover Is A Protective Covering From Dust And Damage
Made Of .007 Gauge Vinyl
Sand Matte Color And Pattern
7/8'' Nassau White Vinyl Tape
Sand Matte Color And Pattern
Cold Crack - 0 To 5
Meets Flammability Standards:
Federal Flammability Standard DOC-FFA-72
California Fire Code Technical Bulletin 117
MVSS #302",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/1375-001.jpg'],https://www.ahscompany.com/Sico-Mobile-Sleeper-Storage-Cover_p_24542.html
1375-001S4,Mobile Sleepers,,,{},283.99,,,Vinyl,Sico Mobile Sleeper Pillowtop Storage Cover,"This Vinyl Storage Cover Will Allow For Mobile Sleepers To Stay Clean When Not In Use
Material: Vinyl
Color: Sand Matte
Meets Flammability Standards",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/1375-001.jpg'],https://www.ahscompany.com/Sico-Mobile-Sleeper-Pillowtop-Storage-Cover_p_24543.html
BMS22TP,Mobile Sleepers,Twin,,{},1341.99,,,Innerspring Mattress,"Sico Mobile Sleeper w/ 7 1/2"" Innerspring Mattress & Adjustable Straps Twin 40""x78""","***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The SICO
®
Mobile Sleeper Is The Profitable Alternative To The Old-Fashioned Roll-A-Way, And A Versatile Addition To Aggressive Room Marketing
The Foundation Is Wrapped With An Attractive Burgundy Vinyl On Its Edges And Back That Matches The Textured Hybrid Powder Coat Finish On The Frame
Standard Sized Mattress And A 4"" (10 Cm) Foundation
An Extra Tough, Scratch Resistant Powder Coat Finish Applied To 14 Gauge Frame
Adjustable Straps With Fasteners
Four 3"" (8 Cm) Swivel Casters
Durable Laminate Headboard
Fluid Proof/Stain Resistant
Tear And Puncture Resistant
Contains Anti-Microbial And Fungal Additives To Prevent Bacteria Growth
Flame Retardant
Non-Allergenic
Anti-Static
Headboard Height (Down) 21.5""
40""x78""","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P_2.jpg']",https://www.ahscompany.com/Sico-Mobile-Sleeper-w-7-12-Innerspring-Mattress-Adjustable-Straps-Twin-40x78_p_24539.html
BMS22TPP,Mobile Sleepers,Twin,,{},1647.99,,,Innerspring Mattress,"Sico Mobile Pillowtop Sleeper w/ 10 1/2"" Innerspring Mattress & Adjustable Straps Twin 40""x78""","***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The SICO
®
Mobile Sleeper Is The Profitable Alternative To The Old-Fashioned Roll-A-Way, And A Versatile Addition To Aggressive Room Marketing
The Ultimate In A Comfortable Pillow-Top Model To Add To The Comfort Of Your Guests
The Foundation Is Wrapped With An Attractive Burgundy Vinyl On Its Edges And Back That Matches The Textured Hybrid Powder Coat Finish On The Frame
Standard Sized Mattress And A 4"" (10cm) Foundation
An Extra Tough, Scratch Resistant Powder Coat Finish Applied To 14 Gauge Frame
Adjustable Straps With Fasteners
Four 3"" (8cm) Swivel Casters
Durable Laminate Headboard
Fluid Proof/Stain Resistant
Tear And Puncture Resistant
Contains Anti-Microbial And Fungal Additives To Prevent Bacteria Growth
Flame Retardant
Non-Allergenic
Anti-Static
Headboard Height (Down) 26.5""
40""x78""","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sico/bms22tpp12.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sico/bms22tpp13.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sico/bms22tpp11.jpg']",https://www.ahscompany.com/Sico-Mobile-Pillowtop-Sleeper-w-10-12-Innerspring-Mattress-Adjustable-Straps-Twin-40x78_p_24541.html
BMS22NP,Mobile Sleepers,Twin,,{},1423.99,,,Innerspring Mattress,"Sico 32"" Narrow Mobile Sleeper w/ 7 1/2"" Innerspring Mattress & Adjustable Straps Twin 32""x78""","***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The SICO
®
Mobile Sleeper Is The Profitable Alternative To The Old-Fashioned Roll-A-Way, And A Versatile Addition To Aggressive Room Marketing
The Foundation Is Wrapped With An Attractive Burgundy Vinyl On Its Edges And Back That Matches The Textured Hybrid Powder Coat Finish On The Frame
Standard Sized Mattress And A 4"" (10 Cm) Foundation
An Extra Tough, Scratch Resistant Powder Coat Finish Applied To 14 Gauge Frame
Adjustable Straps With Fasteners
Four 3"" (8 Cm) Swivel Casters
Durable Laminate Headboard
Fluid Proof/Stain Resistant
Tear And Puncture Resistant
Contains Anti-Microbial And Fungal Additives To Prevent Bacteria Growth
Flame Retardant
Non-Allergenic
Anti-Static
Headboard Height (Down) 21.5""
32""x78""","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sico/bms22np.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P_2.jpg']",https://www.ahscompany.com/Sico-32-Narrow-Mobile-Sleeper-w-7-12-Innerspring-Mattress-Adjustable-Straps-Twin-32x78_p_27780.html
BMS22LP,Mobile Sleepers,Twin XL,,{},1543.99,,,Innerspring Mattress,"Sico Mobile Sleeper w/ 7 1/2"" Innerspring Mattress & Adjustable Straps Twin XL 40""x84""","***FREE SHIPPING DOES NOT APPLY ON THIS ITEM***
The SICO
®
Mobile Sleeper Is The Profitable Alternative To The Old-Fashioned Roll-A-Way, And A Versatile Addition To Aggressive Room Marketing
The Foundation Is Wrapped With An Attractive Burgundy Vinyl On Its Edges And Back That Matches The Textured Hybrid Powder Coat Finish On The Frame
Standard Sized Mattress And A 4"" (10cm) Foundation
An Extra Tough, Scratch Resistant Powder Coat Finish Applied To 14 Gauge Frame
Adjustable Straps With Fasteners
Four 3"" (8cm) Swivel Casters
Durable Laminate Headboard
Fluid Proof/Stain Resistant
Tear And Puncture Resistant
Contains Anti-Microbial And Fungal Additives To Prevent Bacteria Growth
Flame Retardant
Non-Allergenic
Anti-Static
Headboard Height (Down) 21.5""
40""x84""","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/SICO/BMS1211P_2.jpg']",https://www.ahscompany.com/Sico-Mobile-Sleeper-w-7-12-Innerspring-Mattress-Adjustable-Straps-Twin-XL-40x84_p_24540.html
