Address,street number,Type,Rooms,Size (m2),Agency url,Agency name
Kasarmikatu,38,1 290 000 €,5,170,https://www.qvadrat.fi/myynti-kaikki/kasarmikatu-38/80334520,qvadrat
Läntinen,8,295 000 €,3,63.5,https://www.qvadrat.fi/myynti-kaikki/lantinen-papinkatu-8/80334387,qvadrat
Neitsytpolku,2,2 350 000 €,7,217,https://www.qvadrat.fi/myynti-kaikki/neitsytpolku-2/80333417,qvadrat
Svanströminkuja,8,1 150 000 €,4,143,https://www.qvadrat.fi/myynti-kaikki/svanstrominkuja-8/80332780,qvadrat
Untuvaisentie,7,165 000 €,1,29,https://www.qvadrat.fi/myynti-kaikki/untuvaisentie-7/80310938,qvadrat
Kruunuvuorenkatu,5,1 550 000 €,4,167,https://www.qvadrat.fi/myynti-kaikki/kruunuvuorenkatu-5/80309472,qvadrat
Naapurintie,10,105 000 €,2,56.5,https://www.qvadrat.fi/myynti-kaikki/naapurintie-10/80300851,qvadrat
Rehbinderintie,13-15,1 095 000 €,3,86.5,https://www.qvadrat.fi/myynti-kaikki/rehbinderintie-13-15/80025116,qvadrat
Länsitie,4,350 000 €,,,https://www.qvadrat.fi/myynti-kaikki/lansitie-4/80042575,qvadrat
