Date,Building Number,Project Name,Address,Status,Url
07/31/2006,2006-008696,MODEL HOME,"3515 SIERRA RIDGE WAY, Model, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10426&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008695,CONDO,"6572 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10425&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008694,CONDO,"6568 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10424&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008693,CONDO,"6564 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10423&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008692,CONDO,"6560 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10422&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008691,CONDO,"6556 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10421&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008689,CONDO,"6552 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10420&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008688,CONDO,"6548 BENNINGTON BLUFF CT, 9, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10419&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008687,GREASE HOOD,"2891 MARS HILL RD, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10418&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008686,GREASE HOOD,"4605 EWING RD, AUSTELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10417&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008685,GREASE HOOD,"690 NORTH BOOTH RD, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10416&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008684,GREASE HOOD,"50 VETERANS MEMORIAL HWY, MABLETON GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10415&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008683,FIRE DAMAMGE,"65 HAYS PATH, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10414&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008682,REPERMIT,"63 OLD STONE MILL RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10413&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008681,INTERIOR DEMO,"4385 LOWER ROSWELL RD, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10412&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008680,BASEMENT FINISH,"4306 WOODLAND BROOK DR, ATLANTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10411&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008678,RENOVATION,"4602 TIGER LILY WAY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10402&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008677,DECK,"1623 OLIVE SPRINGS RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10401&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008676,INT RENO,"65 GATEWOOD DR, 41A, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10400&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008675,REPERMIT FROM 0601439RB,"283 INDIAN HILLS TRL, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10399&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008674,FIRE DAMAGE,"4523 KINVARRA CIR, 11B, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10398&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008673,ADDITION,"335 BRIARWOOD CT, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10397&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008672,REPERMIT FROM 0600089RB,"2107 TAYSIDE XING, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10396&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008671,DECKS AND ROOF /INTERIOR,"2000 FRANK LN, MTTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10395&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008670,FIRE DAMAGE REPAIR,"335 BRIARWOOD CT, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10394&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008669,BASEMENT,"3306 CHASTAIN RIDGE DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10393&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008668,ELECTRIC,"1005 COOPER LAKE RD, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10392&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008667,HEAT,"1048 HARNESS RUN, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10391&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008666,ELECTRIC ONLY,"2573 KOLB MANOR CIR, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10390&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008665,ADDITION,"4480 N ELIZABETH LN, ATLANTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10389&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008664,ELECTRIC,"2312 ST SIMONS DR, 30, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10388&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008663,ELECTRIC,"316 NIBLEWILL PL, 24, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10387&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008662,ELECTRIC,"334 NIBLEWILL PL, 25, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10386&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008661,ELECTRIC,"331 NIBLEWILL PL, 28, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10385&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008660,REPERMIT,"2134 CANERIDGE DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10384&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008659,BANNER,"4701 SANDY PLAINS RD, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10383&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008657,SERVICE CHANGE,"1928 HAZELWOOD CIR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10382&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008656,RENOVATION,"1230 KENNESTONE CIR, D, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10381&agencyCode=COBBCO&IsToShowInspection=
07/31/2006,2006-008655,ADDITION,"2350 CUMBERLAND DR, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10380&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008641,FREE STANDING BUILDING,"2615 DALLAS HWY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02643&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008638,RENOVATIONS,"1815 SOUTH COBB DR, 104, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02639&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008619,SINGLE FAMILY STICK BUILT,"2530 KOLB MANOR CIR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=03021&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008640,freestanding/wall,"750 JOHNSON FERRY RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10508&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008639,PLUM,"4700 LONGCOURT DR, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10507&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008618,MOVE IN,"2145 ROSWELL RD, 265, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10506&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008654,WATER HEATER,"2858 MISSY DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10379&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008653,WATER HEATER,"868 FONTAINE RD, MABLETON GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10378&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008652,WATER HEATER,"211 DORRIS DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10377&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008651,WATER HEATER,"2840 VININGS WAY, 13A, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10376&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008650,WATER HEATER,"4762 PINEFIELD DR, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10375&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008649,DEMO,"1211 COOPER LAKE RD, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10374&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008648,DEMO,"1197 COOPER LAKE RD, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10373&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008647,FREE STANDING BUILDING,"423 ERNEST BARRETT PKY, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10372&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008646,REPERMIT,"1959 EASTSIDE DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10371&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008645,RENOVATION,"1275 SHILOH RD, 3241, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10370&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008644,BANNER,"2810 EAST WEST CONNECTOR, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10369&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008643,DECK,"2073 RIDGESTONE LNDG, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10368&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008642,BANNER,"6200 MABLETON PKY, 1175, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10367&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008637,RENOVATIONS,"1219 LANGDALE CT, MARIETTA GA 30062",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10366&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008636,PLUMBING,"4469 HIGHLAND PLACE, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10365&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008635,PLUMBING,"4163 RIVERHILL CT, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10364&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008634,PLUMBING,"2790 CROWN MILL CIR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10363&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008633,BASEMENT FINISH,"5126 BEDFORD OAKS CT, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10362&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008632,BASEMENT FINISH,"2357 STARR LAKE DR, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10361&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008631,RENOVATION,"1360 POWERS FERRY RD, B165, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10360&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008630,SINGLE FAMILY STICK BUILT,"1760 HIGH TRL, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10359&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008629,SINGLE FAMILY STICK BUILT,"3042 WALLACE CIR, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10358&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008628,RENOVATION,"3300 CUMBERLAND BLVD, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10357&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008627,RENOVAITON,"3300 CUMBERLAND BLVD, 200, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10356&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008626,RENOVATION,"3300 SE CUMBERLAND BLVD, 300, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10355&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008625,RENOVATION,"2692 SANDY PLAINS RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10354&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008624,ADDITION,"1305 CENTER ST, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10353&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008623,ELEC,"3529 LASSITER RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10352&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008622,REPERMIT,"4160 FAIRGREEN DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10351&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008621,POWER USE,"284 JULIET LN, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10350&agencyCode=COBBCO&IsToShowInspection=
07/28/2006,2006-008620,ELEC,"1751 TERRELL MILL RD, 4700, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=10349&agencyCode=COBBCO&IsToShowInspection=
07/27/2006,2006-008617,FREE STANDING BUILDING,"1980 MESA VERDE CT, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02641&agencyCode=COBBCO&IsToShowInspection=
07/27/2006,2006-008580,ADDITION,"103 WEATHERSTONE PKY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=03033&agencyCode=COBBCO&IsToShowInspection=
07/27/2006,2006-008585,SINGLE FAMILY STICK BUILT,"4845 COLLINS LAKE DR, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=03030&agencyCode=COBBCO&IsToShowInspection=
07/27/2006,2006-008592,SINGLE FAMILY STICK BUILT,"3894 SWEAT CREEK RUN, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=03029&agencyCode=COBBCO&IsToShowInspection=
07/27/2006,2006-008595,SINGLE FAMILY STICK BUILT,"3912 SWEAT CREEK RUN, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=03028&agencyCode=COBBCO&IsToShowInspection=
07/27/2006,2006-008597,SINGLE FAMILY STICK BUILT,"4127 LAKLEY LN, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=03027&agencyCode=COBBCO&IsToShowInspection=
