EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'4719072795726,149.0,B091FSK87L,"#26.193, (Computer & Zubehör)",32.66 ,"14,92 %"
'4059952588766,899.0,B09F4T7LBQ,"#183.232, (Baumarkt)",46.75 ,"4,07 %"
'3126170178923,239.0,B0BVKZTJNT,"#346.325, (Computer & Zubehör)",23.19 ,"7,87 %"
'4711377015325,199.0,B09XX1M7VS,"#183.837, (Computer & Zubehör)",22.32 ,"8,59 %"
'4711377083478,1799.0,B0BXH37XCT,-,294.64 ,"12,53 %"
