Product URL,Item ID,Product ID,Brand Name,Product Name,Regular Price,Special Price,Short Description,Long Description,Product Information,Directions,Ingredients,SKU,Image URLs
https://www.chemistwarehouse.com.au/buy/86254/online-only-premium-jack-rabbit-thrusting-purple-calvista,86254, 2675880,Premium,Online Only - Premium Jack Rabbit Thrusting Purple - Calvista,207.95,139.99,,,,,,86254,https://static.chemistwarehouse.com.au/App_Themes/AMS-CWH/Images/NoImage.jpg
https://www.chemistwarehouse.com.au/buy/119909/maybelline-instant-perfector-glow-light,119909, 2710273,Maybelline,Maybelline Instant Perfector Glow Light,34.99,17.49,,"Meet Maybelline New York's 1st 4-in-1 makeup for a perfected glow look. Instant Perfector Glow gives skin the benefit of four products in one.
Introducing Maybelline's Instant Age Rewind Instant Perfector 4-In-1 Glow Makeup which has an illuminating formula that primes, conceals, highlights and evens skin tone with light coverage.This do-it-all makeup has everything you need to help perfect your look in an instant!
Size:  20ml

KEY FEATURES
• Now, get glowing with luminosity in an instant!
• Illuminating 4-In-1 formula - primes, conceals, highlights & evens with light coverage
• Built-in sponge applicator for an easy, quick perfected natural glow
• Self-adjusting shades that blend seamlessly into skin
• Easy application. Just swipe, mind blow!",,Turn collar of applicator in direction of arrows until product is visible on sponge. This may require a number of turns the first time. Apply directly to face. Blend into skin tone.,Please be aware that ingredient lists for the products of our brand are updated regularly. Please refer to the ingredient list on your product package for the most up to date list of ingredients to ensure it is suitable to your personal use.,119909,"https://static.chemistwarehouse.com.au/ams/media/pi/119909/ADD3_800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/119909/2DF_800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/119909/2DB_800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/119909/ADD8_800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/119909/ADD9_800.jpg"
