Product Title,Price,EAN,URL
IXSCarve Digger EVO Trikot mit Kapuze Herren lila/pink,113.99,'7630554947969,https://www.fahrrad.de/ixs-carve-digger-evo-trikot-mit-kapuze-herren-M1323454.html?vgid=G1982053
SantiniColore Riga Kurzarm Trikot Herren orange/braun,60.99,'8050703258101,https://www.fahrrad.de/santini-colore-riga-kurzarm-trikot-herren-M1310245.html?vgid=G1954585
ChromeUnion 2.0 Shorts Herren braun,69.99,'0841916174931,https://www.fahrrad.de/chrome-union-2.0-shorts-herren-M748019.html?vgid=G1982473
Alé CyclingPapillon Kurzarm Trikot Damen pink,54.99,'8055528463921,https://www.fahrrad.de/ale-cycling-papillon-kurzarm-trikot-damen-M1353825.html?vgid=G2028123
CraftEssence Light Wind Weste Damen orange,39.99,'7318573283052,https://www.fahrrad.de/craft-essence-light-wind-weste-damen-M782606.html?vgid=G1313275
First DegreeFlite MTB Schuhe schwarz/grün,92.99,'9008312443240,https://www.fahrrad.de/first-degree-flite-mtb-schuhe-M1047176.html?vgid=G1951666
inov-8Parkclaw G 280 Schuhe Herren schwarz/weiß,136.99,'5054167674401,https://www.fahrrad.de/inov-8-parkclaw-g-280-schuhe-herren-M1014212.html?vgid=G1488740
inov-8Mudclaw 300 Schuhe Damen blau/gelb,88.99,'5054167653307,https://www.fahrrad.de/inov-8-mudclaw-300-schuhe-damen-M918919.html?vgid=G1317292
inov-8Base Elite Langarm Oberteil Damen blau,48.99,'5054167668363,https://www.fahrrad.de/inov-8-base-elite-langarm-oberteil-damen-M1007616.html?vgid=G1477536
adidas TERREXAgravic Ultra Schuhe Herren orange,117.99,'4066749353216,https://www.fahrrad.de/adidas-terrex-agravic-ultra-schuhe-herren-M1297744.html?vgid=G1931548
adidasSolar Control Schuhe Damen pink,108.99,'4065426824605,https://www.fahrrad.de/adidas-solar-control-schuhe-damen-M1297996.html?vgid=G1932121
New BalanceFresh Foam Solvi v4 Laufschuhe Herren schwarz,87.99,'0195907634967,https://www.fahrrad.de/new-balance-fresh-foam-solvi-v4-laufschuhe-herren-M1145848.html?vgid=G1694371
CompressportTrail Under Control Shorts Damen schwarz,71.99,'7640314044586,https://www.fahrrad.de/compressport-trailrunning-under-control-shorts-damen-M869970.html?vgid=G1230174
Topo AthleticTerraventure 3 Laufschuhe Damen blau,119.99,'0810067931298,https://www.fahrrad.de/topo-athletic-terraventure-3-laufschuhe-damen-M980493.html?vgid=G1427370
UYNUltra1 Ärmelloses Laufshirt Damen rot,36.99,'8054216589356,https://www.fahrrad.de/uyn-ultra1-aermelloses-laufshirt-damen-M1146688.html?vgid=G1695955
UYNExceleration Laufshorts Herren schwarz,62.99,'8054216586836,https://www.fahrrad.de/uyn-exceleration-laufshorts-herren-M1146580.html?vgid=G1695718
AltraRunning Shoes Schuhe Damen orange,92.99,'0196247560947,https://www.fahrrad.de/altra-outroad-schuhe-damen-M1240543.html?vgid=G1921365
adidas TERREXAgravic Flow 2 Trailrunning Schuhe Damen grün,75.99,'4065418418522,https://www.fahrrad.de/adidas-terrex-agravic-flow-2-trailrunning-schuhe-damen-M1144221.html?vgid=G1692273
adidas TERREXSpeed Flow Schuhe Damen blau,78.99,'4066749395247,https://www.fahrrad.de/adidas-terrex-speed-flow-schuhe-damen-M1298044.html?vgid=G1932277
Under ArmourHOVR Sonic 6 Schuhe Damen schwarz/weiß,82.99,'0196040273532,https://www.fahrrad.de/under-armour-hovr-sonic-6-schuhe-damen-M1289195.html?vgid=G1911638
OMMHalo Smock Jacke Herren blau/orange,70.99,'5060521480649,https://www.fahrrad.de/omm-halo-smock-jacke-herren-M1054802.html?vgid=G1556384
asicsPre Venture 9 GS Schuhe Kinder schwarz,33.99,'4550456308411,https://www.fahrrad.de/asics-pre-venture-9-ps-schuhe-kinder-M1287227.html?vgid=G1908263
Hoka One OneChallenger ATR 7 Laufschuhe Herren orange,134.99,'0196565191946,https://www.fahrrad.de/hoka-one-one-challenger-atr-7-laufschuhe-herren-M1293924.html?vgid=G1922511
OdloActive Spine 2.0 T-Shirt Kurzarm Rundhals Damen weiß,32.99,'7613361860041,https://www.fahrrad.de/odlo-active-spine-2.0-t-shirt-kurzarm-rundhals-damen-M919291.html?vgid=G1317967
"asicsSilver 4"" Shorts Damen schwarz",15.99,'4549957651249,https://www.fahrrad.de/asics-silver-4-shorts-M106371.html?vgid=G890777
adidasAdizero RC 5 Schuhe Herren weiß/blau,78.99,'4066748283835,https://www.fahrrad.de/adidas-adizero-rc-5-schuhe-herren-M1297678.html?vgid=G1931368
SkinsSeries-3 Kurzarm Oberteil Herren blau,30.99,'5056411805272,https://www.fahrrad.de/skins-series-3-kurzarm-oberteil-herren-M932613.html?vgid=G1344708
ScarpaRibelle Run Schuhe Herren schwarz/gelb,122.99,'8057963144885,https://www.fahrrad.de/scarpa-ribelle-run-schuhe-herren-M927514.html?vgid=G1334659
adidas TERREXTracerocker 2 Trailrunning Schuhe Damen schwarz/grau,59.49,'4065419741926,https://www.fahrrad.de/adidas-terrex-tracerocker-2-trailrunning-schuhe-damen-M1144281.html?vgid=G1692429
adidas TERREXAgravic Flow 2 GTX Trailrunning Schuhe Damen grün,85.99,'4065418071062,https://www.fahrrad.de/adidas-terrex-agravic-flow-2-gtx-trailrunning-schuhe-damen-M1144227.html?vgid=G1692291
Hoka One OneSpeedgoat 5 Schuhe Damen orange,135.99,'0196565163257,https://www.fahrrad.de/hoka-one-one-speedgoat-5-schuhe-damen-M1026167.html?vgid=G1923012
AltraProvision 7 Laufschuhe Herren grau,111.49,'0196010614747,https://www.fahrrad.de/altra-provision-7-schuhe-herren-M1293453.html?vgid=G1921374
OdloRun Easy 365 Hose Damen schwarz,54.99,'7613361813160,https://www.fahrrad.de/odlo-run-easy-365-hose-damen-M986685.html?vgid=G1438089
adidasUltraboost Light Schuhe Herren schwarz,126.99,'4066748611577,https://www.fahrrad.de/adidas-ultraboost-light-schuhe-herren-M1297732.html?vgid=G1931512
MerrellAgility Peak 4 Schuhe Damen türkis/lila,138.99,'0194917187289,https://www.fahrrad.de/merrell-agility-peak-4-schuhe-damen-M943893.html?vgid=G1364343
adidasAdistar 2 Schuhe Herren schwarz,97.99,'4066748651856,https://www.fahrrad.de/adidas-adistar-2-schuhe-herren-M1297672.html?vgid=G1931338
GOREWEARDrive Jacke Damen schwarz,111.99,'4017912129237,https://www.fahrrad.de/gore-wear-drive-jacke-damen-M1000143.html?vgid=G1464201
adidasOTR Langarm Tee Damen schwarz,26.99,'4065424238961,https://www.fahrrad.de/adidas-otr-langarm-tee-damen-M1178471.html?vgid=G1740848
"inov-8AT/C 2.5"" Racer Shorts Damen schwarz",37.99,'5054167382122,https://www.fahrrad.de/inov-8-at-c-2.5-racer-shorts-M100264.html?vgid=G742665
OMMMountainFire 15 Weste schwarz/orange,108.99,'5060824951471,https://www.fahrrad.de/omm-mountainfire-15-weste-M1196449.html?vgid=G1809895
adidas TERREXSoulstride Trailrunning Schuhe Damen schwarz/grau,56.99,'4064043164408,https://www.fahrrad.de/adidas-terrex-soulstride-trailrunning-schuhe-damen-M1144263.html?vgid=G1692366
CraftPro Endur Distance Schuhe Herren grau,74.99,'7318573792158,https://www.fahrrad.de/craft-pro-endur-distance-schuhe-herren-M1115663.html?vgid=G1904141
adidas TERREXParley Agravic All Around Shorts Herren türkis/schwarz,28.99,'4064044502544,https://www.fahrrad.de/adidas-terrex-parley-agravic-all-around-shorts-herren-M951369.html?vgid=G1377927
Under ArmourCharged Breeze 2 Schuhe Herren schwarz/grau,59.99,'0196039887054,https://www.fahrrad.de/under-armour-charged-breeze-2-schuhe-herren-M1289009.html?vgid=G1911110
adidas TERREXAgravic Ultra Trailrunning Schuhe Damen grün,96.99,'4065418059541,https://www.fahrrad.de/adidas-terrex-agravic-ultra-trailrunning-schuhe-damen-M1144245.html?vgid=G1692330
adidasAGR Tights Herren schwarz,43.99,'4066751274486,https://www.fahrrad.de/adidas-agr-tights-herren-M1297684.html?vgid=G1931395
"dhbTraining 9"" Shorts Herren schwarz",41.99,'5056389531999,https://www.fahrrad.de/dhb-training-9-shorts-herren-M1292498.html?vgid=G1919318
OdloEssential Light Jacke Herren schwarz,46.99,'7613361936449,https://www.fahrrad.de/odlo-essential-light-jacke-herren-M1030853.html?vgid=G1515071
AlpinaPico Helm Kinder pink,31.99,'4003692310842,https://www.fahrrad.de/alpina-pico-helm-kinder-M920686.html?vgid=G1547771
SRAMGX Eagle DUB Schaltgruppenset Boost 175mm grau,490.99,'0710845853319,https://www.fahrrad.de/sram-gx-eagle-dub-schaltgruppenset-boost-175mm-M862932.html?vgid=G1217337
ROCDAYEvo Race Langarm Trikot Herren schwarz/grün,32.99,'5904083310047,https://www.fahrrad.de/rocday-evo-race-langarm-trikot-herren-M1101347.html?vgid=G1626815
Sweet ProtectionHunter Kurzarm Trikot Herren grün,29.99,'7048652896506,https://www.fahrrad.de/sweet-protection-hunter-kurzarm-trikot-herren-M1319116.html?vgid=G1974283
BernBrentwood 2.0 Helm Herren schwarz,54.99,'0843990098721,https://www.fahrrad.de/bern-brentwood-2.0-helm-herren-M1202059.html?vgid=G1775422
CrankbrothersCandy 11 Pedale gold,317.99,'0641300159847,https://www.fahrrad.de/crankbrothers-candy-11-pedals-M148996.html?vgid=G473066
