Country,Comp,Season,Season URL,# Squads
ENG,Football League First Division,2003-2004,https://fbref.com/en/comps/10/2003-2004/schedule/,0
ENG,Football League First Division,2002-2003,https://fbref.com/en/comps/10/2002-2003/schedule/,0
ENG,Football League First Division,2001-2002,https://fbref.com/en/comps/10/2001-2002/schedule/,0
ESP,Spanish Segunda División,2023-2024,https://fbref.com/en/comps/17/2023-2024/schedule/,22
ESP,Spanish Segunda División,2022-2023,https://fbref.com/en/comps/17/2022-2023/schedule/,22
ESP,Spanish Segunda División,2021-2022,https://fbref.com/en/comps/17/2021-2022/schedule/,22
ESP,Spanish Segunda División,2020-2021,https://fbref.com/en/comps/17/2020-2021/schedule/,22
ESP,Spanish Segunda División,2019-2020,https://fbref.com/en/comps/17/2019-2020/schedule/,22
ESP,Spanish Segunda División,2018-2019,https://fbref.com/en/comps/17/2018-2019/schedule/,22
ESP,Spanish Segunda División,2017-2018,https://fbref.com/en/comps/17/2017-2018/schedule/,22
ESP,Spanish Segunda División,2016-2017,https://fbref.com/en/comps/17/2016-2017/schedule/,22
ESP,Spanish Segunda División,2015-2016,https://fbref.com/en/comps/17/2015-2016/schedule/,22
ESP,Spanish Segunda División,2014-2015,https://fbref.com/en/comps/17/2014-2015/schedule/,22
ESP,Spanish Segunda División,2013-2014,https://fbref.com/en/comps/17/2013-2014/schedule/,0
ESP,Spanish Segunda División,2012-2013,https://fbref.com/en/comps/17/2012-2013/schedule/,0
ESP,Spanish Segunda División,2011-2012,https://fbref.com/en/comps/17/2011-2012/schedule/,0
ESP,Spanish Segunda División,2010-2011,https://fbref.com/en/comps/17/2010-2011/schedule/,0
ESP,Spanish Segunda División,2009-2010,https://fbref.com/en/comps/17/2009-2010/schedule/,0
ESP,Spanish Segunda División,2008-2009,https://fbref.com/en/comps/17/2008-2009/schedule/,0
ESP,Spanish Segunda División,2007-2008,https://fbref.com/en/comps/17/2007-2008/schedule/,0
ESP,Spanish Segunda División,2006-2007,https://fbref.com/en/comps/17/2006-2007/schedule/,0
ESP,Spanish Segunda División,2005-2006,https://fbref.com/en/comps/17/2005-2006/schedule/,0
ESP,Spanish Segunda División,2004-2005,https://fbref.com/en/comps/17/2004-2005/schedule/,0
ESP,Spanish Segunda División,2003-2004,https://fbref.com/en/comps/17/2003-2004/schedule/,0
ESP,Spanish Segunda División,2002-2003,https://fbref.com/en/comps/17/2002-2003/schedule/,0
ESP,Spanish Segunda División,2001-2002,https://fbref.com/en/comps/17/2001-2002/schedule/,0
FRA,Ligue 2,2023-2024,https://fbref.com/en/comps/60/2023-2024/schedule/,20
FRA,Ligue 2,2022-2023,https://fbref.com/en/comps/60/2022-2023/schedule/,20
FRA,Ligue 2,2021-2022,https://fbref.com/en/comps/60/2021-2022/schedule/,20
FRA,Ligue 2,2020-2021,https://fbref.com/en/comps/60/2020-2021/schedule/,20
FRA,Ligue 2,2019-2020,https://fbref.com/en/comps/60/2019-2020/schedule/,20
FRA,Ligue 2,2018-2019,https://fbref.com/en/comps/60/2018-2019/schedule/,20
FRA,Ligue 2,2017-2018,https://fbref.com/en/comps/60/2017-2018/schedule/,20
FRA,Ligue 2,2016-2017,https://fbref.com/en/comps/60/2016-2017/schedule/,20
FRA,Ligue 2,2015-2016,https://fbref.com/en/comps/60/2015-2016/schedule/,20
FRA,Ligue 2,2014-2015,https://fbref.com/en/comps/60/2014-2015/schedule/,20
FRA,Ligue 2,2013-2014,https://fbref.com/en/comps/60/2013-2014/schedule/,0
FRA,Ligue 2,2012-2013,https://fbref.com/en/comps/60/2012-2013/schedule/,0
FRA,Ligue 2,2011-2012,https://fbref.com/en/comps/60/2011-2012/schedule/,0
FRA,Ligue 2,2010-2011,https://fbref.com/en/comps/60/2010-2011/schedule/,0
FRA,Ligue 2,2009-2010,https://fbref.com/en/comps/60/2009-2010/schedule/,0
GER,2. Fußball-Bundesliga,2023-2024,https://fbref.com/en/comps/33/2023-2024/schedule/,18
GER,2. Fußball-Bundesliga,2022-2023,https://fbref.com/en/comps/33/2022-2023/schedule/,18
GER,2. Fußball-Bundesliga,2021-2022,https://fbref.com/en/comps/33/2021-2022/schedule/,18
GER,2. Fußball-Bundesliga,2020-2021,https://fbref.com/en/comps/33/2020-2021/schedule/,18
GER,2. Fußball-Bundesliga,2019-2020,https://fbref.com/en/comps/33/2019-2020/schedule/,18
GER,2. Fußball-Bundesliga,2018-2019,https://fbref.com/en/comps/33/2018-2019/schedule/,18
GER,2. Fußball-Bundesliga,2017-2018,https://fbref.com/en/comps/33/2017-2018/schedule/,18
GER,2. Fußball-Bundesliga,2016-2017,https://fbref.com/en/comps/33/2016-2017/schedule/,18
GER,2. Fußball-Bundesliga,2015-2016,https://fbref.com/en/comps/33/2015-2016/schedule/,18
GER,2. Fußball-Bundesliga,2014-2015,https://fbref.com/en/comps/33/2014-2015/schedule/,18
GER,2. Fußball-Bundesliga,2013-2014,https://fbref.com/en/comps/33/2013-2014/schedule/,0
GER,2. Fußball-Bundesliga,2012-2013,https://fbref.com/en/comps/33/2012-2013/schedule/,0
GER,2. Fußball-Bundesliga,2011-2012,https://fbref.com/en/comps/33/2011-2012/schedule/,0
GER,2. Fußball-Bundesliga,2010-2011,https://fbref.com/en/comps/33/2010-2011/schedule/,0
GER,2. Fußball-Bundesliga,2009-2010,https://fbref.com/en/comps/33/2009-2010/schedule/,0
GER,2. Fußball-Bundesliga,2008-2009,https://fbref.com/en/comps/33/2008-2009/schedule/,0
GER,2. Fußball-Bundesliga,2007-2008,https://fbref.com/en/comps/33/2007-2008/schedule/,0
GER,2. Fußball-Bundesliga,2006-2007,https://fbref.com/en/comps/33/2006-2007/schedule/,0
GER,2. Fußball-Bundesliga,2005-2006,https://fbref.com/en/comps/33/2005-2006/schedule/,0
GER,2. Fußball-Bundesliga,2004-2005,https://fbref.com/en/comps/33/2004-2005/schedule/,0
GER,2. Fußball-Bundesliga,2003-2004,https://fbref.com/en/comps/33/2003-2004/schedule/,0
IND,I-League,2023-2024,https://fbref.com/en/comps/378/2023-2024/schedule/,13
IND,I-League,2022-2023,https://fbref.com/en/comps/378/2022-2023/schedule/,12
IND,I-League,2021-2022,https://fbref.com/en/comps/378/2021-2022/schedule/,13
IND,I-League,2021,https://fbref.com/en/comps/378/2021/schedule/,11
IND,I-League,2019-2020,https://fbref.com/en/comps/378/2019-2020/schedule/,11
IND,I-League,2018-2019,https://fbref.com/en/comps/378/2018-2019/schedule/,11
IND,I-League,2017-2018,https://fbref.com/en/comps/378/2017-2018/schedule/,10
IND,I-League,2017,https://fbref.com/en/comps/378/2017/schedule/,10
IND,I-League,2016,https://fbref.com/en/comps/378/2016/schedule/,9
IND,I-League,2015,https://fbref.com/en/comps/378/2015/schedule/,11
IND,I-League,2013-2014,https://fbref.com/en/comps/378/2013-2014/schedule/,13
ITA,Serie B,2023-2024,https://fbref.com/en/comps/18/2023-2024/schedule/,20
ITA,Serie B,2022-2023,https://fbref.com/en/comps/18/2022-2023/schedule/,20
ITA,Serie B,2021-2022,https://fbref.com/en/comps/18/2021-2022/schedule/,20
ITA,Serie B,2020-2021,https://fbref.com/en/comps/18/2020-2021/schedule/,20
ITA,Serie B,2019-2020,https://fbref.com/en/comps/18/2019-2020/schedule/,20
ITA,Serie B,2018-2019,https://fbref.com/en/comps/18/2018-2019/schedule/,19
ITA,Serie B,2017-2018,https://fbref.com/en/comps/18/2017-2018/schedule/,22
ITA,Serie B,2016-2017,https://fbref.com/en/comps/18/2016-2017/schedule/,22
ITA,Serie B,2015-2016,https://fbref.com/en/comps/18/2015-2016/schedule/,22
ITA,Serie B,2014-2015,https://fbref.com/en/comps/18/2014-2015/schedule/,22
ITA,Serie B,2013-2014,https://fbref.com/en/comps/18/2013-2014/schedule/,22
ITA,Serie B,2012-2013,https://fbref.com/en/comps/18/2012-2013/schedule/,0
ITA,Serie B,2011-2012,https://fbref.com/en/comps/18/2011-2012/schedule/,0
ITA,Serie B,2010-2011,https://fbref.com/en/comps/18/2010-2011/schedule/,0
ITA,Serie B,2009-2010,https://fbref.com/en/comps/18/2009-2010/schedule/,0
ITA,Serie B,2008-2009,https://fbref.com/en/comps/18/2008-2009/schedule/,0
ITA,Serie B,2007-2008,https://fbref.com/en/comps/18/2007-2008/schedule/,0
ITA,Serie B,2006-2007,https://fbref.com/en/comps/18/2006-2007/schedule/,0
ITA,Serie B,2005-2006,https://fbref.com/en/comps/18/2005-2006/schedule/,0
ITA,Serie B,2004-2005,https://fbref.com/en/comps/18/2004-2005/schedule/,0
ITA,Serie B,2003-2004,https://fbref.com/en/comps/18/2003-2004/schedule/,0
ITA,Serie B,2002-2003,https://fbref.com/en/comps/18/2002-2003/schedule/,0
ITA,Serie B,2001-2002,https://fbref.com/en/comps/18/2001-2002/schedule/,0
JPN,J2 League,2024,https://fbref.com/en/comps/49/2024/schedule/,20
JPN,J2 League,2023,https://fbref.com/en/comps/49/2023/schedule/,22
JPN,J2 League,2022,https://fbref.com/en/comps/49/2022/schedule/,22
JPN,J2 League,2021,https://fbref.com/en/comps/49/2021/schedule/,22
JPN,J2 League,2020,https://fbref.com/en/comps/49/2020/schedule/,22
JPN,J2 League,2019,https://fbref.com/en/comps/49/2019/schedule/,22
JPN,J2 League,2018,https://fbref.com/en/comps/49/2018/schedule/,22
JPN,J2 League,2017,https://fbref.com/en/comps/49/2017/schedule/,22
JPN,J2 League,2016,https://fbref.com/en/comps/49/2016/schedule/,22
JPN,J2 League,2015,https://fbref.com/en/comps/49/2015/schedule/,22
JPN,J.League Division 2,2014,https://fbref.com/en/comps/49/2014/schedule/,22
NED,Eerste Divisie,2023-2024,https://fbref.com/en/comps/51/2023-2024/schedule/,20
NED,Eerste Divisie,2022-2023,https://fbref.com/en/comps/51/2022-2023/schedule/,20
NED,Eerste Divisie,2021-2022,https://fbref.com/en/comps/51/2021-2022/schedule/,20
NED,Eerste Divisie,2020-2021,https://fbref.com/en/comps/51/2020-2021/schedule/,20
NED,Eerste Divisie,2019-2020,https://fbref.com/en/comps/51/2019-2020/schedule/,20
NED,Eerste Divisie,2018-2019,https://fbref.com/en/comps/51/2018-2019/schedule/,20
NED,Eerste Divisie,2017-2018,https://fbref.com/en/comps/51/2017-2018/schedule/,20
NED,Eerste Divisie,2016-2017,https://fbref.com/en/comps/51/2016-2017/schedule/,20
NED,Eerste Divisie,2015-2016,https://fbref.com/en/comps/51/2015-2016/schedule/,19
NED,Eerste Divisie,2014-2015,https://fbref.com/en/comps/51/2014-2015/schedule/,20
NED,Eerste Divisie,2013-2014,https://fbref.com/en/comps/51/2013-2014/schedule/,0
NED,Eerste Divisie,2012-2013,https://fbref.com/en/comps/51/2012-2013/schedule/,0
NED,Eerste Divisie,2011-2012,https://fbref.com/en/comps/51/2011-2012/schedule/,0
NED,Eerste Divisie,2010-2011,https://fbref.com/en/comps/51/2010-2011/schedule/,0
NED,Eerste Divisie,2009-2010,https://fbref.com/en/comps/51/2009-2010/schedule/,0
NED,Eerste Divisie,2008-2009,https://fbref.com/en/comps/51/2008-2009/schedule/,0
NED,Eerste Divisie,2007-2008,https://fbref.com/en/comps/51/2007-2008/schedule/,0
SCO,Scottish Championship,2023-2024,https://fbref.com/en/comps/72/2023-2024/schedule/,10
SCO,Scottish Championship,2022-2023,https://fbref.com/en/comps/72/2022-2023/schedule/,10
SCO,Scottish Championship,2021-2022,https://fbref.com/en/comps/72/2021-2022/schedule/,10
SCO,Scottish Championship,2020-2021,https://fbref.com/en/comps/72/2020-2021/schedule/,10
SCO,Scottish Championship,2019-2020,https://fbref.com/en/comps/72/2019-2020/schedule/,10
SCO,Scottish Championship,2018-2019,https://fbref.com/en/comps/72/2018-2019/schedule/,10
SCO,Scottish Championship,2017-2018,https://fbref.com/en/comps/72/2017-2018/schedule/,10
SCO,Scottish Championship,2016-2017,https://fbref.com/en/comps/72/2016-2017/schedule/,10
SCO,Scottish Championship,2015-2016,https://fbref.com/en/comps/72/2015-2016/schedule/,10
SCO,Scottish Championship,2014-2015,https://fbref.com/en/comps/72/2014-2015/schedule/,10
SCO,Scottish Championship,2013-2014,https://fbref.com/en/comps/72/2013-2014/schedule/,0
SCO,Scottish Football League First Division,2012-2013,https://fbref.com/en/comps/72/2012-2013/schedule/,0
SCO,Scottish Football League First Division,2011-2012,https://fbref.com/en/comps/72/2011-2012/schedule/,0
SCO,Scottish Football League First Division,2010-2011,https://fbref.com/en/comps/72/2010-2011/schedule/,0
SCO,Scottish Football League First Division,2009-2010,https://fbref.com/en/comps/72/2009-2010/schedule/,0
SCO,Scottish Football League First Division,2008-2009,https://fbref.com/en/comps/72/2008-2009/schedule/,0
SCO,Scottish Football League First Division,2007-2008,https://fbref.com/en/comps/72/2007-2008/schedule/,0
SWE,Superettan,2024,https://fbref.com/en/comps/48/2024/schedule/,16
SWE,Superettan,2023,https://fbref.com/en/comps/48/2023/schedule/,16
SWE,Superettan,2022,https://fbref.com/en/comps/48/2022/schedule/,16
SWE,Superettan,2021,https://fbref.com/en/comps/48/2021/schedule/,16
SWE,Superettan,2020,https://fbref.com/en/comps/48/2020/schedule/,16
SWE,Superettan,2019,https://fbref.com/en/comps/48/2019/schedule/,16
SWE,Superettan,2018,https://fbref.com/en/comps/48/2018/schedule/,16
SWE,Superettan,2017,https://fbref.com/en/comps/48/2017/schedule/,16
SWE,Superettan,2016,https://fbref.com/en/comps/48/2016/schedule/,16
SWE,Superettan,2015,https://fbref.com/en/comps/48/2015/schedule/,16
SWE,Superettan,2014,https://fbref.com/en/comps/48/2014/schedule/,16
SWE,Superettan,2013,https://fbref.com/en/comps/48/2013/schedule/,0
SWE,Superettan,2012,https://fbref.com/en/comps/48/2012/schedule/,0
SWE,Superettan,2011,https://fbref.com/en/comps/48/2011/schedule/,0
SWE,Superettan,2010,https://fbref.com/en/comps/48/2010/schedule/,0
SWE,Superettan,2009,https://fbref.com/en/comps/48/2009/schedule/,0
SWE,Superettan,2008,https://fbref.com/en/comps/48/2008/schedule/,0
SWE,Superettan,2007,https://fbref.com/en/comps/48/2007/schedule/,0
SWE,Superettan,2006,https://fbref.com/en/comps/48/2006/schedule/,0
USA,North American Soccer League,2017,https://fbref.com/en/comps/76/2017/schedule/,0
USA,North American Soccer League,2016,https://fbref.com/en/comps/76/2016/schedule/,0
USA,North American Soccer League,2015,https://fbref.com/en/comps/76/2015/schedule/,0
USA,North American Soccer League,2014,https://fbref.com/en/comps/76/2014/schedule/,0
USA,North American Soccer League,2013,https://fbref.com/en/comps/76/2013/schedule/,0
USA,North American Soccer League,2012,https://fbref.com/en/comps/76/2012/schedule/,0
USA,North American Soccer League,2011,https://fbref.com/en/comps/76/2011/schedule/,0
USA,USL Championship,2024,https://fbref.com/en/comps/73/2024/schedule/,24
USA,USL Championship,2023,https://fbref.com/en/comps/73/2023/schedule/,24
USA,USL Championship,2022,https://fbref.com/en/comps/73/2022/schedule/,27
USA,USL Championship,2021,https://fbref.com/en/comps/73/2021/schedule/,31
USA,USL Championship,2020,https://fbref.com/en/comps/73/2020/schedule/,35
USA,USL Championship,2019,https://fbref.com/en/comps/73/2019/schedule/,36
USA,United Soccer League,2018,https://fbref.com/en/comps/73/2018/schedule/,33
USA,United Soccer League,2017,https://fbref.com/en/comps/73/2017/schedule/,30
USA,United Soccer League,2016,https://fbref.com/en/comps/73/2016/schedule/,0
USA,United Soccer League,2015,https://fbref.com/en/comps/73/2015/schedule/,0
USA,USL Pro,2014,https://fbref.com/en/comps/73/2014/schedule/,0
USA,USL Pro,2013,https://fbref.com/en/comps/73/2013/schedule/,0
USA,USL Pro,2012,https://fbref.com/en/comps/73/2012/schedule/,0
USA,USL Pro,2011,https://fbref.com/en/comps/73/2011/schedule/,0
USA,USL First Division,2009,https://fbref.com/en/comps/68/2009/schedule/,0
USA,USL First Division,2008,https://fbref.com/en/comps/68/2008/schedule/,0
USA,USL First Division,2007,https://fbref.com/en/comps/68/2007/schedule/,0
USA,USL First Division,2006,https://fbref.com/en/comps/68/2006/schedule/,0
USA,USL First Division,2005,https://fbref.com/en/comps/68/2005/schedule/,0
USA,USL A-League,2004,https://fbref.com/en/comps/68/2004/schedule/,0
USA,USSF Division 2 Professional League,2010,https://fbref.com/en/comps/79/2010/schedule/,0
ENG,EFL League One,2023-2024,https://fbref.com/en/comps/15/2023-2024/schedule/,24
ENG,EFL League One,2022-2023,https://fbref.com/en/comps/15/2022-2023/schedule/,24
ENG,EFL League One,2021-2022,https://fbref.com/en/comps/15/2021-2022/schedule/,24
ENG,EFL League One,2020-2021,https://fbref.com/en/comps/15/2020-2021/schedule/,24
ENG,EFL League One,2019-2020,https://fbref.com/en/comps/15/2019-2020/schedule/,24
ENG,EFL League One,2018-2019,https://fbref.com/en/comps/15/2018-2019/schedule/,24
ENG,EFL League One,2017-2018,https://fbref.com/en/comps/15/2017-2018/schedule/,24
ENG,EFL League One,2016-2017,https://fbref.com/en/comps/15/2016-2017/schedule/,24
ENG,Football League One,2015-2016,https://fbref.com/en/comps/15/2015-2016/schedule/,24
ENG,Football League One,2014-2015,https://fbref.com/en/comps/15/2014-2015/schedule/,24
ENG,Football League One,2013-2014,https://fbref.com/en/comps/15/2013-2014/schedule/,0
ENG,Football League One,2012-2013,https://fbref.com/en/comps/15/2012-2013/schedule/,0
ENG,Football League One,2011-2012,https://fbref.com/en/comps/15/2011-2012/schedule/,0
ENG,Football League One,2010-2011,https://fbref.com/en/comps/15/2010-2011/schedule/,0
ENG,Football League One,2009-2010,https://fbref.com/en/comps/15/2009-2010/schedule/,0
ENG,Football League One,2008-2009,https://fbref.com/en/comps/15/2008-2009/schedule/,0
ENG,Football League One,2007-2008,https://fbref.com/en/comps/15/2007-2008/schedule/,0
ENG,Football League One,2006-2007,https://fbref.com/en/comps/15/2006-2007/schedule/,0
ENG,Football League One,2005-2006,https://fbref.com/en/comps/15/2005-2006/schedule/,0
ENG,Football League One,2004-2005,https://fbref.com/en/comps/15/2004-2005/schedule/,0
ENG,Football League Second Division,2003-2004,https://fbref.com/en/comps/15/2003-2004/schedule/,0
ENG,Football League Second Division,2002-2003,https://fbref.com/en/comps/15/2002-2003/schedule/,0
ENG,EFL League Two,2023-2024,https://fbref.com/en/comps/16/2023-2024/schedule/,24
ENG,EFL League Two,2022-2023,https://fbref.com/en/comps/16/2022-2023/schedule/,24
ENG,EFL League Two,2021-2022,https://fbref.com/en/comps/16/2021-2022/schedule/,24
ENG,EFL League Two,2020-2021,https://fbref.com/en/comps/16/2020-2021/schedule/,24
ENG,EFL League Two,2019-2020,https://fbref.com/en/comps/16/2019-2020/schedule/,24
ENG,EFL League Two,2018-2019,https://fbref.com/en/comps/16/2018-2019/schedule/,24
ENG,EFL League Two,2017-2018,https://fbref.com/en/comps/16/2017-2018/schedule/,24
ENG,EFL League Two,2016-2017,https://fbref.com/en/comps/16/2016-2017/schedule/,24
ENG,Football League Two,2015-2016,https://fbref.com/en/comps/16/2015-2016/schedule/,24
ENG,Football League Two,2014-2015,https://fbref.com/en/comps/16/2014-2015/schedule/,24
ENG,Football League Two,2013-2014,https://fbref.com/en/comps/16/2013-2014/schedule/,0
ENG,Football League Two,2012-2013,https://fbref.com/en/comps/16/2012-2013/schedule/,0
ENG,Football League Two,2011-2012,https://fbref.com/en/comps/16/2011-2012/schedule/,0
ENG,Football League Two,2010-2011,https://fbref.com/en/comps/16/2010-2011/schedule/,0
ENG,Football League Two,2009-2010,https://fbref.com/en/comps/16/2009-2010/schedule/,0
ENG,Football League Two,2008-2009,https://fbref.com/en/comps/16/2008-2009/schedule/,0
ENG,Football League Two,2007-2008,https://fbref.com/en/comps/16/2007-2008/schedule/,0
ENG,Football League Two,2006-2007,https://fbref.com/en/comps/16/2006-2007/schedule/,0
ENG,Football League Two,2005-2006,https://fbref.com/en/comps/16/2005-2006/schedule/,0
ENG,Football League Two,2004-2005,https://fbref.com/en/comps/16/2004-2005/schedule/,0
ENG,Football League Third Division,2003-2004,https://fbref.com/en/comps/16/2003-2004/schedule/,0
ENG,Football League Third Division,2002-2003,https://fbref.com/en/comps/16/2002-2003/schedule/,0
ENG,National League,2023-2024,https://fbref.com/en/comps/34/2023-2024/schedule/,24
ENG,National League,2022-2023,https://fbref.com/en/comps/34/2022-2023/schedule/,24
ENG,National League,2021-2022,https://fbref.com/en/comps/34/2021-2022/schedule/,23
ENG,National League,2020-2021,https://fbref.com/en/comps/34/2020-2021/schedule/,24
ENG,National League,2019-2020,https://fbref.com/en/comps/34/2019-2020/schedule/,24
ENG,National League,2018-2019,https://fbref.com/en/comps/34/2018-2019/schedule/,24
ENG,National League,2017-2018,https://fbref.com/en/comps/34/2017-2018/schedule/,24
ENG,National League,2016-2017,https://fbref.com/en/comps/34/2016-2017/schedule/,24
ENG,National League,2015-2016,https://fbref.com/en/comps/34/2015-2016/schedule/,24
ENG,Football Conference Premier,2014-2015,https://fbref.com/en/comps/34/2014-2015/schedule/,24
ENG,Football Conference Premier,2013-2014,https://fbref.com/en/comps/34/2013-2014/schedule/,0
ENG,Football Conference Premier,2012-2013,https://fbref.com/en/comps/34/2012-2013/schedule/,0
ENG,Football Conference Premier,2011-2012,https://fbref.com/en/comps/34/2011-2012/schedule/,0
ENG,Football Conference Premier,2010-2011,https://fbref.com/en/comps/34/2010-2011/schedule/,0
ENG,Football Conference Premier,2009-2010,https://fbref.com/en/comps/34/2009-2010/schedule/,0
ENG,Football Conference Premier,2008-2009,https://fbref.com/en/comps/34/2008-2009/schedule/,0
ENG,Football Conference Premier,2007-2008,https://fbref.com/en/comps/34/2007-2008/schedule/,0
ENG,Football Conference National,2006-2007,https://fbref.com/en/comps/34/2006-2007/schedule/,0
GER,3. Fußball-Liga,2023-2024,https://fbref.com/en/comps/59/2023-2024/schedule/,20
GER,3. Fußball-Liga,2022-2023,https://fbref.com/en/comps/59/2022-2023/schedule/,20
GER,3. Fußball-Liga,2021-2022,https://fbref.com/en/comps/59/2021-2022/schedule/,20
GER,3. Fußball-Liga,2020-2021,https://fbref.com/en/comps/59/2020-2021/schedule/,20
GER,3. Fußball-Liga,2019-2020,https://fbref.com/en/comps/59/2019-2020/schedule/,20
GER,3. Fußball-Liga,2018-2019,https://fbref.com/en/comps/59/2018-2019/schedule/,20
GER,3. Fußball-Liga,2017-2018,https://fbref.com/en/comps/59/2017-2018/schedule/,20
GER,3. Fußball-Liga,2016-2017,https://fbref.com/en/comps/59/2016-2017/schedule/,20
GER,3. Fußball-Liga,2015-2016,https://fbref.com/en/comps/59/2015-2016/schedule/,20
GER,3. Fußball-Liga,2014-2015,https://fbref.com/en/comps/59/2014-2015/schedule/,20
GER,3. Fußball-Liga,2013-2014,https://fbref.com/en/comps/59/2013-2014/schedule/,0
GER,3. Fußball-Liga,2012-2013,https://fbref.com/en/comps/59/2012-2013/schedule/,0
GER,3. Fußball-Liga,2011-2012,https://fbref.com/en/comps/59/2011-2012/schedule/,0
GER,3. Fußball-Liga,2010-2011,https://fbref.com/en/comps/59/2010-2011/schedule/,0
GER,3. Fußball-Liga,2009-2010,https://fbref.com/en/comps/59/2009-2010/schedule/,0
USA,USL League One,2024,https://fbref.com/en/comps/137/2024/schedule/,12
USA,USL League One,2023,https://fbref.com/en/comps/137/2023/schedule/,12
USA,USL League One,2022,https://fbref.com/en/comps/137/2022/schedule/,11
USA,USL League One,2021,https://fbref.com/en/comps/137/2021/schedule/,12
USA,USL League One,2020,https://fbref.com/en/comps/137/2020/schedule/,11
ARG,Copa de la Liga Profesional,2024,https://fbref.com/en/comps/905/2024/schedule/,28
ARG,Copa de la Liga Profesional,2023,https://fbref.com/en/comps/905/2023/schedule/,28
ARG,Copa de la Liga Profesional,2022,https://fbref.com/en/comps/905/2022/schedule/,28
ARG,Copa de la Liga Profesional,2021,https://fbref.com/en/comps/905/2021/schedule/,26
ARG,Copa de la Liga Profesional,2020,https://fbref.com/en/comps/905/2020/schedule/,0
ENG,EFL Cup,2023-2024,https://fbref.com/en/comps/690/2023-2024/schedule/,92
ENG,EFL Cup,2022-2023,https://fbref.com/en/comps/690/2022-2023/schedule/,92
ENG,EFL Cup,2021-2022,https://fbref.com/en/comps/690/2021-2022/schedule/,92
ENG,EFL Cup,2020-2021,https://fbref.com/en/comps/690/2020-2021/schedule/,92
ENG,EFL Cup,2019-2020,https://fbref.com/en/comps/690/2019-2020/schedule/,92
ENG,EFL Cup,2018-2019,https://fbref.com/en/comps/690/2018-2019/schedule/,92
ENG,EFL Cup,2017-2018,https://fbref.com/en/comps/690/2017-2018/schedule/,92
ENG,EFL Cup,2016-2017,https://fbref.com/en/comps/690/2016-2017/schedule/,92
ENG,Football League Cup,2015-2016,https://fbref.com/en/comps/690/2015-2016/schedule/,92
ENG,Football League Cup,2014-2015,https://fbref.com/en/comps/690/2014-2015/schedule/,92
ENG,FA Community Shield,2023,https://fbref.com/en/comps/602/2023/schedule/,Arsenal
ENG,FA Community Shield,2022,https://fbref.com/en/comps/602/2022/schedule/,Liverpool
ENG,FA Community Shield,2021,https://fbref.com/en/comps/602/2021/schedule/,Leicester City
ENG,FA Community Shield,2020,https://fbref.com/en/comps/602/2020/schedule/,Arsenal
ENG,FA Community Shield,2019,https://fbref.com/en/comps/602/2019/schedule/,Manchester City
ENG,FA Community Shield,2018,https://fbref.com/en/comps/602/2018/schedule/,Manchester City
ENG,FA Community Shield,2017,https://fbref.com/en/comps/602/2017/schedule/,Arsenal
ENG,FA Community Shield,2016,https://fbref.com/en/comps/602/2016/schedule/,Manchester United
ENG,FA Community Shield,2015,https://fbref.com/en/comps/602/2015/schedule/,Arsenal
ENG,FA Cup,2023-2024,https://fbref.com/en/comps/514/2023-2024/schedule/,732
ENG,FA Cup,2022-2023,https://fbref.com/en/comps/514/2022-2023/schedule/,731
ENG,FA Cup,2021-2022,https://fbref.com/en/comps/514/2021-2022/schedule/,729
ENG,FA Cup,2020-2021,https://fbref.com/en/comps/514/2020-2021/schedule/,736
ENG,FA Cup,2019-2020,https://fbref.com/en/comps/514/2019-2020/schedule/,735
ENG,FA Cup,2018-2019,https://fbref.com/en/comps/514/2018-2019/schedule/,736
ENG,FA Cup,2017-2018,https://fbref.com/en/comps/514/2017-2018/schedule/,736
ENG,FA Cup,2016-2017,https://fbref.com/en/comps/514/2016-2017/schedule/,156
ENG,FA Cup,2015-2016,https://fbref.com/en/comps/514/2015-2016/schedule/,124
ENG,FA Cup,2014-2015,https://fbref.com/en/comps/514/2014-2015/schedule/,124
ESP,Copa del Rey,2023-2024,https://fbref.com/en/comps/569/2023-2024/schedule/,125
ESP,Copa del Rey,2022-2023,https://fbref.com/en/comps/569/2022-2023/schedule/,125
ESP,Copa del Rey,2021-2022,https://fbref.com/en/comps/569/2021-2022/schedule/,126
ESP,Copa del Rey,2020-2021,https://fbref.com/en/comps/569/2020-2021/schedule/,126
ESP,Copa del Rey,2019-2020,https://fbref.com/en/comps/569/2019-2020/schedule/,125
ESP,Copa del Rey,2018-2019,https://fbref.com/en/comps/569/2018-2019/schedule/,83
ESP,Copa del Rey,2017-2018,https://fbref.com/en/comps/569/2017-2018/schedule/,83
ESP,Copa del Rey,2016-2017,https://fbref.com/en/comps/569/2016-2017/schedule/,83
ESP,Copa del Rey,2015-2016,https://fbref.com/en/comps/569/2015-2016/schedule/,83
ESP,Copa del Rey,2014-2015,https://fbref.com/en/comps/569/2014-2015/schedule/,83
ESP,Supercopa de España,2024,https://fbref.com/en/comps/646/2024/schedule/,Real Madrid
ESP,Supercopa de España,2023,https://fbref.com/en/comps/646/2023/schedule/,
ESP,Supercopa de España,2022,https://fbref.com/en/comps/646/2022/schedule/,Real Madrid
ESP,Supercopa de España,2021,https://fbref.com/en/comps/646/2021/schedule/,Athletic Club
ESP,Supercopa de España,2020,https://fbref.com/en/comps/646/2020/schedule/,Real Madrid
