Category,Title,Sources,Image,Content,Article URL
Autres sujets,Comment un outil préhistorique s'est-il retrouvé sur cette peinture française du 15ème siècle ?,Cambridge Archaeological Journal,https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french.jpg,"<div class=""conteneurEncadre aligncenter""><div class=""encadre encadrecenter""><i>Restez toujours informé: <b><a href=""https://news.google.com/publications/CAAqBwgKMJTLlwswtvSuAw"" target=""_blank"">suivez-nous sur Google Actualités</a></b> (icone &amp;star;)</i></div></div>

<div class=""encadre encadrecenter""><i>Restez toujours informé: <b><a href=""https://news.google.com/publications/CAAqBwgKMJTLlwswtvSuAw"" target=""_blank"">suivez-nous sur Google Actualités</a></b> (icone &amp;star;)</i></div>

<i>Restez toujours informé: <b><a href=""https://news.google.com/publications/CAAqBwgKMJTLlwswtvSuAw"" target=""_blank"">suivez-nous sur Google Actualités</a></b> (icone &amp;star;)</i>

<b><a href=""https://news.google.com/publications/CAAqBwgKMJTLlwswtvSuAw"" target=""_blank"">suivez-nous sur Google Actualités</a></b>

<a href=""https://news.google.com/publications/CAAqBwgKMJTLlwswtvSuAw"" target=""_blank"">suivez-nous sur Google Actualités</a>

<br>

<div class=""conteneurEncadre aligncenter"">
	<div class=""encadre encadrecenter encadrePub encadrePubHaut"">
		<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js""></script>
		<ins class=""adsbygoogle"" style=""display:block; height:0px"" data-ad-client=""ca-pub-6990544335324031"" data-ad-slot=""4492524291"" data-ad-format=""auto"" data-full-width-responsive=""false""></ins>
		<script>
		     (adsbygoogle = window.adsbygoogle || []).push({});
		</script>
	</div>
</div>

<ins class=""adsbygoogle"" style=""display:block; height:0px"" data-ad-client=""ca-pub-6990544335324031"" data-ad-slot=""4492524291"" data-ad-format=""auto"" data-full-width-responsive=""false""></ins>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/La-Culture.html"">la culture</a><span id=""debutDefinition_5""> (La Culture est une civilisation pan-galactique inventée par Iain M. Banks au travers de ses...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/La-Culture.html"">la culture</a>

<span id=""debutDefinition_5""> (La Culture est une civilisation pan-galactique inventée par Iain M. Banks au travers de ses...)</span>

<br>

<br>

<div class=""conteneurEncadre aligncenter""><div class=""encadre encadrecenter""><img src=""https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french.jpg"" alt="""" width=""870"" height=""482"" layout=""responsive""><br>
<i>Les deux panneaux du ""Diptyque de Melun"" (vers 1455) par Jean Fouquet: ""Étienne Chevalier avec Saint Étienne"" à gauche, et ""Vierge à l'Enfant entourée d'Anges"", dans une exposition à la Gemäldegalerie à Berlin, Allemagne.<br>Crédit: Sailko, CC BY 3.0.</i></div></div>

<div class=""encadre encadrecenter""><img src=""https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french.jpg"" alt="""" width=""870"" height=""482"" layout=""responsive""><br>
<i>Les deux panneaux du ""Diptyque de Melun"" (vers 1455) par Jean Fouquet: ""Étienne Chevalier avec Saint Étienne"" à gauche, et ""Vierge à l'Enfant entourée d'Anges"", dans une exposition à la Gemäldegalerie à Berlin, Allemagne.<br>Crédit: Sailko, CC BY 3.0.</i></div>

<img src=""https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french.jpg"" alt="""" width=""870"" height=""482"" layout=""responsive"">

<br>

<i>Les deux panneaux du ""Diptyque de Melun"" (vers 1455) par Jean Fouquet: ""Étienne Chevalier avec Saint Étienne"" à gauche, et ""Vierge à l'Enfant entourée d'Anges"", dans une exposition à la Gemäldegalerie à Berlin, Allemagne.<br>Crédit: Sailko, CC BY 3.0.</i>

<br>

<br>

<div lazyload=""view""><!--lazy
<div class=""conteneurEncadre alignleft"">
	<div class=""encadre encadreleft encadrePub"">
		<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-6990544335324031"" crossorigin=""anonymous""></script>
		<ins class=""adsbygoogle""
					style=""display:inline-block;width:300px;height:250px""
					data-ad-client=""ca-pub-6990544335324031""
					data-ad-slot=""7286811235""></ins>
		<script>
					(adsbygoogle = window.adsbygoogle || []).push({});
		</script>
	</div>
</div>
lazy--></div>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Foudre.html"">foudre</a><span id=""debutDefinition_12""> (La foudre est un phénomène naturel de décharge électrostatique disruptive qui...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Foudre.html"">foudre</a>

<span id=""debutDefinition_12""> (La foudre est un phénomène naturel de décharge électrostatique disruptive qui...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Universite-de-Cambridge.html"">Université de Cambridge</a><span id=""debutDefinition_1""> (L'université de Cambridge est une université britannique connue dans le monde entier.)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Universite-de-Cambridge.html"">Université de Cambridge</a>

<span id=""debutDefinition_1""> (L'université de Cambridge est une université britannique connue dans le monde entier.)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/definition/1789.html"">hache</a><span id=""debutDefinition_14""> (Une hache est un outil formé d'une lame de métal (d'acier le plus souvent) attachée à un manche...)</span></span>

<a href=""https://www.techno-science.net/definition/1789.html"">hache</a>

<span id=""debutDefinition_14""> (Une hache est un outil formé d'une lame de métal (d'acier le plus souvent) attachée à un manche...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/definition/5349.html"">objet</a><span id=""debutDefinition_15""> (De manière générale, le mot objet (du latin objectum, 1361) désigne une entité définie dans...)</span></span>

<a href=""https://www.techno-science.net/definition/5349.html"">objet</a>

<span id=""debutDefinition_15""> (De manière générale, le mot objet (du latin objectum, 1361) désigne une entité définie dans...)</span>

<br>

<br>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Roche.html"">roche</a><span id=""debutDefinition_17""> (La roche, du latin populaire rocca, désigne tout matériau constitutif de l'écorce...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Roche.html"">roche</a>

<span id=""debutDefinition_17""> (La roche, du latin populaire rocca, désigne tout matériau constitutif de l'écorce...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/definition/1742.html"">outil</a><span id=""debutDefinition_16""> (Un outil est un objet finalisé utilisé par un être vivant dans le but d'augmenter son...)</span></span>

<a href=""https://www.techno-science.net/definition/1742.html"">outil</a>

<span id=""debutDefinition_16""> (Un outil est un objet finalisé utilisé par un être vivant dans le but d'augmenter son...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Universite.html"">Université</a><span id=""debutDefinition_3""> (Une université est un établissement d'enseignement supérieur dont l'objectif est la...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Universite.html"">Université</a>

<span id=""debutDefinition_3""> (Une université est un établissement d'enseignement supérieur dont l'objectif est la...)</span>

<br>

<br>

<div class=""conteneurEncadre aligncenter""><div class=""encadre encadrecenter""><img src=""https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french-1.jpg"" alt="""" width=""870"" height=""659"" layout=""responsive""><br>
<i>Gros plan de l'objet ressemblant à une hache Acheuléenne dans le ""Diptyque de Melun"" (vers 1455) par Jean Fouquet.<br>Crédit: Sailko, CC BY 3.0.</i></div></div>

<div class=""encadre encadrecenter""><img src=""https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french-1.jpg"" alt="""" width=""870"" height=""659"" layout=""responsive""><br>
<i>Gros plan de l'objet ressemblant à une hache Acheuléenne dans le ""Diptyque de Melun"" (vers 1455) par Jean Fouquet.<br>Crédit: Sailko, CC BY 3.0.</i></div>

<img src=""https://www.techno-science.net/illustration/Source/PO/2023/10/31/a-15th-century-french-1.jpg"" alt="""" width=""870"" height=""659"" layout=""responsive"">

<br>

<i>Gros plan de l'objet ressemblant à une hache Acheuléenne dans le ""Diptyque de Melun"" (vers 1455) par Jean Fouquet.<br>Crédit: Sailko, CC BY 3.0.</i>

<br>

<br>

<br>

<br>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Lumiere.html"">lumière</a><span id=""debutDefinition_6""> (La lumière est l'ensemble des ondes électromagnétiques visibles par l'œil...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Lumiere.html"">lumière</a>

<span id=""debutDefinition_6""> (La lumière est l'ensemble des ondes électromagnétiques visibles par l'œil...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Longevite.html"">longévité</a><span id=""debutDefinition_4""> (La longévité d'un être vivant est la durée de vie pour laquelle il est...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Longevite.html"">longévité</a>

<span id=""debutDefinition_4""> (La longévité d'un être vivant est la durée de vie pour laquelle il est...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Homo-sapiens.html"">Homo sapiens</a><span id=""debutDefinition_2""> (Homo sapiens, qui signifie « Homme sage » en latin, ou Homme moderne est une...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Homo-sapiens.html"">Homo sapiens</a>

<span id=""debutDefinition_2""> (Homo sapiens, qui signifie « Homme sage » en latin, ou Homme moderne est une...)</span>

<span class=""lienGlossaire"" onmouseover=""affichDefinitionTitle(this)""><a href=""https://www.techno-science.net/glossaire-definition/Europe.html"">Europe</a><span id=""debutDefinition_11""> (L’Europe est une région terrestre qui peut être considérée comme un...)</span></span>

<a href=""https://www.techno-science.net/glossaire-definition/Europe.html"">Europe</a>

<span id=""debutDefinition_11""> (L’Europe est une région terrestre qui peut être considérée comme un...)</span>

<div lazyload=""view""><!--lazy
<div class=""conteneurEncadre aligncenter"">
	<div class=""encadre encadrecenter encadrePub encadrePubBas"">
		<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js""></script>
		<ins class=""adsbygoogle""
		     style=""display:block; height:0px""
		     data-ad-client=""ca-pub-6990544335324031""
		     data-ad-slot=""8736883456""
		     data-ad-format=""auto""
		     data-full-width-responsive=""false""></ins>
		<script>
		     (adsbygoogle = window.adsbygoogle || []).push({});
		</script>
	</div>
</div>
lazy--></div>",https://www.techno-science.net/actualite/comment-outil-prehistorique-il-retrouve-cette-peinture-francaise-15eme-siecle-N23931.html
