EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'7613257560949,22.99,B009ETCX76,"#304.211, (Sport & Freizeit)",-5.13 ,"-19,74 %"
'4046051114583,87.99,B08HT3TCYH,"#65.981, (Sport & Freizeit)",-24.08 ,"-31,76 %"
'4046051114835,74.99,B08HT4SMRX,"#9.318, (Sport & Freizeit)",-14.42 ,"-19,49 %"
'4046051114521,59.99,B08HT5JZQ4,"#39.771, (Sport & Freizeit)",-18.21 ,"-31,51 %"
'4046051114873,143.99,B08HT4SMS1,"#88.132, (Sport & Freizeit)",-37.28 ,"-30,97 %"
'4002556280574,12.99,B0030IAQ9E,"#2.724, (Sport & Freizeit)",-2.26 ,"-12,54 %"
'4062218099821,119.99,B08L65MPCF,"#186.928, (Sport & Freizeit)",-46.58 ,"-51,77 %"
'9008415915972,126.99,B07VGG5MF7,"#424.208, (Sport & Freizeit)",-21.50 ,"-17,60 %"
'4046051114590,87.99,B08HT4Q3GN,"#37.068, (Sport & Freizeit)",-19.34 ,"-23,57 %"
'4046051115009,109.99,B08HT4SQ9K,"#200.977, (Sport & Freizeit)",-24.94 ,"-25,19 %"
'4046051114989,103.99,B08HT4TSD5,"#68.839, (Sport & Freizeit)",-16.86 ,"-16,37 %"
'4003318780813,89.99,B078MYFJTT,"#9.839, (Sport & Freizeit)",-22.80 ,"-28,88 %"
'4003318816895,55.99,B07N89G6G1,"#36.687, (Sport & Freizeit)",-18.57 ,"-37,82 %"
'4003318955501,97.99,B0BF5CQSWQ,"#44.519, (Sport & Freizeit)",-12.57 ,"-12,34 %"
'4003318592171,51.99,B00C9712BS,"#72.123, (Sport & Freizeit)",-9.88 ,"-19,77 %"
'4714247514614,17.99,B008GR497Y,-,-19.71 ,"-1.970,65 %"
'4714247516229,13.99,B00MQX2JYE,-,4.93 ,"15,96 %"
'4714247513310,19.99,B008R9KETS,"#204.422, (Sport & Freizeit)",-1.75 ,"-6,60 %"
'641300160928,35.99,B01M4OX0VE,"#113.114, (Sport & Freizeit)",-10.00 ,"-29,43 %"
'4016167070684,29.99,B07YTMS8G7,"#240.891, (Sport & Freizeit)",-8.29 ,"-28,21 %"
'4016167069992,24.99,B07YTP3V5B,"#41.348, (Sport & Freizeit)",-5.45 ,"-20,42 %"
'4062218266599,89.99,B09JZNVZSF,"#116.562, (Sport & Freizeit)",-22.72 ,"-25,82 %"
'7350069253057,104.99,B08MFHZ7N5,"#496.216, (Sport & Freizeit)",-95.57 ,"-9.556,77 %"
'7350069252890,104.99,B08LC49BDM,-,9.14 ,"6,62 %"
'4524667440680,20.99,B007R4IYKK,"#365.964, (Sport & Freizeit)",-20.50 ,"-2.049,66 %"
'4003318111891,71.99,B00G8QK9ME,"#24.861, (Sport & Freizeit)",-24.62 ,"-41,04 %"
'4054571182067,20.99,B07WVJFHGG,"#814.339, (Sport & Freizeit)",1.94 ,"5,97 %"
'4054571144225,19.99,B07WYNW5PL,-,5.06 ,"15,55 %"
'4003318112515,64.99,B00H3THP4K,"#6.504, (Sport & Freizeit)",-23.09 ,"-42,03 %"
'4003318112553,44.99,B00H3T8O04,"#4.847, (Sport & Freizeit)",-13.45 ,"-30,56 %"
'4003318374920,32.99,B000P1PZPO,"#13.033, (Sport & Freizeit)",-12.45 ,"-41,50 %"
'4003318690723,71.99,B099X716VW,"#55.636, (Sport & Freizeit)",-25.55 ,"-42,61 %"
'4003318111945,75.99,B00J82JAMU,"#24.861, (Sport & Freizeit)",-28.82 ,"-48,04 %"
'4003318112492,63.99,B00H3T4J76,"#6.504, (Sport & Freizeit)",-21.29 ,"-38,74 %"
'4250450724599,160.99,B08CRXFD8H,"#18.751, (Sport & Freizeit)",-37.21 ,"-24,27 %"
'4250450721208,192.99,B07KZ7NNCV,"#26.148, (Sport & Freizeit)",-49.82 ,"-31,09 %"
'4250450726531,132.99,B09DNJT3LG,"#69.064, (Sport & Freizeit)",-13.25 ,"-9,47 %"
'4250589485637,26.99,B07HD2GLHN,"#459.454, (Sport & Freizeit)",-25.03 ,"-2.502,97 %"
'4250589485644,43.99,B07HD2TXFL,"#277.232, (Sport & Freizeit)",-44.33 ,"-4.433,05 %"
'4250450724612,157.99,B08CRY5L1G,"#18.751, (Sport & Freizeit)",-37.04 ,"-24,69 %"
'4260131176104,1999.99,B0CCSM316K,-,-348.59 ,"-17,70 %"
',399.99,B0BVGQV874,"#26.071, (Fashion)",-328.86 ,"-2.056,67 %"
',4699.99,B0BVGQV874,"#26.071, (Fashion)",-3.942.30 ,"-24.654,79 %"
',799.99,B0BVGQV874,"#26.071, (Fashion)",-664.99 ,"-4.158,79 %"
'7615523369102,17.99,B09FK665RC,"#122.368, (Sport & Freizeit)",-3.54 ,"-16,92 %"
'883511002639,104.99,B07KYX4VRX,-,-13.40 ,"-11,62 %"
'883511002622,85.99,B07KYW42S7,"#357.277, (Sport & Freizeit)",-15.57 ,"-17,51 %"
'4018861004033,12.99,B002VIUQAS,"#32.515, (Sport & Freizeit)",-5.41 ,"-38,67 %"
'601842091883,51.99,B07Q3T49SM,"#184.876, (Sport & Freizeit)",-1.72 ,"-2,64 %"
'3420582603012,6.99,B07JR42FVS,"#6.756, (Sport & Freizeit)",-2.83 ,"-31,91 %"
'4250589429518,19.99,B00OAYWHC6,"#582.549, (Sport & Freizeit)",-21.77 ,"-2.177,04 %"
'821973394589,54.99,B08KW8QMDS,-,1.62 ,"2,15 %"
'710845891496,167.99,B0C1CV7BML,-,-4.78 ,"-2,35 %"
'710845780615,44.99,B0186OPWJA,"#15.712, (Sport & Freizeit)",-2.54 ,"-4,57 %"
'883511003544,114.99,B00SZKXLCG,"#698.559, (Sport & Freizeit)",-21.13 ,"-18,19 %"
'4250589416419,19.99,B00GQZMAR4,"#394.288, (Sport & Freizeit)",-20.41 ,"-2.041,31 %"
'4250589416396,17.99,B00GQZMBZU,"#45.086, (Sport & Freizeit)",-18.33 ,"-1.833,28 %"
'8716683000337,14.99,B000VT3YLW,"#197.577, (Sport & Freizeit)",-6.01 ,"-40,10 %"
'8716683116175,6.99,B07PTL5LH1,"#310.906, (Sport & Freizeit)",-3.43 ,"-38,15 %"
'8716683116229,14.99,B07RTYBF17,"#9.378, (Sport & Freizeit)",-3.24 ,"-17,07 %"
'8716683112696,19.99,B077GJJP4F,"#127.548, (Sport & Freizeit)",-7.67 ,"-38,21 %"
'8716683066647,12.99,B004P8ITWE,"#8.539, (Sport & Freizeit)",-2.25 ,"-12,52 %"
'8716683002232,6.99,B000VT0CPS,"#302, (Sport & Freizeit)",-1.37 ,"-11,45 %"
'8716683030402,10.99,B000VT2DF0,"#182.577, (Sport & Freizeit)",-6.10 ,"-61,06 %"
'8716683019896,9.99,B000VT2D2S,"#135.419, (Sport & Freizeit)",-1.13 ,"-7,07 %"
'8716683128185,14.99,B08RK34YX5,"#4.659, (Sport & Freizeit)",-1.20 ,"-5,47 %"
'8716683093131,12.99,B07G7BVSRK,"#3.802, (Sport & Freizeit)",-2.99 ,"-17,69 %"
'8716683111316,14.99,B0792MDT1Q,"#329.092, (Sport & Freizeit)",-1.20 ,"-5,48 %"
'710845760068,16.99,B00LFZVQC0,"#26.989, (Sport & Freizeit)",-5.91 ,"-33,71 %"
'710845756856,19.99,B00LFZVLRU,"#26.126, (Sport & Freizeit)",-8.81 ,"-51,86 %"
'710845760051,16.99,B00LFZVOEK,"#16.009, (Sport & Freizeit)",-4.94 ,"-27,45 %"
'710845828034,18.99,B07QSYHV9Y,"#452.496, (Sport & Freizeit)",-5.94 ,"-31,28 %"
'660902394166,32.99,B07RW437PC,"#182.318, (Sport & Freizeit)",-31.32 ,"-3.131,55 %"
'601479845989,12.99,B07H8ZDSGV,"#505.697, (Sport & Freizeit)",2.06 ,"8,96 %"
'601842802939,26.99,B09JPF2NBQ,-,-0.04 ,"-0,10 %"
'601479897964,59.99,B08KWGHCGL,"#326.357, (Sport & Freizeit)",-1.53 ,"-2,04 %"
'4524667416067,149.99,B01D8CPD80,"#330.893, (Sport & Freizeit)",6.10 ,"3,06 %"
'8021890570345,53.99,B09TBG166D,"#135.085, (Sport & Freizeit)",-48.96 ,"-4.895,65 %"
'8021890569844,19.99,B09TBG5QJT,"#355.903, (Sport & Freizeit)",8.29 ,"19,83 %"
'4250450726579,164.99,B09DNTJY4G,"#44.364, (Sport & Freizeit)",-32.64 ,"-19,79 %"
'4250450724681,174.99,B08CRWRDJZ,"#26.148, (Sport & Freizeit)",-27.31 ,"-16,06 %"
'4250450707400,144.99,B00FWNQEYG,"#12.358, (Sport & Freizeit)",-18.30 ,"-11,36 %"
'4250450726661,82.99,B095KBKCBP,"#4.536, (Sport & Freizeit)",-12.77 ,"-15,03 %"
'4062218095939,149.99,B08L66PBBQ,"#134.534, (Sport & Freizeit)",-133.44 ,"-13.343,63 %"
'7350069253378,139.99,B0933JFR7T,"#107.770, (Sport & Freizeit)",-57.28 ,"-63,85 %"
'7350069253408,167.99,B091TXRP42,"#196.174, (Sport & Freizeit)",-31.73 ,"-18,71 %"
'4052285961831,68.99,B07WMSVM9P,"#14.908, (Sport & Freizeit)",-14.21 ,"-18,96 %"
'4046051114897,136.99,B08HT4SMS7,"#156.508, (Sport & Freizeit)",-31.06 ,"-25,70 %"
'4052285962050,68.99,B07WQ5TQC7,"#119.020, (Fashion)",-21.10 ,"-32,46 %"
'191972604041,108.99,B09899S2XB,"#172.349, (Sport & Freizeit)",-100.58 ,"-10.057,57 %"
'4062218480599,82.99,B0BHTG9B1W,"#95.935, (Sport & Freizeit)",-14.07 ,"-15,31 %"
'4062218480780,117.99,B0BHTDYTNL,"#762.012, (Sport & Freizeit)",-11.85 ,"-9,46 %"
'4062218498327,82.99,B0BHTJ8FSR,"#184.352, (Sport & Freizeit)",-15.19 ,"-18,53 %"
'4524667284406,18.99,B0035VVGFY,"#173.892, (Sport & Freizeit)",-5.22 ,"-24,86 %"
'8713249312699,51.99,B09HRHL1P3,"#168.777, (Sport & Freizeit)",-17.07 ,"-38,27 %"
'191972557989,134.99,B096KZ29KP,-,-3.84 ,"-2,15 %"
'4003318586064,139.99,B00KJGW3WI,"#81.430, (Auto & Motorrad)",-22.06 ,"-15,67 %"
'4002556897970,21.99,B07JB6RX1P,"#4.388, (Sport & Freizeit)",-9.81 ,"-46,75 %"
'641300159618,25.99,B00ZDUGHCW,"#62.511, (Sport & Freizeit)",-25.05 ,"-2.504,92 %"
'768686469367,52.99,B09DLB1NNX,"#110.765, (Sport & Freizeit)",-16.65 ,"-32,03 %"
'716736336237,143.99,B09R6H1BPX,"#255.250, (Sport & Freizeit)",-30.99 ,"-21,82 %"
'4714247516496,19.99,B06XZGRN7X,"#745.855, (Sport & Freizeit)",-2.96 ,"-12,70 %"
'4714247519077,25.99,B07Q31XN68,-,-1.54 ,"-4,75 %"
'4714247519114,25.99,B07Q2ZN7ZX,-,7.51 ,"16,90 %"
',699.99,B0BVGQV874,"#26.071, (Fashion)",-580.96 ,"-3.633,28 %"
',749.99,B0BVGQV874,"#26.071, (Fashion)",-622.97 ,"-3.896,00 %"
',6799.99,B0BVGQV874,"#26.071, (Fashion)",-5.707.01 ,"-35.691,13 %"
'4015731043383,259.99,B08HCP6B3H,"#382.673, (Elektronik & Foto)",-8.74 ,"-3,01 %"
'8714895058108,59.99,B083QNVYKQ,-,-12.74 ,"-21,24 %"
'886798016528,37.99,B07HJQY3SW,"#24.785, (Sport & Freizeit)",-11.61 ,"-29,06 %"
'886798029252,35.99,B08QV8HTS1,"#175.245, (Sport & Freizeit)",-7.48 ,"-17,94 %"
'641300162625,35.99,B07HNX27DM,"#92.722, (Sport & Freizeit)",-3.61 ,"-9,02 %"
'4046051117560,20.99,B08JQZDRPD,"#33.971, (Sport & Freizeit)",-0.48 ,"-1,46 %"
'4260477067456,76.99,B07H7HP2J9,"#194.157, (Sport & Freizeit)",-0.91 ,"-0,88 %"
'4260477069450,144.99,B08MFQZTTT,"#236.926, (Sport & Freizeit)",-47.05 ,"-39,21 %"
'4712511826722,19.99,B004GLA9VO,"#20.733, (Sport & Freizeit)",-21.02 ,"-2.101,96 %"
'4710069702932,38.99,B09C652MG1,"#586.443, (Sport & Freizeit)",-36.67 ,"-3.666,81 %"
'4710069706060,29.99,B09RF3QPMN,"#75.144, (Sport & Freizeit)",1.36 ,"3,41 %"
'4710069706077,29.99,B09RDS9FK2,"#56.072, (Sport & Freizeit)",-3.79 ,"-10,23 %"
'763477009210,16.99,B0186OPZ2O,"#325.047, (Sport & Freizeit)",-3.88 ,"-19,63 %"
'763477008855,23.99,B000NOTR1Q,"#405.468, (Sport & Freizeit)",-5.30 ,"-19,68 %"
'763477007285,9.99,B00QVOUEB4,"#124.797, (Sport & Freizeit)",-11.08 ,"-1.107,63 %"
'763477004598,12.99,B000OZBJD8,"#10.392, (Baumarkt)",-5.87 ,"-48,98 %"
'4260224796233,39.99,B00A78C7GK,"#77.475, (Sport & Freizeit)",-10.31 ,"-25,94 %"
'763477005694,14.99,B001B6LNB2,"#237.849, (Sport & Freizeit)",-16.83 ,"-1.683,00 %"
'4710069680391,21.99,B085V2S3V3,"#82.737, (Sport & Freizeit)",-21.79 ,"-2.178,70 %"
'3701105956311,70.99,B0BH2NKJD9,-,-3.46 ,"-3,73 %"
'4250450723684,31.99,B08BD791HR,"#1.950, (Sport & Freizeit)",-6.90 ,"-19,74 %"
'4250450723677,28.99,B08BCR1MM8,"#1.950, (Sport & Freizeit)",-7.83 ,"-26,14 %"
'768686471568,40.99,B09DL9G9FS,-,-42.42 ,"-4.242,42 %"
'768686469268,60.99,B09DL9MDBT,-,-8.33 ,"-11,27 %"
'768686469503,42.99,B09DL8YBB7,"#771.988, (Sport & Freizeit)",-0.47 ,"-0,74 %"
'4250589478677,18.99,B07HD22JMJ,"#586.314, (Sport & Freizeit)",-0.65 ,"-2,71 %"
'4712511823226,37.99,B000FIE4AE,"#11.036, (Sport & Freizeit)",-14.20 ,"-44,38 %"
'4002556430344,18.99,B0049SCX18,-,-19.67 ,"-1.966,74 %"
'4030572106929,104.99,B07KF9MV5M,"#13.385, (Sport & Freizeit)",-19.18 ,"-18,95 %"
'3420587027011,17.99,B07Z8DQ2JR,"#285.301, (Sport & Freizeit)",-7.72 ,"-48,27 %"
'3420581770012,15.99,B07V2498X2,"#13.416, (Sport & Freizeit)",-4.21 ,"-23,54 %"
'3420581780011,11.99,B07JQTQ9D2,"#115.378, (Sport & Freizeit)",-4.93 ,"-39,46 %"
'723660007188,47.99,B074Q33245,"#60.095, (Sport & Freizeit)",-4.24 ,"-7,65 %"
'4031381006042,122.99,B09MJ6TYVC,"#132.674, (Sport & Freizeit)",-11.95 ,"-8,30 %"
'4031381004284,97.99,B08LQQ9MKJ,"#186.858, (Sport & Freizeit)",-13.58 ,"-12,21 %"
'4031381004222,90.99,B08LQMG9JT,"#186.858, (Sport & Freizeit)",-6.87 ,"-6,11 %"
'4031381048905,54.99,B07N6FBDMN,"#80.541, (Sport & Freizeit)",-11.33 ,"-18,25 %"
'7350069254245,58.99,B09WW2VLZT,"#847.739, (Sport & Freizeit)",3.48 ,"4,13 %"
'7350069251336,31.99,B09BWRV3C4,"#384.131, (Sport & Freizeit)",-2.57 ,"-6,10 %"
'7350069252937,62.99,B08LC1W865,"#157.643, (Sport & Freizeit)",-8.20 ,"-11,03 %"
'4030572102822,45.99,B00C84ZCA4,"#56.071, (Sport & Freizeit)",-3.43 ,"-5,81 %"
'4030572102280,88.99,B004URMYO4,"#29.078, (Sport & Freizeit)",-22.80 ,"-28,85 %"
'4015731044731,489.99,B083K7BV2X,"#476.415, (Sport & Freizeit)",-34.97 ,"-6,36 %"
',4399.99,B0BVGQV874,"#28.200, (Fashion)",-3.690.20 ,"-23.078,18 %"
',4899.99,B0BVGQV874,"#28.200, (Fashion)",-4.110.37 ,"-25.705,89 %"
'4015731044069,319.99,B08HCMFRXM,"#50.598, (Spielzeug)",-77.67 ,"-25,80 %"
',4999.99,B0BVGQV874,"#28.200, (Fashion)",-4.194.40 ,"-26.231,40 %"
'4015731044021,289.99,B08HC5M38Z,"#318.517, (Spielzeug)",-259.70 ,"-25.969,79 %"
'831273005917,110.99,B000WN2R1K,"#85.988, (Sport & Freizeit)",-98.74 ,"-9.874,46 %"
'831273006440,100.99,B00449GIRM,"#13.885, (Sport & Freizeit)",-90.35 ,"-9.034,61 %"
'831273006457,100.99,B00449K3TQ,"#92.998, (Sport & Freizeit)",-22.53 ,"-22,76 %"
'831273005184,100.99,B0025U0U30,"#92.998, (Sport & Freizeit)",-14.96 ,"-13,60 %"
'641300162489,119.99,B07F1ZWM4X,"#475.371, (Sport & Freizeit)",-105.04 ,"-10.503,62 %"
'840226085999,8.99,B08J3ZV8VQ,-,-11.34 ,"-1.134,41 %"
'840226147352,10.99,B07GWHF2KC,"#81.936, (Sport & Freizeit)",-0.34 ,"-1,88 %"
'840226015507,9.99,B002VU0J9Y,"#57.156, (Sport & Freizeit)",-11.58 ,"-1.158,27 %"
'8052783484685,189.99,B08133JP1B,"#950.799, (Sport & Freizeit)",3.92 ,"1,58 %"
'3611720144881,79.99,B078W94SWK,"#70.763, (Sport & Freizeit)",-12.70 ,"-14,94 %"
'4260477067937,148.99,B07H7HWSRP,"#292.842, (Sport & Freizeit)",-130.64 ,"-13.064,10 %"
'696260134809,24.99,B07BS4281W,"#342.552, (Sport & Freizeit)",-2.67 ,"-8,35 %"
'696260060108,24.99,B00308AWES,"#292.890, (Sport & Freizeit)",-4.44 ,"-14,82 %"
'644221548356,29.99,B06X1GBT3X,"#147.336, (Sport & Freizeit)",-2.35 ,"-5,88 %"
'633090196935,17.99,B00F6ENEBM,-,-2.29 ,"-9,51 %"
'8021890424266,32.99,B015DJG5RE,"#303.435, (Sport & Freizeit)",-11.94 ,"-37,91 %"
'8021890411181,29.99,B00NZ61F8M,"#70.436, (Sport & Freizeit)",-8.00 ,"-24,30 %"
'7613368203759,18.99,B075JCSHM3,"#230.001, (Sport & Freizeit)",0.96 ,"3,21 %"
'883511002288,49.99,B01FK39YYY,"#325.788, (Sport & Freizeit)",-6.08 ,"-10,30 %"
'883511002325,129.99,B01B3PSWTQ,"#609.495, (Sport & Freizeit)",-24.06 ,"-18,48 %"
'883511002103,109.99,B00V1DKOJW,"#253.902, (Sport & Freizeit)",-16.89 ,"-14,52 %"
'4250589419144,16.99,B00GQZM0LU,"#159.798, (Sport & Freizeit)",-18.09 ,"-1.809,34 %"
'4260406030049,85.99,B00OVKJ4RA,"#380.213, (Sport & Freizeit)",-3.19 ,"-3,04 %"
'7613317730893,18.99,B01LSFPNQQ,"#316.908, (Sport & Freizeit)",-1.15 ,"-4,28 %"
'7613317730787,14.99,B01LSFOXZI,"#89.668, (Sport & Freizeit)",0.89 ,"3,58 %"
'4260477067890,76.99,B07H7KKJCF,"#34.755, (Sport & Freizeit)",-17.56 ,"-22,81 %"
'4260477068569,76.99,B083MC5PT3,"#136.204, (Sport & Freizeit)",-18.48 ,"-24,65 %"
'4260477068545,76.99,B081N4R5SZ,"#91.211, (Sport & Freizeit)",-69.69 ,"-6.969,35 %"
'4710582542503,4.99,B087YB7C61,"#120.996, (Sport & Freizeit)",1.39 ,"10,59 %"
'4260477073174,118.99,B08H5TJD72,"#69.050, (Sport & Freizeit)",-18.29 ,"-14,31 %"
'4260477072696,118.99,B08H5SZ488,"#51.500, (Sport & Freizeit)",-27.16 ,"-23,62 %"
'4260477068705,99.99,B083ZHHRK9,"#126.845, (Sport & Freizeit)",-14.09 ,"-12,82 %"
'710845674501,18.99,B005QSK380,"#183.945, (Sport & Freizeit)",-0.38 ,"-1,36 %"
'710845674525,17.99,B005QSK3P8,"#488.434, (Sport & Freizeit)",-18.33 ,"-1.833,01 %"
'4062218499126,40.99,B0BHTFXSSS,"#70.849, (Fashion)",-10.58 ,"-23,26 %"
'4710069707661,31.99,B0BKRXK998,"#279.820, (Sport & Freizeit)",-10.88 ,"-32,99 %"
'4710069687451,29.99,B08198QT4X,"#100.464, (Sport & Freizeit)",-3.87 ,"-11,75 %"
'4250589484999,101.99,B07HD3975Q,"#110.998, (Sport & Freizeit)",-88.06 ,"-8.805,97 %"
'4054571181268,38.99,B07WYHQPLK,"#617.222, (Sport & Freizeit)",-35.11 ,"-3.510,97 %"
'4714247513396,24.99,B009TIDADI,"#310.741, (Sport & Freizeit)",-23.69 ,"-2.368,90 %"
'641300164049,28.99,B08BTHC8ZB,"#27.828, (Sport & Freizeit)",-0.53 ,"-1,32 %"
'641300164032,28.99,B08BTWJ9Q2,"#27.828, (Sport & Freizeit)",-0.51 ,"-1,27 %"
'4710069687574,29.99,B08197Y5WT,"#68.188, (Sport & Freizeit)",-8.42 ,"-29,04 %"
'4712511824889,29.99,B00320QMGG,"#120.255, (Sport & Freizeit)",-1.21 ,"-3,06 %"
'4250450722724,179.99,B07XQ3T9KM,"#47.697, (Sport & Freizeit)",-31.60 ,"-18,59 %"
'4250450710509,164.99,B00NEIXQOM,"#9.677, (Sport & Freizeit)",-41.72 ,"-27,17 %"
'4062218266650,94.99,B09JZNZ5HH,"#199.139, (Sport & Freizeit)",-20.65 ,"-21,29 %"
'4062218266773,119.99,B09K42S1LB,"#40.702, (Sport & Freizeit)",-15.48 ,"-11,47 %"
'4062218095977,161.99,B08L64VXMC,"#186.308, (Sport & Freizeit)",-53.01 ,"-40,17 %"
'4062218313019,86.99,B09JZMDL8L,"#181.669, (Sport & Freizeit)",-5.16 ,"-5,18 %"
'4046051121536,187.99,B08HT8NYFY,"#44.342, (Sport & Freizeit)",-37.52 ,"-22,22 %"
'4028017544511,44.99,B09NQ68N2V,"#26.112, (Elektronik & Foto)",-6.90 ,"-13,58 %"
'4052285961916,74.99,B07WHTMZ57,-,-9.99 ,"-11,29 %"
'4524667249856,14.99,B0022NHLFU,"#358.557, (Sport & Freizeit)",-14.95 ,"-1.495,13 %"
'4043197341958,69.99,B08XB6L1XK,"#24.132, (Sport & Freizeit)",-7.80 ,"-9,73 %"
'4990173028603,27.99,B018XFW6DM,"#382.427, (Sport & Freizeit)",-1.99 ,"-5,41 %"
'4052285962111,89.99,B07WMT7YQ6,"#136.368, (Sport & Freizeit)",-12.43 ,"-13,29 %"
'4026465026511,289.99,B0C45VP9YS,-,-8.19 ,"-2,24 %"
',389.99,B0BVGQV874,"#28.200, (Fashion)",-320.45 ,"-2.004,07 %"
'4015731047060,449.99,B09DGN9M9X,"#1.350.407, (Elektronik & Foto)",-37.18 ,"-7,75 %"
',3699.99,B0BVGQV874,"#28.200, (Fashion)",-3.101.97 ,"-19.399,44 %"
'X1127953,2099.99,B0C6QFMG81,"#7.749, (Elektro-Großgeräte)",-1.758.95 ,"-9.366,09 %"
'710845674518,18.99,B005QSK28G,"#183.945, (Sport & Freizeit)",-6.67 ,"-35,27 %"
'710845674549,19.99,B0063HO6JA,"#172.065, (Sport & Freizeit)",-20.01 ,"-2.001,08 %"
'710845674556,18.99,B00AGE4MAE,"#467.564, (Sport & Freizeit)",-3.88 ,"-16,89 %"
'710845674563,19.99,B00629OKK4,"#380.992, (Sport & Freizeit)",-20.01 ,"-2.001,05 %"
'641300159915,124.99,B0155TMUW6,"#27.778, (Sport & Freizeit)",-37.72 ,"-36,15 %"
'641300160942,119.99,B00MIJZMV8,"#229.709, (Sport & Freizeit)",-26.90 ,"-23,59 %"
'641300167606,124.99,B0BTN15LSN,"#490.348, (Sport & Freizeit)",-13.62 ,"-9,78 %"
'8052783483923,25.99,B07V251GSC,"#108.104, (Sport & Freizeit)",-5.60 ,"-19,36 %"
'711484170683,25.99,B00AWPYLSA,"#257.730, (Sport & Freizeit)",-0.92 ,"-2,53 %"
'883511003513,99.99,B00SZKXJY6,"#130.229, (Sport & Freizeit)",-28.49 ,"-32,65 %"
'883511003520,99.99,B00ZGJXVJ2,"#130.229, (Sport & Freizeit)",-16.17 ,"-15,38 %"
'4260477072757,88.99,B08H5SZ6MP,"#436.291, (Sport & Freizeit)",-14.53 ,"-15,01 %"
'4260477072733,88.99,B08H5TNMYG,"#51.266, (Sport & Freizeit)",-18.89 ,"-21,23 %"
'3611720144904,54.99,B079GVVNRN,"#134.711, (Sport & Freizeit)",-11.03 ,"-19,35 %"
'4260477068521,60.99,B081N4N8VS,"#40.961, (Sport & Freizeit)",-55.52 ,"-5.551,65 %"
'4260477068583,148.99,B084WPGPKC,"#242.818, (Sport & Freizeit)",-26.29 ,"-17,30 %"
'4260477066435,96.99,B0762L5H7D,"#26.166, (Sport & Freizeit)",-18.05 ,"-18,06 %"
'4260477067913,96.99,B07H7KJZHK,"#28.081, (Sport & Freizeit)",-20.05 ,"-20,67 %"
'4260477068668,76.99,B083MBC43G,"#237.283, (Sport & Freizeit)",-70.69 ,"-7.068,51 %"
'4260477068620,76.99,B083MBC42M,"#10.231, (Sport & Freizeit)",-17.64 ,"-22,95 %"
'4260477066336,60.99,B0762LZN96,"#25.194, (Sport & Freizeit)",-16.55 ,"-28,05 %"
'4260477067692,60.99,B07H7HRVNZ,"#31.130, (Sport & Freizeit)",-15.89 ,"-26,51 %"
'4260477067715,88.99,B07H7HZLN4,"#36.003, (Sport & Freizeit)",-24.82 ,"-31,04 %"
'4260477073914,15.99,B09QXPJ1WW,"#21.116, (Sport & Freizeit)",-7.25 ,"-48,35 %"
'4260477073952,15.99,B09QXML8MD,"#21.116, (Sport & Freizeit)",-7.96 ,"-57,05 %"
'4260477068606,61.99,B083MC9G11,"#104.354, (Sport & Freizeit)",-16.70 ,"-27,83 %"
'821973353128,32.99,B07TLYPN4Q,"#68.769, (Sport & Freizeit)",-3.88 ,"-9,70 %"
'821973281636,22.99,B011W88DZ2,-,-5.19 ,"-19,61 %"
'821973195056,18.99,B009F9XF2M,"#20.646, (Sport & Freizeit)",-4.30 ,"-18,76 %"
'821973336565,70.99,B07GX45FBZ,"#91.506, (Sport & Freizeit)",-31.84 ,"-70,78 %"
'644221250761,32.99,B01KZX3JB8,"#20.173, (Sport & Freizeit)",-18.06 ,"-90,34 %"
'4710155965692,96.99,B08VRH5XDN,"#242.597, (Sport & Freizeit)",-11.88 ,"-11,12 %"
'4710155967078,103.99,B08VS14D61,"#401.750, (Sport & Freizeit)",-27.33 ,"-29,39 %"
'8030282477292,29.99,B07227VTMF,"#244.516, (Sport & Freizeit)",-1.53 ,"-3,61 %"
'8030282477322,33.99,B06ZZX714X,"#336.064, (Sport & Freizeit)",-1.40 ,"-2,95 %"
'8030282477230,35.99,B0725Q28C9,"#70.301, (Sport & Freizeit)",-6.55 ,"-15,49 %"
'8030282477315,23.99,B071D4TTG7,"#597.231, (Sport & Freizeit)",-2.22 ,"-6,54 %"
'8030282477308,26.99,B06ZZ2RLJC,"#478.791, (Sport & Freizeit)",-0.13 ,"-0,33 %"
'8030282477360,33.99,B06ZYRSCXR,"#242.587, (Sport & Freizeit)",-13.38 ,"-44,61 %"
'8030282477278,21.99,B06XPJH1NW,"#256.167, (Sport & Freizeit)",-11.58 ,"-64,34 %"
'7615523070695,7.99,B08JCGP3GN,"#306.655, (Sport & Freizeit)",-1.35 ,"-11,28 %"
'8030282426443,21.99,B00LDRYM3U,"#948.946, (Sport & Freizeit)",-8.81 ,"-44,09 %"
'4039645010545,10.99,B007Q37EAS,-,-1.77 ,"-10,53 %"
'4713250814162,19.99,B07MMD1BVR,"#508.160, (Sport & Freizeit)",2.21 ,"6,58 %"
'634154448502,32.99,B076KNFF2D,"#131.699, (Sport & Freizeit)",-8.45 ,"-24,93 %"
'753759258047,199.99,B091T96739,-,-172.29 ,"-17.229,31 %"
'753759258030,199.99,B091T7YBQV,-,-172.30 ,"-17.229,92 %"
'8030282477339,30.99,B06XPKSDRB,"#687.534, (Sport & Freizeit)",-4.47 ,"-11,41 %"
