EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
',3999.0,B0C5421YVR,"#10.522, (Fashion)",-3.345.24 ,"-11.154,53 %"
',3999.0,B0C5421YVR,"#10.522, (Fashion)",-3.345.24 ,"-11.154,53 %"
',3999.0,B0C5421YVR,"#10.522, (Fashion)",-3.345.24 ,"-11.154,53 %"
