Address,street number,Type,Rooms,Other,Size (m2),Agency url,Agency name
Laivurinkatu,39,"1,294,000 €",5,,123,https://blok.ai/en/property/laivurinkatu-39,blok
Pietarinkatu,15,"235,000 €",1,,24,https://blok.ai/en/property/pietarinkatu-15,blok
